Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470776400.0 1.0 55 80 134 NA NA 98 144 185 NA NA 2952 339 1182 NA NA 3285 494 1401 NA NA
1470776400.0 101.0 79 NA NA NA NA 139 NA NA NA NA 1846 NA NA NA NA 1903 NA NA NA NA
1470776400.0 102.0 82 NA NA NA NA 138 NA NA NA NA 699 NA NA NA NA 717 NA NA NA NA
1470776400.0 103.0 50 79 197 NA NA 94 146 250 NA NA 647 157 252 NA NA 695 171 267 NA NA
1470776400.0 105.0 54 84 24 NA NA 98 146 54 NA NA 2522 255 2 NA NA 2594 456 43 NA NA
1470776400.0 106.0 37 0 0 NA NA 77 0 0 NA NA 323 64 119 NA NA 379 115 130 NA NA
1470776400.0 107.0 55 77 194 NA NA 99 146 250 NA NA 5982 386 495 NA NA 6423 566 681 NA NA
1470776400.0 108.0 56 77 190 NA NA 101 146 250 NA NA 10645 652 1170 NA NA 11012 716 1344 NA NA
1470776400.0 109.0 58 80 196 NA NA 101 146 250 NA NA 5953 290 442 NA NA 6050 324 460 NA NA
1470776400.0 110.0 44 75 186 NA NA 85 146 250 NA NA 1067 575 766 NA NA 1094 627 811 NA NA
1470776400.0 111.0 52 74 192 NA NA 98 146 250 NA NA 4075 341 458 NA NA 4436 501 636 NA NA
1470776400.0 112.0 55 84 187 NA NA 99 146 250 NA NA 4526 281 349 NA NA 4566 293 364 NA NA
1470776400.0 113.0 60 87 187 NA NA 100 146 250 NA NA 4722 274 342 NA NA 4788 286 369 NA NA
1470776400.0 114.0 53 86 191 NA NA 99 146 250 NA NA 4174 282 347 NA NA 4194 298 363 NA NA
1470776400.0 115.0 63 82 198 NA NA 101 146 250 NA NA 8820 620 899 NA NA 8952 662 998 NA NA
1470776400.0 116.0 56 79 188 NA NA 100 147 250 NA NA 5073 281 394 NA NA 5116 331 423 NA NA
1470776400.0 117.0 57 86 190 NA NA 101 146 250 NA NA 6488 314 439 NA NA 6580 377 722 NA NA
1470776400.0 118.0 55 79 191 NA NA 100 147 250 NA NA 4856 279 422 NA NA 4944 291 446 NA NA
1470776400.0 119.0 53 77 193 NA NA 98 146 250 NA NA 4207 275 345 NA NA 4304 359 370 NA NA
1470776400.0 120.0 46 72 184 NA NA 89 146 250 NA NA 874 579 647 NA NA 907 622 697 NA NA
1470776400.0 121.0 57 82 190 NA NA 101 146 250 NA NA 6872 291 447 NA NA 6900 303 573 NA NA
1470776400.0 122.0 52 78 194 NA NA 98 146 250 NA NA 1624 185 279 NA NA 1664 198 320 NA NA
1470776400.0 123.1 173 NA NA NA NA 235 NA NA NA NA 1210 NA NA NA NA 1287 NA NA NA NA
1470776400.0 123.2 178 NA NA NA NA 236 NA NA NA NA 1378 NA NA NA NA 1444 NA NA NA NA
1470776400.0 123.3 159 NA NA NA NA 219 NA NA NA NA 735 NA NA NA NA 828 NA NA NA NA
1470776400.0 124.1 172 NA NA NA NA 228 NA NA NA NA 563 NA NA NA NA 589 NA NA NA NA
1470776400.0 124.2 176 NA NA NA NA 235 NA NA NA NA 856 NA NA NA NA 894 NA NA NA NA
1470776400.0 124.4 167 NA NA NA NA 229 NA NA NA NA 735 NA NA NA NA 828 NA NA NA NA
1470776400.0 124.5 166 NA NA NA NA 229 NA NA NA NA 844 NA NA NA NA 883 NA NA NA NA
1470776400.0 124.6 158 NA NA NA NA 219 NA NA NA NA 755 NA NA NA NA 839 NA NA NA NA
1470776400.0 125.0 56 77 195 NA NA 101 147 250 NA NA 6587 284 362 NA NA 6624 300 471 NA NA
1470776400.0 126.0 46 72 186 NA NA 85 146 250 NA NA 886 260 313 NA NA 952 345 434 NA NA
1470776400.0 127.0 47 72 188 NA NA 90 146 250 NA NA 1036 253 296 NA NA 1166 316 433 NA NA
1470776400.0 128.0 44 76 185 NA NA 84 146 250 NA NA 828 572 656 NA NA 849 603 752 NA NA
1470776400.0 129.0 44 81 185 NA NA 84 146 250 NA NA 821 558 820 NA NA 878 586 873 NA NA
1470776400.0 130.0 51 73 185 NA NA 89 146 250 NA NA 1042 630 674 NA NA 1071 657 710 NA NA
