Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1471770000.0 1355.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 1356.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 136.721 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.722 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.723 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.724 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.725 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.726 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.727 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.728 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.73 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.731 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.732 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.7321 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.734 NA 0 NA 0 NA 0 NA 0
1471770000.0 136.735 NA 0 NA 0 NA 0 NA 0
1471770000.0 1360.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 1361.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 1362.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 1363.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 1364.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 1366.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 139901.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 139902.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 13992501.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 13992502.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 14.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 140.1 NA 0 NA 0 NA 0 NA 0
1471770000.0 140.2 NA 0 NA 0 NA 0 NA 0
1471770000.0 140.4 NA 0 NA 0 NA 0 NA 0
1471770000.0 140.52 NA 0 NA 0 NA 0 NA 0
1471770000.0 145.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 2.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 204.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 22.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 23.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250200.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250200.1 0 NA 0 NA 0 NA 0 NA
1471770000.0 250202.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250203.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250204.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250205.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250206.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250207.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 250406.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 25200.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25202.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25203.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25204.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25205.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25206.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25207.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25209.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 25210.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 25212.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 25213.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 25403.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 26.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 28.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 280.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 3.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 30.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 300.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 301.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 302.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 32.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 34.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 36.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 37.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 38.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.17 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.26 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.29 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.36 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.37 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.4 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.41 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.42 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.43 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.44 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.45 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.51 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.52 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.53 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.54 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.55 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.57 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.58 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.61 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.62 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.63 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.65 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.67 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.68 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.71 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.72 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.73 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.74 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.75 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.77 NA 0 NA 0 NA 0 NA 0
1471770000.0 4.78 NA 0 NA 0 NA 0 NA 0
1471770000.0 4000.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 4008.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 43.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 44.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 45.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500200.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500200.1 0 NA 0 NA 0 NA 0 NA
1471770000.0 500202.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500203.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500204.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500205.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 500207.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50200.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50202.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50203.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50204.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50205.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50206.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50207.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 50208.0 NA 0 NA 0 NA 0 NA 0
1471770000.0 517.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 520.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 524.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 525.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 527.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 530.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 534.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 552.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 7.0 0 NA 0 NA 0 NA 0 NA
1471770000.0 9.0 NA 0 NA 0 NA 0 NA 0
