Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470862800.0 1.0 48 63 121 NA NA NA NA NA 161 220 277 NA NA NA NA NA 2915 333 310 NA NA NA NA NA 3117 389 501 NA NA NA NA NA
1470862800.0 10.0 NA 83 191 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 2058 1840 514 NA NA NA NA NA 2301 2359 535 NA NA NA NA
1470862800.0 1000.0 NA 208 126 0 45 NA NA NA NA 404 267 0 139 NA NA NA NA 1568 333 333 80 NA NA NA NA 2003 391 349 94 NA NA NA
1470862800.0 1001.0 NA 185 169 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 1371 245 4 46 268 15 265 NA 1624 262 8 50 273 23 269
1470862800.0 1002.0 NA 208 63 NA NA NA NA NA NA 410 141 NA NA NA NA NA NA 2108 154 NA NA NA NA NA NA 4300 235 NA NA NA NA NA
1470862800.0 10021.0 NA 104 208 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 442 868 419 NA NA NA NA NA 590 1400 446 NA NA NA NA
1470862800.0 10023.0 NA 98 214 0 NA NA NA NA NA 263 448 0 NA NA NA NA NA 431 641 400 NA NA NA NA NA 550 923 437 NA NA NA NA
1470862800.0 10024.0 NA 107 220 0 NA NA NA NA NA 263 449 0 NA NA NA NA NA 482 842 428 NA NA NA NA NA 649 1333 453 NA NA NA NA
1470862800.0 10024.1 NA 102 139 0 NA NA NA NA NA 263 318 0 NA NA NA NA NA 499 475 361 NA NA NA NA NA 1268 1994 404 NA NA NA NA
1470862800.0 10024.2 NA 103 211 0 NA NA NA NA NA 263 448 0 NA NA NA NA NA 495 855 440 NA NA NA NA NA 1173 1401 470 NA NA NA NA
1470862800.0 10024.3 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1470862800.0 10024.4 NA 102 212 0 NA NA NA NA NA 263 447 0 NA NA NA NA NA 501 859 428 NA NA NA NA NA 716 3547 466 NA NA NA NA
1470862800.0 10024.5 NA 102 129 0 NA NA NA NA NA 263 313 0 NA NA NA NA NA 473 458 328 NA NA NA NA NA 1153 1074 342 NA NA NA NA
1470862800.0 10025.0 NA 104 217 0 NA NA NA NA NA 263 449 0 NA NA NA NA NA 454 716 423 NA NA NA NA NA 584 1004 465 NA NA NA NA
1470862800.0 10026.0 NA 103 224 0 NA NA NA NA NA 263 449 0 NA NA NA NA NA 500 1049 457 NA NA NA NA NA 1391 1819 496 NA NA NA NA
1470862800.0 1003.0 NA 177 0 NA NA NA NA NA NA 362 0 NA NA NA NA NA NA 3023 360 NA NA NA NA NA NA 3993 459 NA NA NA NA NA
1470862800.0 1004.0 NA 183 131 0 0 0 0 NA NA 362 248 0 0 0 0 NA NA 479 168 5 46 344 331 NA NA 543 178 8 48 347 333 NA
1470862800.0 101.0 77 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1845 NA NA NA NA NA NA NA 1891 NA NA NA NA NA NA NA
1470862800.0 102.0 78 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1200 NA NA NA NA NA NA NA 1219 NA NA NA NA NA NA NA
1470862800.0 10224.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1470862800.0 10225.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
1470862800.0 103.0 33 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 577 118 236 NA NA NA NA NA 591 126 251 NA NA NA NA NA
1470862800.0 105.0 47 70 26 NA NA NA NA NA 161 228 122 NA NA NA NA NA 2901 374 3 NA NA NA NA NA 3240 787 15 NA NA NA NA NA
1470862800.0 106.0 33 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 573 117 225 NA NA NA NA NA 585 126 238 NA NA NA NA NA
1470862800.0 10621.0 73 77 0 NA NA NA NA NA 184 208 0 NA NA NA NA NA 1632 716 0 NA NA NA NA NA 2240 843 0 NA NA NA NA NA
1470862800.0 10624.0 83 79 0 NA NA NA NA NA 200 214 0 NA NA NA NA NA 6172 577 0 NA NA NA NA NA 6727 623 0 NA NA NA NA NA
1470862800.0 10625.0 82 81 0 NA NA NA NA NA 199 209 0 NA NA NA NA NA 5052 593 0 NA NA NA NA NA 5647 672 0 NA NA NA NA NA
1470862800.0 10626.0 85 88 0 NA NA NA NA NA 201 214 0 NA NA NA NA NA 11758 721 0 NA NA NA NA NA 12219 795 0 NA NA NA NA NA
1470862800.0 107.0 47 76 199 NA NA NA NA NA 163 228 393 NA NA NA NA NA 3261 277 323 NA NA NA NA NA 3474 289 336 NA NA NA NA NA
1470862800.0 108.0 51 74 192 NA NA NA NA NA 165 229 394 NA NA NA NA NA 6007 331 499 NA NA NA NA NA 6106 356 530 NA NA NA NA NA
1470862800.0 10821.0 83 NA NA NA NA NA NA NA 196 NA NA NA NA NA NA NA 3270 NA NA NA NA NA NA NA 3399 NA NA NA NA NA NA NA
1470862800.0 10824.0 96 NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA 14432 NA NA NA NA NA NA NA 15229 NA NA NA NA NA NA NA
1470862800.0 10825.0 94 NA NA NA NA NA NA NA 212 NA NA NA NA NA NA NA 7280 NA NA NA NA NA NA NA 7866 NA NA NA NA NA NA NA
1470862800.0 10826.0 101 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 22965 NA NA NA NA NA NA NA 23084 NA NA NA NA NA NA NA
1470862800.0 109.0 51 73 193 NA NA NA NA NA 166 228 394 NA NA NA NA NA 5512 345 569 NA NA NA NA NA 5643 365 623 NA NA NA NA NA
1470862800.0 11.0 NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA 0 NA NA NA NA NA NA
