Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470776400.0 1.0 48 66 120 NA NA NA NA NA 160 219 276 NA NA NA NA NA 2869 398 358 NA NA NA NA NA 2996 420 480 NA NA NA NA NA
1470776400.0 10.0 NA 82 197 0 NA NA NA NA NA 238 398 0 NA NA NA NA NA 4330 3545 932 NA NA NA NA NA 4752 3646 1000 NA NA NA NA
1470776400.0 1000.0 NA 211 120 0 43 NA NA NA NA 404 268 0 139 NA NA NA NA 3870 843 773 248 NA NA NA NA 3994 943 873 296 NA NA NA
1470776400.0 1001.0 NA 184 172 0 0 0 0 0 NA 374 299 0 0 0 0 0 NA 3499 713 9 94 959 37 1233 NA 3561 742 12 110 969 43 1242
1470776400.0 1002.0 NA 205 61 NA NA NA NA NA NA 408 140 NA NA NA NA NA NA 2312 170 NA NA NA NA NA NA 2497 215 NA NA NA NA NA
1470776400.0 10021.0 NA 104 209 0 NA NA NA NA NA 261 448 0 NA NA NA NA NA 484 992 431 NA NA NA NA NA 552 1073 447 NA NA NA NA
1470776400.0 10023.0 NA 99 209 0 NA NA NA NA NA 262 447 0 NA NA NA NA NA 455 676 413 NA NA NA NA NA 818 795 476 NA NA NA NA
1470776400.0 10024.0 NA 107 222 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 583 911 450 NA NA NA NA NA 646 985 479 NA NA NA NA
1470776400.0 10024.1 NA 102 140 0 NA NA NA NA NA 262 317 0 NA NA NA NA NA 553 456 327 NA NA NA NA NA 968 522 332 NA NA NA NA
1470776400.0 10024.2 NA 106 223 0 NA NA NA NA NA 262 447 0 NA NA NA NA NA 514 945 451 NA NA NA NA NA 593 1014 472 NA NA NA NA
1470776400.0 10024.3 NA 101 137 0 NA NA NA NA NA 262 312 0 NA NA NA NA NA 524 432 278 NA NA NA NA NA 608 477 285 NA NA NA NA
1470776400.0 10024.4 NA 103 217 0 NA NA NA NA NA 262 446 0 NA NA NA NA NA 532 876 426 NA NA NA NA NA 616 945 454 NA NA NA NA
1470776400.0 10024.5 NA 102 133 0 NA NA NA NA NA 262 312 0 NA NA NA NA NA 549 441 302 NA NA NA NA NA 902 514 310 NA NA NA NA
1470776400.0 10025.0 NA 105 219 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 534 778 444 NA NA NA NA NA 634 895 496 NA NA NA NA
1470776400.0 10026.0 NA 102 225 0 NA NA NA NA NA 262 448 0 NA NA NA NA NA 533 1155 448 NA NA NA NA NA 1057 1239 467 NA NA NA NA
1470776400.0 1003.0 NA 174 0 NA NA NA NA NA NA 361 0 NA NA NA NA NA NA 3449 372 NA NA NA NA NA NA 4069 404 NA NA NA NA NA
1470776400.0 1004.0 NA 178 139 0 0 0 0 NA NA 362 248 0 0 0 0 NA NA 377 154 4 40 270 284 NA NA 404 186 15 44 273 287 NA
1470776400.0 101.0 77 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1188 NA NA NA NA NA NA NA 1285 NA NA NA NA NA NA NA
1470776400.0 102.0 78 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 791 NA NA NA NA NA NA NA 892 NA NA NA NA NA NA NA
1470776400.0 10224.0 NA 139 259 0 NA NA NA NA NA 290 526 0 NA NA NA NA NA 2792 4192 526 NA NA NA NA NA 7211 10826 551 NA NA NA NA
1470776400.0 10225.0 NA 136 291 0 NA NA NA NA NA 297 524 0 NA NA NA NA NA 2704 3339 380 NA NA NA NA NA 11284 11178 400 NA NA NA NA
1470776400.0 103.0 34 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 362 81 143 NA NA NA NA NA 374 96 197 NA NA NA NA NA
1470776400.0 105.0 47 71 24 NA NA NA NA NA 161 227 121 NA NA NA NA NA 2785 381 3 NA NA NA NA NA 2969 398 12 NA NA NA NA NA
1470776400.0 106.0 34 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 357 79 147 NA NA NA NA NA 368 95 201 NA NA NA NA NA
1470776400.0 10621.0 72 77 0 NA NA NA NA NA 183 212 0 NA NA NA NA NA 1709 755 0 NA NA NA NA NA 1771 1107 0 NA NA NA NA NA
1470776400.0 10624.0 84 88 0 NA NA NA NA NA 200 214 0 NA NA NA NA NA 9640 1231 0 NA NA NA NA NA 10887 1295 0 NA NA NA NA NA
1470776400.0 10625.0 81 80 0 NA NA NA NA NA 199 220 0 NA NA NA NA NA 7570 1343 0 NA NA NA NA NA 8072 1766 0 NA NA NA NA NA
1470776400.0 10626.0 85 81 0 NA NA NA NA NA 201 220 0 NA NA NA NA NA 17617 1446 0 NA NA NA NA NA 18798 1539 0 NA NA NA NA NA
1470776400.0 107.0 47 78 191 NA NA NA NA NA 163 228 393 NA NA NA NA NA 6421 683 798 NA NA NA NA NA 6692 715 830 NA NA NA NA NA
1470776400.0 108.0 51 77 193 NA NA NA NA NA 165 228 394 NA NA NA NA NA 9528 703 944 NA NA NA NA NA 9908 936 980 NA NA NA NA NA
1470776400.0 10821.0 83 NA NA NA NA NA NA NA 195 NA NA NA NA NA NA NA 3683 NA NA NA NA NA NA NA 3765 NA NA NA NA NA NA NA
1470776400.0 10824.0 96 NA NA NA NA NA NA NA 213 NA NA NA NA NA NA NA 23986 NA NA NA NA NA NA NA 25344 NA NA NA NA NA NA NA
1470776400.0 10825.0 96 NA NA NA NA NA NA NA 212 NA NA NA NA NA NA NA 19184 NA NA NA NA NA NA NA 20422 NA NA NA NA NA NA NA
1470776400.0 10826.0 101 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 21637 NA NA NA NA NA NA NA 23261 NA NA NA NA NA NA NA
1470776400.0 109.0 52 77 188 NA NA NA NA NA 165 228 393 NA NA NA NA NA 9052 717 986 NA NA NA NA NA 9247 797 1807 NA NA NA NA NA
1470776400.0 11.0 NA 78 209 0 59 NA NA NA NA 238 405 0 159 NA NA NA NA 3595 1312 889 63 NA NA NA NA 3686 1368 901 78 NA NA NA
1470776400.0 110.0 41 71 186 NA NA NA NA NA 154 238 393 NA NA NA NA NA 578 348 357 NA NA NA NA NA 593 442 418 NA NA NA NA NA
1470776400.0 1102.0 NA 83 193 104 63 NA NA NA NA 238 398 251 157 NA NA NA NA 4405 4696 2541 198 NA NA NA NA 4456 5225 2622 208 NA NA NA
1470776400.0 11021.0 83 202 0 NA NA NA NA NA 196 341 0 NA NA NA NA NA 6827 6148 0 NA NA NA NA NA 7066 6258 0 NA NA NA NA NA
1470776400.0 11024.0 94 204 0 NA NA NA NA NA 213 344 0 NA NA NA NA NA 13344 2540 0 NA NA NA NA NA 14704 3556 0 NA NA NA NA NA
1470776400.0 11025.0 94 206 0 NA NA NA NA NA 212 344 0 NA NA NA NA NA 18981 6036 0 NA NA NA NA NA 20110 6158 0 NA NA NA NA NA
1470776400.0 11026.0 100 206 0 NA NA NA NA NA 219 345 0 NA NA NA NA NA 21824 2304 0 NA NA NA NA NA 23372 2897 0 NA NA NA NA NA
1470776400.0 111.0 54 72 186 NA NA NA NA NA 162 227 393 NA NA NA NA NA 3126 355 508 NA NA NA NA NA 3287 450 882 NA NA NA NA NA
1470776400.0 112.0 48 72 187 NA NA NA NA NA 163 228 393 NA NA NA NA NA 6741 690 680 NA NA NA NA NA 6873 708 709 NA NA NA NA NA
1470776400.0 11221.0 77 76 0 NA NA NA NA NA 187 213 0 NA NA NA NA NA 1781 826 0 NA NA NA NA NA 1867 885 0 NA NA NA NA NA
1470776400.0 11224.0 87 80 0 NA NA NA NA NA 205 220 0 NA NA NA NA NA 10032 1359 0 NA NA NA NA NA 11262 1790 0 NA NA NA NA NA
1470776400.0 11225.0 87 84 0 NA NA NA NA NA 204 214 0 NA NA NA NA NA 8208 1294 0 NA NA NA NA NA 8578 1424 0 NA NA NA NA NA
1470776400.0 11226.0 90 77 0 NA NA NA NA NA 206 220 0 NA NA NA NA NA 18429 1658 0 NA NA NA NA NA 18896 2411 0 NA NA NA NA NA
1470776400.0 113.0 51 79 188 NA NA NA NA NA 165 228 393 NA NA NA NA NA 8213 698 763 NA NA NA NA NA 8611 769 837 NA NA NA NA NA
1470776400.0 114.0 50 73 190 NA NA NA NA NA 165 229 394 NA NA NA NA NA 7564 630 811 NA NA NA NA NA 8054 685 991 NA NA NA NA NA
1470776400.0 115.0 50 82 186 NA NA NA NA NA 165 228 394 NA NA NA NA NA 7916 653 877 NA NA NA NA NA 8602 702 2279 NA NA NA NA NA
1470776400.0 116.0 50 82 190 NA NA NA NA NA 165 228 394 NA NA NA NA NA 8062 622 837 NA NA NA NA NA 8188 664 970 NA NA NA NA NA
1470776400.0 117.0 51 81 191 NA NA NA NA NA 165 228 393 NA NA NA NA NA 11527 840 976 NA NA NA NA NA 11769 966 1038 NA NA NA NA NA
1470776400.0 118.0 52 81 192 NA NA NA NA NA 165 229 394 NA NA NA NA NA 11573 693 948 NA NA NA NA NA 11825 723 994 NA NA NA NA NA
1470776400.0 119.0 47 81 190 NA NA NA NA NA 162 228 393 NA NA NA NA NA 5890 618 692 NA NA NA NA NA 6130 652 725 NA NA NA NA NA
1470776400.0 12.0 NA 81 204 0 NA NA NA NA NA 238 395 0 NA NA NA NA NA 4263 3401 1057 NA NA NA NA NA 4316 3431 1075 NA NA NA NA
1470776400.0 120.0 46 75 184 NA NA NA NA NA 153 228 393 NA NA NA NA NA 477 362 401 NA NA NA NA NA 499 378 508 NA NA NA NA NA
