Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueVsize1 PeakValueVsize2 TotalJobCPU1 TotalJobCPU2 TotalJobTime1 TotalJobTime2
1471730400.0 1.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1002.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 10021.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 10023.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 10024.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 10024.2 NA 0 NA 0 NA 0 NA 0
1471730400.0 10024.3 NA 0 NA 0 NA 0 NA 0
1471730400.0 10024.4 NA 0 NA 0 NA 0 NA 0
1471730400.0 10024.5 NA 0 NA 0 NA 0 NA 0
1471730400.0 10025.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 10026.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1004.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 101.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10224.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 103.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10421.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10424.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10425.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10426.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 105.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 106.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 108.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10821.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 10824.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 109.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 11.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 110.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1102.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 11221.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 11224.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 11225.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 11226.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 113.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 114.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 115.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 116.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 12.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 120.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 123.1 0 NA 0 NA 0 NA 0 NA
1471730400.0 123.2 0 NA 0 NA 0 NA 0 NA
1471730400.0 123.3 0 NA 0 NA 0 NA 0 NA
1471730400.0 124.1 0 NA 0 NA 0 NA 0 NA
1471730400.0 124.4 0 NA 0 NA 0 NA 0 NA
1471730400.0 124.5 0 NA 0 NA 0 NA 0 NA
1471730400.0 124.6 0 NA 0 NA 0 NA 0 NA
1471730400.0 126.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 127.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 128.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 129.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 13.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 130.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1301.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1302.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1303.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1307.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1308.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1309.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1311.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1312.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1313.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1314.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1316.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1317.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1318.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1319.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 132.0 0 NA 0 NA 0 NA 0 NA
1471730400.0 1321.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1323.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1324.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1325.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1325.1 NA 0 NA 0 NA 0 NA 0
1471730400.0 1325.2 NA 0 NA 0 NA 0 NA 0
1471730400.0 1325.3 NA 0 NA 0 NA 0 NA 0
1471730400.0 1327.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1328.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1331.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1332.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1333.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1336.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1337.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1338.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1339.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.701 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.703 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.704 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.705 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.706 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.707 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.71 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.801 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.802 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.803 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.804 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.806 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.807 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.808 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.81 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.811 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.812 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.901 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.903 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.904 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.906 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.908 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.91 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.912 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.99601 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.99602 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.99603 NA 0 NA 0 NA 0 NA 0
1471730400.0 134.99901 NA 0 NA 0 NA 0 NA 0
1471730400.0 1341.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1343.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1348.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 1349.0 NA 0 NA 0 NA 0 NA 0
1471730400.0 135.13 0 NA 0 NA 0 NA 0 NA
1471730400.0 135.8 0 NA 0 NA 0 NA 0 NA
1471730400.0 1350.0 NA 0 NA 0 NA 0 NA 0
