Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470603600.0 1.0 48 68 121 NA NA NA NA NA 162 220 277 NA NA NA NA NA 3272 559 463 NA NA NA NA NA 3555 580 490 NA NA NA NA NA
1470603600.0 10.0 NA 82 195 0 NA NA NA NA NA 238 397 0 NA NA NA NA NA 4308 3340 881 NA NA NA NA NA 4556 5025 1825 NA NA NA NA
1470603600.0 1000.0 NA 207 120 0 43 NA NA NA NA 404 269 0 139 NA NA NA NA 3071 621 951 175 NA NA NA NA 3204 1088 1039 270 NA NA NA
1470603600.0 1001.0 NA 182 165 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 2515 736 15 72 799 36 762 NA 3029 949 26 88 960 57 830
1470603600.0 1002.0 NA 205 57 NA NA NA NA NA NA 409 140 NA NA NA NA NA NA 3340 241 NA NA NA NA NA NA 3532 258 NA NA NA NA NA
1470603600.0 10021.0 NA 96 213 0 NA NA NA NA NA 262 449 0 NA NA NA NA NA 790 1274 580 NA NA NA NA NA 1388 1402 607 NA NA NA NA
1470603600.0 10023.0 NA 98 213 0 NA NA NA NA NA 263 449 0 NA NA NA NA NA 688 878 545 NA NA NA NA NA 788 1075 590 NA NA NA NA
1470603600.0 10024.0 NA 101 222 0 NA NA NA NA NA 263 450 0 NA NA NA NA NA 750 1233 613 NA NA NA NA NA 835 1454 657 NA NA NA NA
1470603600.0 10024.1 NA 102 141 0 NA NA NA NA NA 263 318 0 NA NA NA NA NA 456 438 318 NA NA NA NA NA 681 502 328 NA NA NA NA
1470603600.0 10024.2 NA 101 217 0 NA NA NA NA NA 263 449 0 NA NA NA NA NA 782 1274 574 NA NA NA NA NA 1523 1653 608 NA NA NA NA
1470603600.0 10024.3 NA 101 137 0 NA NA NA NA NA 264 314 0 NA NA NA NA NA 448 427 291 NA NA NA NA NA 680 464 301 NA NA NA NA
1470603600.0 10024.4 NA 102 217 0 NA NA NA NA NA 263 448 0 NA NA NA NA NA 838 1196 570 NA NA NA NA NA 994 1368 594 NA NA NA NA
1470603600.0 10024.5 NA 101 133 0 NA NA NA NA NA 263 313 0 NA NA NA NA NA 459 404 296 NA NA NA NA NA 679 451 305 NA NA NA NA
1470603600.0 10025.0 NA 102 217 0 NA NA NA NA NA 263 450 0 NA NA NA NA NA 725 1035 573 NA NA NA NA NA 847 1183 596 NA NA NA NA
1470603600.0 10026.0 NA 102 227 0 NA NA NA NA NA 263 450 0 NA NA NA NA NA 769 1579 615 NA NA NA NA NA 1027 1809 639 NA NA NA NA
1470603600.0 1003.0 NA 173 0 NA NA NA NA NA NA 362 0 NA NA NA NA NA NA 4776 519 NA NA NA NA NA NA 4963 559 NA NA NA NA NA
1470603600.0 101.0 77 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1413 NA NA NA NA NA NA NA 1464 NA NA NA NA NA NA NA
1470603600.0 102.0 78 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 904 NA NA NA NA NA NA NA 1000 NA NA NA NA NA NA NA
1470603600.0 10224.0 NA 136 289 0 NA NA NA NA NA 291 524 0 NA NA NA NA NA 2454 2938 309 NA NA NA NA NA 6836 7007 316 NA NA NA NA
1470603600.0 10225.0 NA 137 293 0 NA NA NA NA NA 296 528 0 NA NA NA NA NA 2581 2554 291 NA NA NA NA NA 10083 9713 299 NA NA NA NA
1470603600.0 103.0 33 0 0 NA NA NA NA NA 142 0 0 NA NA NA NA NA 393 89 191 NA NA NA NA NA 412 124 216 NA NA NA NA NA
1470603600.0 105.0 47 71 27 NA NA NA NA NA 162 228 123 NA NA NA NA NA 3231 577 4 NA NA NA NA NA 3425 593 5 NA NA NA NA NA
