Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471208400.0 1.0 48 63 119 NA NA NA NA NA 162 220 277 NA NA NA NA NA 3031 331 322 NA NA NA NA NA 3314 351 352 NA NA NA NA NA
1471208400.0 10.0 NA 83 193 0 NA NA NA NA NA 238 396 0 NA NA NA NA NA 1763 1510 435 NA NA NA NA NA 1981 5083 618 NA NA NA NA
1471208400.0 1000.0 NA 205 120 0 44 NA NA NA NA 404 268 0 139 NA NA NA NA 2426 577 541 154 NA NA NA NA 2503 655 569 184 NA NA NA
1471208400.0 1001.0 NA 183 174 0 0 0 0 0 NA 375 299 0 0 0 0 0 NA 2318 495 8 79 803 25 567 NA 2553 594 11 83 854 33 623
1471208400.0 1002.0 NA 203 65 NA NA NA NA NA NA 407 141 NA NA NA NA NA NA 2206 149 NA NA NA NA NA NA 2376 165 NA NA NA NA NA
1471208400.0 10021.0 NA 102 215 0 NA NA NA NA NA 263 439 0 NA NA NA NA NA 335 610 283 NA NA NA NA NA 468 693 302 NA NA NA NA
1471208400.0 10023.0 NA 103 214 0 NA NA NA NA NA 263 439 0 NA NA NA NA NA 410 632 416 NA NA NA NA NA 534 759 434 NA NA NA NA
1471208400.0 10024.0 NA 108 232 0 NA NA NA NA NA 263 440 0 NA NA NA NA NA 452 844 455 NA NA NA NA NA 512 1379 476 NA NA NA NA
1471208400.0 10024.1 NA 102 139 0 NA NA NA NA NA 263 293 0 NA NA NA NA NA 460 448 346 NA NA NA NA NA 543 551 375 NA NA NA NA
1471208400.0 10024.2 NA 107 223 0 NA NA NA NA NA 263 439 0 NA NA NA NA NA 455 876 440 NA NA NA NA NA 530 1398 460 NA NA NA NA
1471208400.0 10024.3 NA 102 136 0 NA NA NA NA NA 263 311 0 NA NA NA NA NA 466 456 297 NA NA NA NA NA 584 982 309 NA NA NA NA
1471208400.0 10024.4 NA 101 218 0 NA NA NA NA NA 263 438 0 NA NA NA NA NA 384 587 293 NA NA NA NA NA 1026 1017 305 NA NA NA NA
1471208400.0 10024.5 NA 102 132 0 NA NA NA NA NA 263 290 0 NA NA NA NA NA 459 433 325 NA NA NA NA NA 537 523 338 NA NA NA NA
1471208400.0 10025.0 NA 107 219 0 NA NA NA NA NA 263 440 0 NA NA NA NA NA 443 731 434 NA NA NA NA NA 575 871 456 NA NA NA NA
1471208400.0 10026.0 NA 102 219 0 NA NA NA NA NA 263 440 0 NA NA NA NA NA 555 775 306 NA NA NA NA NA 663 1508 340 NA NA NA NA
1471208400.0 1003.0 NA 173 0 NA NA NA NA NA NA 363 0 NA NA NA NA NA NA 2665 240 NA NA NA NA NA NA 2967 545 NA NA NA NA NA
1471208400.0 1004.0 NA 175 129 0 0 0 0 NA NA 363 248 0 0 0 0 NA NA 492 223 5 52 394 390 NA NA 677 254 10 57 402 408 NA
1471208400.0 101.0 78 NA NA NA NA NA NA NA 232 NA NA NA NA NA NA NA 1387 NA NA NA NA NA NA NA 1431 NA NA NA NA NA NA NA
1471208400.0 102.0 78 NA NA NA NA NA NA NA 233 NA NA NA NA NA NA NA 844 NA NA NA NA NA NA NA 911 NA NA NA NA NA NA NA
