Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470560400.0 1.0 52 69 145 NA NA NA NA NA 98 137 180 NA NA NA NA NA 3235 611 488 NA NA NA NA NA 3315 771 738 NA NA NA NA NA
1470560400.0 10.0 NA 91 224 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 4863 4102 1095 NA NA NA NA NA 5032 4435 1137 NA NA NA NA
1470560400.0 1000.0 NA 242 149 0 58 NA NA NA NA 294 201 0 82 NA NA NA NA 3904 715 887 179 NA NA NA NA 4139 783 1032 299 NA NA NA
1470560400.0 1001.0 NA 223 183 0 0 0 0 0 NA 262 222 0 0 0 0 0 NA 3654 556 10 96 915 25 904 NA 4060 692 113 208 926 33 922
1470560400.0 1002.0 NA 234 77 NA NA NA NA NA NA 293 101 NA NA NA NA NA NA 3989 236 NA NA NA NA NA NA 5367 565 NA NA NA NA NA
1470560400.0 10021.0 NA 113 245 0 NA NA NA NA NA 198 317 0 NA NA NA NA NA 770 1602 698 NA NA NA NA NA 1141 1801 902 NA NA NA NA
1470560400.0 10023.0 NA 105 244 0 NA NA NA NA NA 198 317 0 NA NA NA NA NA 736 1050 701 NA NA NA NA NA 978 1968 857 NA NA NA NA
1470560400.0 10024.0 NA 119 252 0 NA NA NA NA NA 198 318 0 NA NA NA NA NA 832 1534 706 NA NA NA NA NA 974 2853 1491 NA NA NA NA
1470560400.0 10024.1 NA 121 154 0 NA NA NA NA NA 198 210 0 NA NA NA NA NA 833 755 691 NA NA NA NA NA 1063 922 890 NA NA NA NA
1470560400.0 10024.2 NA 118 252 0 NA NA NA NA NA 198 317 0 NA NA NA NA NA 833 1493 759 NA NA NA NA NA 1182 1673 800 NA NA NA NA
1470560400.0 10024.3 NA 118 150 0 NA NA NA NA NA 198 206 0 NA NA NA NA NA 830 755 622 NA NA NA NA NA 1060 1038 737 NA NA NA NA
1470560400.0 10024.4 NA 116 247 0 NA NA NA NA NA 198 317 0 NA NA NA NA NA 842 1458 825 NA NA NA NA NA 1169 2657 1036 NA NA NA NA
1470560400.0 10024.5 NA 111 149 0 NA NA NA NA NA 198 206 0 NA NA NA NA NA 811 732 640 NA NA NA NA NA 1405 969 752 NA NA NA NA
1470560400.0 10025.0 NA 113 246 0 NA NA NA NA NA 198 318 0 NA NA NA NA NA 797 1237 778 NA NA NA NA NA 1440 1871 1087 NA NA NA NA
1470560400.0 1003.0 NA 199 0 NA NA NA NA NA NA 258 0 NA NA NA NA NA NA 5973 605 NA NA NA NA NA NA 6192 636 NA NA NA NA NA
1470560400.0 101.0 88 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 2229 NA NA NA NA NA NA NA 2291 NA NA NA NA NA NA NA
1470560400.0 102.0 90 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 1653 NA NA NA NA NA NA NA 2042 NA NA NA NA NA NA NA
1470560400.0 10224.0 NA 145 306 0 NA NA NA NA NA 207 391 0 NA NA NA NA NA 4254 6548 973 NA NA NA NA NA 8602 10624 1012 NA NA NA NA
1470560400.0 10225.0 NA 151 318 0 NA NA NA NA NA 213 399 0 NA NA NA NA NA 4375 6759 945 NA NA NA NA NA 12900 14211 983 NA NA NA NA
1470560400.0 103.0 41 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 789 134 288 NA NA NA NA NA 897 581 612 NA NA NA NA NA
1470560400.0 105.0 52 81 38 NA NA NA NA NA 99 146 58 NA NA NA NA NA 3260 679 4 NA NA NA NA NA 3316 797 7 NA NA NA NA NA
1470560400.0 106.0 40 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 788 140 285 NA NA NA NA NA 1071 300 404 NA NA NA NA NA
1470560400.0 10621.0 82 87 171 0 NA NA NA NA 115 128 202 0 NA NA NA NA 2768 1209 1501 550 NA NA NA NA 2822 1416 1644 560 NA NA NA NA
1470560400.0 10624.0 88 101 175 0 NA NA NA NA 134 128 205 0 NA NA NA NA 10294 1296 1184 797 NA NA NA NA 10506 1498 1459 928 NA NA NA NA
1470560400.0 10625.0 88 100 181 0 NA NA NA NA 134 128 203 0 NA NA NA NA 8151 1234 974 723 NA NA NA NA 8227 1440 1279 732 NA NA NA NA
1470560400.0 10626.0 89 89 172 0 NA NA NA NA 134 128 207 0 NA NA NA NA 17383 1293 1280 811 NA NA NA NA 17472 1397 1504 819 NA NA NA NA
1470560400.0 107.0 53 81 219 NA NA NA NA NA 104 146 264 NA NA NA NA NA 5938 702 848 NA NA NA NA NA 5991 870 1061 NA NA NA NA NA
1470560400.0 108.0 55 84 221 NA NA NA NA NA 102 146 266 NA NA NA NA NA 9632 736 1063 NA NA NA NA NA 9781 813 1317 NA NA NA NA NA
1470560400.0 10821.0 91 NA NA NA NA NA NA NA 133 NA NA NA NA NA NA NA 6392 NA NA NA NA NA NA NA 6493 NA NA NA NA NA NA NA
