Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471510800.0 1.0 54 71 149 NA NA NA NA NA 101 138 181 NA NA NA NA NA 3276 585 490 NA NA NA NA NA 3405 743 1260 NA NA NA NA NA
1471510800.0 10.0 NA 91 235 0 NA NA NA NA NA 160 272 0 NA NA NA NA NA 4563 4279 1086 NA NA NA NA NA 4724 4601 1218 NA NA NA NA
1471510800.0 1000.0 NA 248 164 0 53 NA NA NA NA 294 202 0 83 NA NA NA NA 3939 726 883 171 NA NA NA NA 4139 883 928 196 NA NA NA
1471510800.0 1001.0 NA 209 192 0 0 0 0 0 NA 263 222 0 0 0 0 0 NA 3584 562 9 91 994 27 927 NA 4007 695 112 100 1008 140 1045
1471510800.0 1002.0 NA 232 70 NA NA NA NA NA NA 285 102 NA NA NA NA NA NA 4029 234 NA NA NA NA NA NA 4382 338 NA NA NA NA NA
1471510800.0 10021.0 NA 114 244 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 758 1660 782 NA NA NA NA NA 912 1952 821 NA NA NA NA
1471510800.0 10023.0 NA 107 247 0 NA NA NA NA NA 200 314 0 NA NA NA NA NA 725 1083 754 NA NA NA NA NA 894 1445 793 NA NA NA NA
1471510800.0 10024.0 NA 124 249 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 809 1527 803 NA NA NA NA NA 1030 1852 946 NA NA NA NA
1471510800.0 10024.1 NA 112 156 0 NA NA NA NA NA 199 207 0 NA NA NA NA NA 805 785 698 NA NA NA NA NA 1146 1047 715 NA NA NA NA
1471510800.0 10024.2 NA 113 250 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 824 1520 776 NA NA NA NA NA 1116 1844 919 NA NA NA NA
1471510800.0 10024.3 NA 115 151 0 NA NA NA NA NA 199 203 0 NA NA NA NA NA 806 769 629 NA NA NA NA NA 1384 1069 753 NA NA NA NA
1471510800.0 10024.4 NA 111 251 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 796 1464 852 NA NA NA NA NA 952 1643 898 NA NA NA NA
1471510800.0 10024.5 NA 114 147 0 NA NA NA NA NA 199 202 0 NA NA NA NA NA 856 722 630 NA NA NA NA NA 1400 851 645 NA NA NA NA
1471510800.0 10025.0 NA 119 248 0 NA NA NA NA NA 200 315 0 NA NA NA NA NA 761 1259 778 NA NA NA NA NA 996 1558 817 NA NA NA NA
1471510800.0 10026.0 NA 116 248 0 NA NA NA NA NA 200 315 0 NA NA NA NA NA 825 2034 809 NA NA NA NA NA 1113 2230 878 NA NA NA NA
1471510800.0 1003.0 NA 203 0 NA NA NA NA NA NA 259 0 NA NA NA NA NA NA 5962 627 NA NA NA NA NA NA 6420 763 NA NA NA NA NA
1471510800.0 1004.0 NA 210 137 0 0 0 0 NA NA 254 182 0 0 0 0 NA NA 967 274 8 93 919 936 NA NA 1272 305 11 215 1037 954 NA
1471510800.0 101.0 89 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 2259 NA NA NA NA NA NA NA 2371 NA NA NA NA NA NA NA
1471510800.0 102.0 89 NA NA NA NA NA NA NA 144 NA NA NA NA NA NA NA 1642 NA NA NA NA NA NA NA 1702 NA NA NA NA NA NA NA
1471510800.0 10224.0 NA 149 313 0 NA NA NA NA NA 211 396 0 NA NA NA NA NA 4293 7070 967 NA NA NA NA NA 8630 12368 1129 NA NA NA NA
1471510800.0 10225.0 NA 153 312 0 NA NA NA NA NA 211 398 0 NA NA NA NA NA 4264 7244 900 NA NA NA NA NA 8157 10752 1063 NA NA NA NA
1471510800.0 103.0 42 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 787 141 261 NA NA NA NA NA 845 231 748 NA NA NA NA NA
1471510800.0 10421.0 83 100 172 0 NA NA NA NA 116 129 204 0 NA NA NA NA 2737 1141 1485 537 NA NA NA NA 2906 1380 1709 550 NA NA NA NA
1471510800.0 10424.0 90 103 176 0 NA NA NA NA 134 129 207 0 NA NA NA NA 10418 1210 1163 787 NA NA NA NA 10502 1457 1443 799 NA NA NA NA
1471510800.0 10425.0 91 87 169 0 NA NA NA NA 135 129 203 0 NA NA NA NA 8165 1161 955 691 NA NA NA NA 8402 1307 1300 806 NA NA NA NA
1471510800.0 10426.0 89 101 176 0 NA NA NA NA 136 129 208 0 NA NA NA NA 17794 1227 1259 796 NA NA NA NA 18057 1509 1444 808 NA NA NA NA
1471510800.0 105.0 53 80 36 NA NA NA NA NA 100 147 58 NA NA NA NA NA 3246 641 4 NA NA NA NA NA 3387 755 10 NA NA NA NA NA
1471510800.0 106.0 41 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 792 140 268 NA NA NA NA NA 1042 305 741 NA NA NA NA NA
