Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471381200.0 1.0 53 72 147 NA NA NA NA NA 100 137 180 NA NA NA NA NA 3267 584 493 NA NA NA NA NA 3396 1128 1225 NA NA NA NA NA
1471381200.0 10.0 NA 90 235 0 NA NA NA NA NA 160 272 0 NA NA NA NA NA 4744 4285 1078 NA NA NA NA NA 5130 4663 1222 NA NA NA NA
1471381200.0 1000.0 NA 251 155 0 55 NA NA NA NA 294 200 0 83 NA NA NA NA 3935 723 845 169 NA NA NA NA 4369 778 880 194 NA NA NA
1471381200.0 1001.0 NA 215 182 0 0 0 0 0 NA 263 222 0 0 0 0 0 NA 3477 556 10 89 995 26 923 NA 3836 690 111 103 1009 35 938
1471381200.0 1002.0 NA 232 66 NA NA NA NA NA NA 290 101 NA NA NA NA NA NA 3986 247 NA NA NA NA NA NA 4409 374 NA NA NA NA NA
1471381200.0 10021.0 NA 114 247 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 776 1607 741 NA NA NA NA NA 1169 2098 906 NA NA NA NA
1471381200.0 10023.0 NA 106 244 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 711 1161 712 NA NA NA NA NA 964 1583 861 NA NA NA NA
1471381200.0 10024.0 NA 112 246 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 800 1566 853 NA NA NA NA NA 983 1895 1000 NA NA NA NA
1471381200.0 10024.1 NA 111 160 0 NA NA NA NA NA 199 207 0 NA NA NA NA NA 804 770 693 NA NA NA NA NA 942 1056 842 NA NA NA NA
1471381200.0 10024.2 NA 112 248 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 804 1578 784 NA NA NA NA NA 1071 1938 950 NA NA NA NA
1471381200.0 10024.3 NA 112 151 0 NA NA NA NA NA 199 203 0 NA NA NA NA NA 809 790 629 NA NA NA NA NA 1093 1150 884 NA NA NA NA
1471381200.0 10024.4 NA 111 251 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 818 1454 802 NA NA NA NA NA 1048 1747 958 NA NA NA NA
1471381200.0 10024.5 NA 112 151 0 NA NA NA NA NA 199 203 0 NA NA NA NA NA 798 713 630 NA NA NA NA NA 1058 1011 787 NA NA NA NA
1471381200.0 10025.0 NA 111 250 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 765 1302 865 NA NA NA NA NA 975 1757 1036 NA NA NA NA
1471381200.0 10026.0 NA 112 248 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 823 1865 840 NA NA NA NA NA 1169 2084 1015 NA NA NA NA
1471381200.0 1003.0 NA 201 0 NA NA NA NA NA NA 258 0 NA NA NA NA NA NA 6067 615 NA NA NA NA NA NA 6530 774 NA NA NA NA NA
1471381200.0 1004.0 NA 199 145 0 0 0 0 NA NA 254 181 0 0 0 0 NA NA 940 293 8 92 900 978 NA NA 1319 561 13 215 1019 1171 NA
1471381200.0 101.0 95 NA NA NA NA NA NA NA 142 NA NA NA NA NA NA NA 2295 NA NA NA NA NA NA NA 2407 NA NA NA NA NA NA NA
1471381200.0 102.0 89 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 1652 NA NA NA NA NA NA NA 1715 NA NA NA NA NA NA NA
1471381200.0 10224.0 NA 149 319 0 NA NA NA NA NA 211 391 0 NA NA NA NA NA 4240 7080 981 NA NA NA NA NA 9308 7575 1177 NA NA NA NA
1471381200.0 10225.0 NA 145 314 0 NA NA NA NA NA 211 395 0 NA NA NA NA NA 4306 7140 916 NA NA NA NA NA 12109 16407 1195 NA NA NA NA
1471381200.0 103.0 45 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 790 141 281 NA NA NA NA NA 1009 236 443 NA NA NA NA NA
1471381200.0 10421.0 81 87 171 0 NA NA NA NA 116 135 203 0 NA NA NA NA 2744 1139 1491 517 NA NA NA NA 2806 1387 1747 655 NA NA NA NA
1471381200.0 10424.0 88 103 172 0 NA NA NA NA 134 135 205 0 NA NA NA NA 10596 1208 1163 780 NA NA NA NA 10698 1380 1684 796 NA NA NA NA
1471381200.0 10425.0 87 97 170 0 NA NA NA NA 136 135 203 0 NA NA NA NA 8277 1169 983 697 NA NA NA NA 8477 1375 1233 843 NA NA NA NA
1471381200.0 10426.0 90 100 179 0 NA NA NA NA 135 135 207 0 NA NA NA NA 17719 1235 1278 808 NA NA NA NA 17835 1398 1706 951 NA NA NA NA
1471381200.0 105.0 54 81 38 NA NA NA NA NA 100 146 58 NA NA NA NA NA 3217 640 4 NA NA NA NA NA 3451 760 8 NA NA NA NA NA
1471381200.0 106.0 41 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 793 131 285 NA NA NA NA NA 806 201 852 NA NA NA NA NA
1471381200.0 107.0 54 82 220 NA NA NA NA NA 103 146 264 NA NA NA NA NA 5906 662 826 NA NA NA NA NA 6072 835 986 NA NA NA NA NA
1471381200.0 108.0 56 92 222 NA NA NA NA NA 107 147 266 NA NA NA NA NA 9540 705 1089 NA NA NA NA NA 9607 869 1312 NA NA NA NA NA
1471381200.0 10821.0 88 88 171 0 NA NA NA NA 126 135 203 0 NA NA NA NA 3060 1175 1512 547 NA NA NA NA 3122 1485 1807 560 NA NA NA NA
1471381200.0 10824.0 95 91 171 0 NA NA NA NA 142 135 206 0 NA NA NA NA 11051 1245 1128 740 NA NA NA NA 11295 1393 2637 749 NA NA NA NA
1471381200.0 10825.0 93 102 169 0 NA NA NA NA 140 135 203 0 NA NA NA NA 8372 1201 969 702 NA NA NA NA 8438 1443 1239 824 NA NA NA NA
1471381200.0 10826.0 95 91 173 0 NA NA NA NA 144 135 208 0 NA NA NA NA 18111 1252 1254 796 NA NA NA NA 18192 1395 1600 917 NA NA NA NA
1471381200.0 109.0 58 85 222 NA NA NA NA NA 102 147 266 NA NA NA NA NA 9334 705 1038 NA NA NA NA NA 9558 894 1379 NA NA NA NA NA
1471381200.0 11.0 NA 88 232 0 75 NA NA NA NA 159 280 0 96 NA NA NA NA 3780 1643 1091 70 NA NA NA NA 3990 1920 1128 94 NA NA NA
1471381200.0 110.0 49 88 219 NA NA NA NA NA 84 146 264 NA NA NA NA NA 1202 612 644 NA NA NA NA NA 1388 1056 1171 NA NA NA NA NA
1471381200.0 1102.0 NA 91 237 131 84 NA NA NA NA 159 273 165 109 NA NA NA NA 4716 5615 3230 209 NA NA NA NA 6041 5862 3470 213 NA NA NA
1471381200.0 111.0 54 83 221 NA NA NA NA NA 102 146 264 NA NA NA NA NA 3620 479 713 NA NA NA NA NA 3676 758 1196 NA NA NA NA NA
1471381200.0 112.0 53 87 219 NA NA NA NA NA 100 146 264 NA NA NA NA NA 5791 667 807 NA NA NA NA NA 5843 866 1040 NA NA NA NA NA
1471381200.0 11221.0 88 212 92 NA NA NA NA NA 122 255 129 NA NA NA NA NA 6345 5859 2212 NA NA NA NA NA 6417 6107 2446 NA NA NA NA NA
1471381200.0 11224.0 97 226 95 NA NA NA NA NA 145 258 132 NA NA NA NA NA 23426 6056 2280 NA NA NA NA NA 23553 6220 2476 NA NA NA NA NA
1471381200.0 11225.0 97 212 95 NA NA NA NA NA 142 260 132 NA NA NA NA NA 17536 5857 2265 NA NA NA NA NA 17740 5973 2494 NA NA NA NA NA
1471381200.0 11226.0 101 213 110 NA NA NA NA NA 150 260 134 NA NA NA NA NA 40196 6040 2356 NA NA NA NA NA 40380 6190 2499 NA NA NA NA NA
1471381200.0 113.0 57 86 220 NA NA NA NA NA 106 146 265 NA NA NA NA NA 7406 692 841 NA NA NA NA NA 7566 819 1043 NA NA NA NA NA
1471381200.0 114.0 55 83 224 NA NA NA NA NA 105 147 265 NA NA NA NA NA 7011 678 849 NA NA NA NA NA 7060 756 996 NA NA NA NA NA
1471381200.0 115.0 55 83 223 NA NA NA NA NA 102 147 266 NA NA NA NA NA 7767 711 946 NA NA NA NA NA 7976 970 1224 NA NA NA NA NA
1471381200.0 116.0 56 84 225 NA NA NA NA NA 102 146 266 NA NA NA NA NA 8243 696 934 NA NA NA NA NA 8325 877 1087 NA NA NA NA NA
1471381200.0 117.0 57 95 219 NA NA NA NA NA 103 146 266 NA NA NA NA NA 10150 708 1059 NA NA NA NA NA 10268 886 1294 NA NA NA NA NA
1471381200.0 118.0 57 96 222 NA NA NA NA NA 104 146 268 NA NA NA NA NA 9868 719 1091 NA NA NA NA NA 9950 862 1314 NA NA NA NA NA
1471381200.0 119.0 55 81 221 NA NA NA NA NA 99 146 264 NA NA NA NA NA 5210 649 789 NA NA NA NA NA 5412 773 1015 NA NA NA NA NA
1471381200.0 12.0 NA 87 222 0 NA NA NA NA NA 159 272 0 NA NA NA NA NA 4228 4079 1148 NA NA NA NA NA 4431 4331 1192 NA NA NA NA
1471381200.0 120.0 50 85 217 NA NA NA NA NA 88 146 264 NA NA NA NA NA 996 611 659 NA NA NA NA NA 1220 779 1009 NA NA NA NA NA
1471381200.0 121.0 55 90 222 NA NA NA NA NA 103 147 267 NA NA NA NA NA 9826 717 1124 NA NA NA NA NA 9998 915 1356 NA NA NA NA NA
1471381200.0 122.0 50 81 218 NA NA NA NA NA 95 146 264 NA NA NA NA NA 1308 311 604 NA NA NA NA NA 1420 495 809 NA NA NA NA NA
1471381200.0 123.1 211 NA NA NA NA NA NA NA 257 NA NA NA NA NA NA NA 1045 NA NA NA NA NA NA NA 1211 NA NA NA NA NA NA NA
1471381200.0 123.2 206 NA NA NA NA NA NA NA 260 NA NA NA NA NA NA NA 1332 NA NA NA NA NA NA NA 1547 NA NA NA NA NA NA NA
1471381200.0 123.3 199 NA NA NA NA NA NA NA 242 NA NA NA NA NA NA NA 777 NA NA NA NA NA NA NA 1039 NA NA NA NA NA NA NA
1471381200.0 124.1 208 NA NA NA NA NA NA NA 247 NA NA NA NA NA NA NA 775 NA NA NA NA NA NA NA 925 NA NA NA NA NA NA NA
1471381200.0 124.2 211 NA NA NA NA NA NA NA 255 NA NA NA NA NA NA NA 972 NA NA NA NA NA NA NA 1242 NA NA NA NA NA NA NA
1471381200.0 124.4 200 NA NA NA NA NA NA NA 247 NA NA NA NA NA NA NA 783 NA NA NA NA NA NA NA 1029 NA NA NA NA NA NA NA
1471381200.0 124.5 202 NA NA NA NA NA NA NA 249 NA NA NA NA NA NA NA 800 NA NA NA NA NA NA NA 1139 NA NA NA NA NA NA NA
1471381200.0 124.6 198 NA NA NA NA NA NA NA 239 NA NA NA NA NA NA NA 800 NA NA NA NA NA NA NA 1102 NA NA NA NA NA NA NA
1471381200.0 125.0 54 81 220 NA NA NA NA NA 102 146 264 NA NA NA NA NA 6118 671 817 NA NA NA NA NA 6350 885 972 NA NA NA NA NA
1471381200.0 126.0 51 81 220 NA NA NA NA NA 90 146 264 NA NA NA NA NA 2733 610 690 NA NA NA NA NA 2860 769 1175 NA NA NA NA NA
1471381200.0 127.0 48 80 218 NA NA NA NA NA 89 146 264 NA NA NA NA NA 2509 603 681 NA NA NA NA NA 2539 667 926 NA NA NA NA NA
1471381200.0 128.0 49 80 216 NA NA NA NA NA 83 146 264 NA NA NA NA NA 911 618 642 NA NA NA NA NA 932 828 885 NA NA NA NA NA
1471381200.0 129.0 49 79 216 NA NA NA NA NA 83 146 264 NA NA NA NA NA 929 606 647 NA NA NA NA NA 1073 746 958 NA NA NA NA NA
1471381200.0 13.0 NA 96 221 0 NA NA NA NA NA 160 265 0 NA NA NA NA NA 486 1642 872 NA NA NA NA NA 626 1962 986 NA NA NA NA
1471381200.0 130.0 48 80 218 NA NA NA NA NA 86 146 264 NA NA NA NA NA 1175 604 665 NA NA NA NA NA 1195 781 929 NA NA NA NA NA
1471381200.0 1301.0 61 159 191 NA NA NA NA NA 106 208 240 NA NA NA NA NA 1953 823 678 NA NA NA NA NA 2140 1079 945 NA NA NA NA NA
1471381200.0 1302.0 66 165 190 NA NA NA NA NA 112 208 241 NA NA NA NA NA 10635 1049 976 NA NA NA NA NA 10774 1271 3420 NA NA NA NA NA
1471381200.0 1303.0 64 171 201 NA NA NA NA NA 109 208 242 NA NA NA NA NA 18325 851 1715 NA NA NA NA NA 18545 1185 2001 NA NA NA NA NA
1471381200.0 1306.0 NA 172 267 0 NA NA NA NA NA 225 323 0 NA NA NA NA NA 857 1340 2486 NA NA NA NA NA 1025 1541 2539 NA NA NA NA
1471381200.0 1307.0 NA 151 155 52 0 NA NA NA NA 219 209 86 0 NA NA NA NA 865 959 74 1061 NA NA NA NA 1139 1145 129 1126 NA NA NA
1471381200.0 1308.0 NA 153 155 53 0 NA NA NA NA 219 210 86 0 NA NA NA NA 802 801 70 1086 NA NA NA NA 1320 1780 446 1256 NA NA NA
1471381200.0 1309.0 NA 182 272 0 NA NA NA NA NA 238 327 0 NA NA NA NA NA 1122 1932 2866 NA NA NA NA NA 1454 2311 3041 NA NA NA NA
1471381200.0 131.0 49 81 218 NA NA NA NA NA 85 146 264 NA NA NA NA NA 2629 606 689 NA NA NA NA NA 2709 1246 1178 NA NA NA NA NA
1471381200.0 1311.0 NA 181 256 0 72 NA NA NA NA 226 298 0 106 NA NA NA NA 872 1259 2652 130 NA NA NA NA 1051 1471 2706 283 NA NA NA
1471381200.0 1312.0 NA 182 275 0 NA NA NA NA NA 235 327 0 NA NA NA NA NA 1079 1827 2801 NA NA NA NA NA 1349 2230 2839 NA NA NA NA
1471381200.0 1313.0 NA 184 280 0 NA NA NA NA NA 242 328 0 NA NA NA NA NA 1021 3114 2779 NA NA NA NA NA 1351 3458 2870 NA NA NA NA
1471381200.0 1314.0 NA 183 268 0 NA NA NA NA NA 234 325 0 NA NA NA NA NA 1007 1702 2893 NA NA NA NA NA 1190 2114 2941 NA NA NA NA
1471381200.0 1315.0 NA 177 269 0 NA NA NA NA NA 225 324 0 NA NA NA NA NA 855 1393 2692 NA NA NA NA NA 1026 1670 2735 NA NA NA NA
1471381200.0 1316.0 NA 176 269 0 NA NA NA NA NA 228 324 0 NA NA NA NA NA 951 1516 2714 NA NA NA NA NA 1230 1805 2927 NA NA NA NA
1471381200.0 1317.0 NA 174 274 0 NA NA NA NA NA 227 324 0 NA NA NA NA NA 906 1442 2685 NA NA NA NA NA 1072 1653 2726 NA NA NA NA
1471381200.0 1318.0 NA 177 269 0 NA NA NA NA NA 225 323 0 NA NA NA NA NA 832 1358 2704 NA NA NA NA NA 1102 1558 2876 NA NA NA NA
1471381200.0 1319.0 NA 179 267 0 NA NA NA NA NA 225 323 0 NA NA NA NA NA 836 1405 2711 NA NA NA NA NA 1128 1727 2752 NA NA NA NA
1471381200.0 132.0 52 80 221 NA NA NA NA NA 101 146 265 NA NA NA NA NA 4952 650 830 NA NA NA NA NA 5013 845 1097 NA NA NA NA NA
1471381200.0 1320.0 NA 176 277 0 NA NA NA NA NA 226 323 0 NA NA NA NA NA 923 1549 2695 NA NA NA NA NA 1163 1766 2744 NA NA NA NA
1471381200.0 1321.0 NA 176 268 0 NA NA NA NA NA 226 324 0 NA NA NA NA NA 934 1494 2737 NA NA NA NA NA 1080 1775 2896 NA NA NA NA
1471381200.0 1322.0 NA 177 269 0 NA NA NA NA NA 227 324 0 NA NA NA NA NA 936 1559 2693 NA NA NA NA NA 1084 1988 2869 NA NA NA NA
1471381200.0 1323.0 NA 175 265 0 NA NA NA NA NA 225 324 0 NA NA NA NA NA 859 1326 2622 NA NA NA NA NA 1135 1593 2663 NA NA NA NA
1471381200.0 1324.0 NA 179 277 0 NA NA NA NA NA 238 327 0 NA NA NA NA NA 1181 1943 2880 NA NA NA NA NA 1458 2149 2934 NA NA NA NA
1471381200.0 1325.0 NA 195 279 0 79 NA NA NA NA 240 327 0 114 NA NA NA NA 1198 1997 2807 196 NA NA NA NA 1458 2268 2954 362 NA NA NA
1471381200.0 1325.1 NA 187 153 0 NA NA NA NA NA 239 189 0 NA NA NA NA NA 1217 679 553 NA NA NA NA NA 1413 915 667 NA NA NA NA
1471381200.0 1325.2 NA 193 273 0 NA NA NA NA NA 240 326 0 NA NA NA NA NA 1245 1989 2808 NA NA NA NA NA 1655 2357 3137 NA NA NA NA
1471381200.0 1325.3 NA 182 149 0 NA NA NA NA NA 240 185 0 NA NA NA NA NA 1191 646 521 NA NA NA NA NA 1454 770 527 NA NA NA NA
1471381200.0 1326.0 NA 180 269 0 NA NA NA NA NA 232 325 0 NA NA NA NA NA 1008 1622 2843 NA NA NA NA NA 1187 1824 2881 NA NA NA NA
1471381200.0 1327.0 NA 179 269 0 NA NA NA NA NA 231 324 0 NA NA NA NA NA 956 1534 2794 NA NA NA NA NA 1149 1758 2842 NA NA NA NA
1471381200.0 1328.0 NA 175 271 0 NA NA NA NA NA 234 326 0 NA NA NA NA NA 1053 1712 2846 NA NA NA NA NA 1347 2085 3025 NA NA NA NA
1471381200.0 1329.0 NA 180 271 0 NA NA NA NA NA 233 325 0 NA NA NA NA NA 999 1564 2792 NA NA NA NA NA 1214 1797 2966 NA NA NA NA
1471381200.0 133.0 58 97 224 NA NA NA NA NA 104 146 270 NA NA NA NA NA 12846 716 1466 NA NA NA NA NA 13057 831 1711 NA NA NA NA NA
1471381200.0 1330.0 NA 184 270 0 NA NA NA NA NA 230 324 0 NA NA NA NA NA 1007 1690 2757 NA NA NA NA NA 1205 1970 2898 NA NA NA NA
1471381200.0 1331.0 NA 181 271 0 NA NA NA NA NA 232 326 0 NA NA NA NA NA 948 1542 2820 NA NA NA NA NA 1135 1812 2992 NA NA NA NA
1471381200.0 1332.0 NA 177 268 0 NA NA NA NA NA 229 325 0 NA NA NA NA NA 964 1533 2815 NA NA NA NA NA 1238 1818 2874 NA NA NA NA
1471381200.0 1333.0 NA 177 270 0 NA NA NA NA NA 232 324 0 NA NA NA NA NA 952 1533 2775 NA NA NA NA NA 1143 1977 2812 NA NA NA NA
1471381200.0 1334.0 NA 179 271 0 NA NA NA NA NA 236 326 0 NA NA NA NA NA 1044 1676 2799 NA NA NA NA NA 1258 1956 2847 NA NA NA NA
