Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471467600.0 1.0 54 71 146 NA NA NA NA NA 100 138 180 NA NA NA NA NA 3280 593 496 NA NA NA NA NA 3375 715 707 NA NA NA NA NA
1471467600.0 10.0 NA 90 235 0 NA NA NA NA NA 160 272 0 NA NA NA NA NA 4592 4211 1063 NA NA NA NA NA 4757 4542 1195 NA NA NA NA
1471467600.0 1000.0 NA 240 150 0 49 NA NA NA NA 294 201 0 83 NA NA NA NA 3990 723 875 176 NA NA NA NA 4477 901 1019 210 NA NA NA
1471467600.0 1001.0 NA 215 183 0 0 0 0 0 NA 263 222 0 0 0 0 0 NA 3639 564 8 89 929 24 863 NA 4078 728 12 98 955 41 976
1471467600.0 1002.0 NA 231 70 NA NA NA NA NA NA 290 101 NA NA NA NA NA NA 3986 235 NA NA NA NA NA NA 4254 239 NA NA NA NA NA
1471467600.0 10021.0 NA 116 251 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 751 1733 745 NA NA NA NA NA 1069 2025 905 NA NA NA NA
1471467600.0 10023.0 NA 107 248 0 NA NA NA NA NA 200 315 0 NA NA NA NA NA 722 1077 715 NA NA NA NA NA 991 1459 871 NA NA NA NA
1471467600.0 10024.0 NA 121 254 0 NA NA NA NA NA 199 315 0 NA NA NA NA NA 800 1627 846 NA NA NA NA NA 912 1859 1010 NA NA NA NA
1471467600.0 10024.1 NA 118 164 0 NA NA NA NA NA 199 207 0 NA NA NA NA NA 777 761 652 NA NA NA NA NA 1655 1842 785 NA NA NA NA
1471467600.0 10024.2 NA 115 248 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 821 1587 838 NA NA NA NA NA 1070 1833 995 NA NA NA NA
1471467600.0 10024.3 NA 127 162 0 NA NA NA NA NA 199 203 0 NA NA NA NA NA 772 755 581 NA NA NA NA NA 1681 1494 712 NA NA NA NA
1471467600.0 10024.4 NA 112 245 0 NA NA NA NA NA 199 314 0 NA NA NA NA NA 817 1487 832 NA NA NA NA NA 1176 2030 992 NA NA NA NA
1471467600.0 10024.5 NA 124 148 0 NA NA NA NA NA 199 203 0 NA NA NA NA NA 791 705 601 NA NA NA NA NA 1540 1337 791 NA NA NA NA
1471467600.0 10025.0 NA 112 248 0 NA NA NA NA NA 200 315 0 NA NA NA NA NA 758 1341 789 NA NA NA NA NA 919 2437 941 NA NA NA NA
1471467600.0 10026.0 NA 118 253 0 NA NA NA NA NA 200 315 0 NA NA NA NA NA 812 2021 859 NA NA NA NA NA 1051 2361 910 NA NA NA NA
1471467600.0 1003.0 NA 203 0 NA NA NA NA NA NA 259 0 NA NA NA NA NA NA 6059 624 NA NA NA NA NA NA 6564 731 NA NA NA NA NA
1471467600.0 1004.0 NA 200 146 0 0 0 0 NA NA 254 182 0 0 0 0 NA NA 936 271 8 93 946 944 NA NA 1198 461 12 220 978 1064 NA
1471467600.0 101.0 89 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 2114 NA NA NA NA NA NA NA 2361 NA NA NA NA NA NA NA
1471467600.0 102.0 92 NA NA NA NA NA NA NA 144 NA NA NA NA NA NA NA 1593 NA NA NA NA NA NA NA 2113 NA NA NA NA NA NA NA
1471467600.0 10224.0 NA 146 320 0 NA NA NA NA NA 211 394 0 NA NA NA NA NA 4261 7109 942 NA NA NA NA NA 8634 10762 1132 NA NA NA NA
