Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470819600.0 1.0 47 64 121 NA NA 93 134 170 NA NA 2045 263 232 NA NA 2186 366 250 NA NA
1470819600.0 101.0 77 NA NA NA NA 137 NA NA NA NA 958 NA NA NA NA 1006 NA NA NA NA
1470819600.0 102.0 78 NA NA NA NA 137 NA NA NA NA 671 NA NA NA NA 721 NA NA NA NA
1470819600.0 103.0 35 0 0 NA NA 75 0 0 NA NA 324 65 124 NA NA 382 72 145 NA NA
1470819600.0 105.0 49 77 22 NA NA 93 142 56 NA NA 3106 587 4 NA NA 3152 610 6 NA NA
1470819600.0 106.0 36 0 0 NA NA 75 0 0 NA NA 319 66 126 NA NA 374 75 145 NA NA
1470819600.0 10621.0 73 85 148 0 NA 114 126 194 0 NA 1703 846 863 328 NA 1836 947 1109 373 NA
1470819600.0 10624.0 87 77 152 0 NA 129 132 196 0 NA 7882 861 739 423 NA 9065 1955 1546 442 NA
1470819600.0 10625.0 91 80 148 0 NA 128 132 194 0 NA 4571 604 448 331 NA 5064 710 531 347 NA
1470819600.0 10626.0 85 78 151 0 NA 130 126 198 0 NA 14453 1302 1132 542 NA 15480 1429 1199 560 NA
1470819600.0 107.0 48 81 193 NA NA 94 142 253 NA NA 3730 299 400 NA NA 3861 313 433 NA NA
1470819600.0 108.0 50 73 193 NA NA 97 142 254 NA NA 5422 331 531 NA NA 5528 424 597 NA NA
1470819600.0 10821.0 85 NA NA NA NA 130 NA NA NA NA 2414 NA NA NA NA 2556 NA NA NA NA
1470819600.0 10824.0 98 NA NA NA NA 142 NA NA NA NA 20207 NA NA NA NA 20703 NA NA NA NA
1470819600.0 10825.0 94 NA NA NA NA 141 NA NA NA NA 8414 NA NA NA NA 8927 NA NA NA NA
1470819600.0 10826.0 101 NA NA NA NA 147 NA NA NA NA 16362 NA NA NA NA 17295 NA NA NA NA
1470819600.0 109.0 52 74 193 NA NA 96 142 253 NA NA 7550 438 619 NA NA 7985 465 705 NA NA
1470819600.0 110.0 42 70 189 NA NA 86 142 253 NA NA 1004 576 617 NA NA 1057 684 654 NA NA
1470819600.0 11021.0 85 204 80 NA NA 130 250 122 NA NA 2440 2354 860 NA NA 2491 2753 927 NA NA
1470819600.0 11024.0 97 205 83 NA NA 142 253 124 NA NA 10203 2207 813 NA NA 11099 2315 881 NA NA
1470819600.0 11025.0 97 205 82 NA NA 141 252 123 NA NA 7633 2174 806 NA NA 8515 2234 866 NA NA
1470819600.0 11026.0 101 206 84 NA NA 147 254 125 NA NA 15503 2216 831 NA NA 16440 2519 1100 NA NA
1470819600.0 111.0 48 71 188 NA NA 94 142 253 NA NA 3440 343 529 NA NA 3551 476 583 NA NA
1470819600.0 112.0 49 71 194 NA NA 94 142 253 NA NA 4434 300 357 NA NA 4458 318 375 NA NA
1470819600.0 11221.0 77 78 148 0 NA 118 132 194 0 NA 1821 844 823 320 NA 2003 1101 934 339 NA
1470819600.0 11224.0 88 88 151 0 NA 134 126 197 0 NA 5523 626 525 342 NA 5852 726 666 356 NA
1470819600.0 11225.0 87 79 152 0 NA 133 126 194 0 NA 7582 924 686 410 NA 7888 1295 1080 487 NA
1470819600.0 11226.0 96 83 154 0 NA 135 126 199 0 NA 15560 1248 1124 540 NA 16985 1301 1294 550 NA
1470819600.0 113.0 57 73 191 NA NA 96 142 253 NA NA 5098 319 419 NA NA 5228 413 487 NA NA
1470819600.0 114.0 49 81 194 NA NA 96 142 253 NA NA 4779 310 382 NA NA 4819 322 402 NA NA
1470819600.0 115.0 51 80 193 NA NA 96 142 253 NA NA 7944 456 664 NA NA 8156 486 875 NA NA
1470819600.0 116.0 50 81 190 NA NA 96 142 253 NA NA 7688 462 641 NA NA 8014 556 884 NA NA
1470819600.0 117.0 54 73 196 NA NA 96 146 253 NA NA 8549 487 605 NA NA 9411 1209 1501 NA NA
1470819600.0 118.0 50 73 194 NA NA 96 142 253 NA NA 9216 478 707 NA NA 9651 514 785 NA NA
1470819600.0 119.0 49 70 191 NA NA 93 142 253 NA NA 3524 297 359 NA NA 3692 347 386 NA NA
1470819600.0 120.0 40 74 196 NA NA 84 151 253 NA NA 814 547 570 NA NA 829 562 588 NA NA
1470819600.0 121.0 52 76 195 NA NA 97 142 253 NA NA 8842 474 814 NA NA 9122 529 1136 NA NA
