Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470776400.0 1.0 80 73 154 NA NA NA NA NA 153 189 232 NA NA NA NA NA 2804 283 1327 NA NA NA NA NA 1200 209 1304 NA NA NA NA NA
1470776400.0 10.0 NA 97 373 0 NA NA NA NA NA 206 444 0 NA NA NA NA NA 1657 1925 356 NA NA NA NA NA 704 872 369 NA NA NA NA
1470776400.0 1000.0 NA 345 133 0 41 NA NA NA NA 463 187 0 83 NA NA NA NA 2698 407 274 98 NA NA NA NA 1637 525 296 109 NA NA NA
1470776400.0 1001.0 NA 301 200 0 0 0 0 0 NA 397 249 0 0 0 0 0 NA 3247 608 8 37 794 51 817 NA 1524 521 11 43 799 100 848
1470776400.0 1002.0 NA 341 69 NA NA NA NA NA NA 458 105 NA NA NA NA NA NA 3936 270 NA NA NA NA NA NA 2083 204 NA NA NA NA NA
1470776400.0 1003.0 NA 283 0 NA NA NA NA NA NA 381 0 NA NA NA NA NA NA 2733 213 NA NA NA NA NA NA 1160 228 NA NA NA NA NA
1470776400.0 1004.0 NA 352 141 0 0 0 0 NA NA 441 183 0 0 0 0 NA NA 1227 246 11 42 808 701 NA NA 1007 256 14 48 811 707 NA
1470776400.0 101.0 102 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 935 NA NA NA NA NA NA NA 951 NA NA NA NA NA NA NA
1470776400.0 102.0 101 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 934 NA NA NA NA NA NA NA 979 NA NA NA NA NA NA NA
1470776400.0 103.0 52 85 341 NA NA NA NA NA 100 175 416 NA NA NA NA NA 3131 380 922 NA NA NA NA NA 1913 402 953 NA NA NA NA NA
1470776400.0 105.0 79 91 25 NA NA NA NA NA 156 209 58 NA NA NA NA NA 4314 647 5 NA NA NA NA NA 1745 454 9 NA NA NA NA NA
1470776400.0 106.0 38 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 628 216 624 NA NA NA NA NA 641 226 635 NA NA NA NA NA
1470776400.0 107.0 87 94 357 NA NA NA NA NA 156 198 448 NA NA NA NA NA 4928 340 611 NA NA NA NA NA 1643 250 525 NA NA NA NA NA
1470776400.0 108.0 92 92 368 NA NA NA NA NA 169 195 459 NA NA NA NA NA 6394 351 809 NA NA NA NA NA 2146 255 601 NA NA NA NA NA
1470776400.0 109.0 98 97 368 NA NA NA NA NA 166 209 450 NA NA NA NA NA 5411 348 681 NA NA NA NA NA 1958 250 540 NA NA NA NA NA
1470776400.0 11.0 NA 92 400 0 62 NA NA NA NA 188 491 0 96 NA NA NA NA 1342 936 352 32 NA NA NA NA 569 642 365 83 NA NA NA
1470776400.0 110.0 60 90 348 NA NA NA NA NA 110 203 443 NA NA NA NA NA 1968 626 958 NA NA NA NA NA 988 451 938 NA NA NA NA NA
1470776400.0 1102.0 NA 104 374 126 72 NA NA NA NA 220 474 204 117 NA NA NA NA 1780 2517 1876 192 NA NA NA NA 717 1122 769 144 NA NA NA
1470776400.0 111.0 80 84 364 NA NA NA NA NA 155 211 442 NA NA NA NA NA 4587 504 1041 NA NA NA NA NA 1878 420 961 NA NA NA NA NA
1470776400.0 112.0 93 94 356 NA NA NA NA NA 159 201 436 NA NA NA NA NA 5343 336 563 NA NA NA NA NA 2152 246 584 NA NA NA NA NA
1470776400.0 113.0 88 84 364 NA NA NA NA NA 170 204 432 NA NA NA NA NA 5266 330 544 NA NA NA NA NA 1818 290 488 NA NA NA NA NA
1470776400.0 114.0 91 97 357 NA NA NA NA NA 166 212 443 NA NA NA NA NA 4735 367 584 NA NA NA NA NA 1608 264 505 NA NA NA NA NA
1470776400.0 115.0 92 93 361 NA NA NA NA NA 164 208 442 NA NA NA NA NA 5270 354 632 NA NA NA NA NA 1766 250 564 NA NA NA NA NA
1470776400.0 116.0 92 96 357 NA NA NA NA NA 161 210 456 NA NA NA NA NA 6162 348 626 NA NA NA NA NA 2201 308 523 NA NA NA NA NA
1470776400.0 117.0 87 97 358 NA NA NA NA NA 155 213 455 NA NA NA NA NA 5740 356 633 NA NA NA NA NA 1878 263 551 NA NA NA NA NA
1470776400.0 118.0 98 98 372 NA NA NA NA NA 166 179 445 NA NA NA NA NA 12514 736 1383 NA NA NA NA NA 3895 491 1066 NA NA NA NA NA
1470776400.0 119.0 90 97 366 NA NA NA NA NA 157 210 442 NA NA NA NA NA 5683 338 582 NA NA NA NA NA 1826 244 561 NA NA NA NA NA
1470776400.0 12.0 NA 94 371 0 NA NA NA NA NA 224 461 0 NA NA NA NA NA 1521 2046 370 NA NA NA NA NA 727 938 392 NA NA NA NA
1470776400.0 120.0 60 87 352 NA NA NA NA NA 113 189 433 NA NA NA NA NA 1704 588 1034 NA NA NA NA NA 894 416 978 NA NA NA NA NA
1470776400.0 121.0 89 95 363 NA NA NA NA NA 169 217 446 NA NA NA NA NA 5366 347 662 NA NA NA NA NA 1758 265 534 NA NA NA NA NA
1470776400.0 122.0 50 86 342 NA NA NA NA NA 97 201 416 NA NA NA NA NA 2685 537 1010 NA NA NA NA NA 1718 398 1031 NA NA NA NA NA
1470776400.0 123.1 328 NA NA NA NA NA NA NA 452 NA NA NA NA NA NA NA 1271 NA NA NA NA NA NA NA 948 NA NA NA NA NA NA NA
1470776400.0 123.2 349 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 1334 NA NA NA NA NA NA NA 893 NA NA NA NA NA NA NA
1470776400.0 123.3 280 NA NA NA NA NA NA NA 396 NA NA NA NA NA NA NA 828 NA NA NA NA NA NA NA 761 NA NA NA NA NA NA NA
1470776400.0 124.1 323 NA NA NA NA NA NA NA 416 NA NA NA NA NA NA NA 842 NA NA NA NA NA NA NA 740 NA NA NA NA NA NA NA
1470776400.0 124.2 321 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 1107 NA NA NA NA NA NA NA 907 NA NA NA NA NA NA NA
1470776400.0 124.4 312 NA NA NA NA NA NA NA 428 NA NA NA NA NA NA NA 829 NA NA NA NA NA NA NA 735 NA NA NA NA NA NA NA
1470776400.0 124.5 325 NA NA NA NA NA NA NA 412 NA NA NA NA NA NA NA 827 NA NA NA NA NA NA NA 730 NA NA NA NA NA NA NA
1470776400.0 124.6 295 NA NA NA NA NA NA NA 387 NA NA NA NA NA NA NA 837 NA NA NA NA NA NA NA 736 NA NA NA NA NA NA NA
1470776400.0 125.0 91 95 356 NA NA NA NA NA 166 204 456 NA NA NA NA NA 6125 366 566 NA NA NA NA NA 2067 285 498 NA NA NA NA NA
1470776400.0 126.0 60 79 345 NA NA NA NA NA 112 197 458 NA NA NA NA NA 2861 639 949 NA NA NA NA NA 1261 435 891 NA NA NA NA NA
1470776400.0 127.0 71 86 347 NA NA NA NA NA 117 187 430 NA NA NA NA NA 3090 608 969 NA NA NA NA NA 1308 432 898 NA NA NA NA NA
1470776400.0 128.0 57 87 354 NA NA NA NA NA 104 196 445 NA NA NA NA NA 1683 598 890 NA NA NA NA NA 904 420 841 NA NA NA NA NA
1470776400.0 129.0 59 87 348 NA NA NA NA NA 110 202 434 NA NA NA NA NA 1653 613 889 NA NA NA NA NA 883 413 853 NA NA NA NA NA
