Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471597200.0 1.0 84 74 136 NA NA NA NA NA 165 183 229 NA NA NA NA NA 4505 588 578 NA NA NA NA NA 1840 405 533 NA NA NA NA NA
1471597200.0 10.0 NA 106 365 0 NA NA NA NA NA 225 449 0 NA NA NA NA NA 3731 4191 789 NA NA NA NA NA 1334 1796 803 NA NA NA NA
1471597200.0 1000.0 NA 344 133 0 43 NA NA NA NA 443 191 0 84 NA NA NA NA 4652 815 555 252 NA NA NA NA 2471 549 571 238 NA NA NA
1471597200.0 1001.0 NA 315 201 0 0 0 0 0 NA 391 250 0 0 0 0 0 NA 3394 626 8 38 808 55 803 NA 1670 540 10 40 810 65 809
1471597200.0 1002.0 NA 349 62 NA NA NA NA NA NA 443 106 NA NA NA NA NA NA 4116 316 NA NA NA NA NA NA 2031 246 NA NA NA NA NA
1471597200.0 1003.0 NA 282 0 NA NA NA NA NA NA 378 0 NA NA NA NA NA NA 5416 402 NA NA NA NA NA NA 2166 514 NA NA NA NA NA
1471597200.0 1004.0 NA 361 141 0 0 0 0 NA NA 450 183 0 0 0 0 NA NA 1160 264 9 40 810 707 NA NA 957 280 12 43 815 710 NA
1471597200.0 101.0 102 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 956 NA NA NA NA NA NA NA 966 NA NA NA NA NA NA NA
1471597200.0 102.0 103 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 1001 NA NA NA NA NA NA NA 1068 NA NA NA NA NA NA NA
1471597200.0 103.0 52 80 344 NA NA NA NA NA 101 176 416 NA NA NA NA NA 3213 363 1102 NA NA NA NA NA 1985 375 1129 NA NA NA NA NA
1471597200.0 105.0 80 81 25 NA NA NA NA NA 165 180 58 NA NA NA NA NA 4679 643 6 NA NA NA NA NA 1880 535 8 NA NA NA NA NA
1471597200.0 106.0 45 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 702 219 574 NA NA NA NA NA 716 249 645 NA NA NA NA NA
1471597200.0 107.0 87 95 364 NA NA NA NA NA 156 197 450 NA NA NA NA NA 8096 763 1333 NA NA NA NA NA 2746 500 1178 NA NA NA NA NA
1471597200.0 108.0 90 94 377 NA NA NA NA NA 167 199 447 NA NA NA NA NA 10939 707 1401 NA NA NA NA NA 3840 483 1045 NA NA NA NA NA
1471597200.0 109.0 91 97 361 NA NA NA NA NA 166 201 448 NA NA NA NA NA 10549 751 1785 NA NA NA NA NA 3505 484 1388 NA NA NA NA NA
1471597200.0 11.0 NA 92 388 0 57 NA NA NA NA 210 476 0 96 NA NA NA NA 3053 2353 697 67 NA NA NA NA 1072 1509 713 70 NA NA NA
1471597200.0 110.0 68 89 346 NA NA NA NA NA 111 206 442 NA NA NA NA NA 1916 641 1120 NA NA NA NA NA 959 430 1013 NA NA NA NA NA
1471597200.0 1102.0 NA 105 366 120 71 NA NA NA NA 229 461 206 158 NA NA NA NA 4033 5317 5539 347 NA NA NA NA 1410 2540 2240 247 NA NA NA
1471597200.0 111.0 79 95 352 NA NA NA NA NA 157 206 450 NA NA NA NA NA 5329 545 1038 NA NA NA NA NA 2191 469 952 NA NA NA NA NA
1471597200.0 112.0 93 95 358 NA NA NA NA NA 159 207 454 NA NA NA NA NA 8654 706 1272 NA NA NA NA NA 3429 597 1062 NA NA NA NA NA
1471597200.0 113.0 87 94 358 NA NA NA NA NA 157 202 449 NA NA NA NA NA 8519 708 1342 NA NA NA NA NA 3103 481 1347 NA NA NA NA NA
1471597200.0 114.0 90 96 369 NA NA NA NA NA 168 210 454 NA NA NA NA NA 8639 852 1185 NA NA NA NA NA 3053 591 1170 NA NA NA NA NA
1471597200.0 115.0 96 94 352 NA NA NA NA NA 169 204 454 NA NA NA NA NA 10406 722 1305 NA NA NA NA NA 3511 499 1138 NA NA NA NA NA
1471597200.0 116.0 89 97 377 NA NA NA NA NA 163 211 450 NA NA NA NA NA 11260 779 1425 NA NA NA NA NA 3664 531 1150 NA NA NA NA NA
