Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470819600.0 1.0 79 82 141 NA NA NA NA NA 153 198 230 NA NA NA NA NA 3339 365 381 NA NA NA NA NA 1330 306 383 NA NA NA NA NA
1470819600.0 10.0 NA 98 373 0 NA NA NA NA NA 216 444 0 NA NA NA NA NA 1741 1815 328 NA NA NA NA NA 677 781 339 NA NA NA NA
1470819600.0 1000.0 NA 338 127 0 41 NA NA NA NA 441 194 0 83 NA NA NA NA 2904 507 275 98 NA NA NA NA 1796 549 295 100 NA NA NA
1470819600.0 1001.0 NA 306 200 0 0 0 0 0 NA 397 249 0 0 0 0 0 NA 2251 470 5 25 364 36 343 NA 1133 658 16 28 368 50 346
1470819600.0 1002.0 NA 350 61 NA NA NA NA NA NA 449 106 NA NA NA NA NA NA 2786 177 NA NA NA NA NA NA 1665 165 NA NA NA NA NA
1470819600.0 1003.0 NA 287 0 NA NA NA NA NA NA 385 0 NA NA NA NA NA NA 3478 254 NA NA NA NA NA NA 1452 263 NA NA NA NA NA
1470819600.0 1004.0 NA 354 136 0 0 0 0 NA NA 430 181 0 0 0 0 NA NA 1334 257 9 43 842 744 NA NA 1089 264 11 45 855 747 NA
1470819600.0 101.0 107 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 943 NA NA NA NA NA NA NA 951 NA NA NA NA NA NA NA
1470819600.0 102.0 103 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 1030 NA NA NA NA NA NA NA 1080 NA NA NA NA NA NA NA
1470819600.0 103.0 55 85 342 NA NA NA NA NA 100 175 415 NA NA NA NA NA 2320 252 577 NA NA NA NA NA 1470 264 610 NA NA NA NA NA
