Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471510800.0 1.0 78 73 135 NA NA NA NA NA 157 183 222 NA NA NA NA NA 2762 270 1039 NA NA NA NA NA 1128 199 1020 NA NA NA NA NA
1471510800.0 10.0 NA 96 364 0 NA NA NA NA NA 225 450 0 NA NA NA NA NA 3745 3990 742 NA NA NA NA NA 1331 1717 758 NA NA NA NA
1471510800.0 1000.0 NA 340 128 0 42 NA NA NA NA 444 193 0 83 NA NA NA NA 2971 396 268 97 NA NA NA NA 1852 272 278 116 NA NA NA
1471510800.0 1001.0 NA 310 191 0 0 0 0 0 NA 394 249 0 0 0 0 0 NA 3533 897 11 44 798 55 837 NA 1698 814 13 47 800 63 840
1471510800.0 1002.0 NA 349 60 NA NA NA NA NA NA 453 108 NA NA NA NA NA NA 4308 269 NA NA NA NA NA NA 2124 211 NA NA NA NA NA
1471510800.0 1003.0 NA 281 0 NA NA NA NA NA NA 382 0 NA NA NA NA NA NA 2894 192 NA NA NA NA NA NA 1147 211 NA NA NA NA NA
1471510800.0 1004.0 NA 354 141 0 0 0 0 NA NA 441 183 0 0 0 0 NA NA 1216 309 12 42 760 669 NA NA 1006 354 20 47 764 672 NA
1471510800.0 101.0 100 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 660 NA NA NA NA NA NA NA 669 NA NA NA NA NA NA NA
1471510800.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 629 NA NA NA NA NA NA NA 638 NA NA NA NA NA NA NA
1471510800.0 103.0 52 85 341 NA NA NA NA NA 101 176 416 NA NA NA NA NA 2973 357 929 NA NA NA NA NA 1812 367 959 NA NA NA NA NA
1471510800.0 105.0 78 82 19 NA NA NA NA NA 157 206 58 NA NA NA NA NA 2667 323 2 NA NA NA NA NA 1078 244 9 NA NA NA NA NA
1471510800.0 106.0 45 0 0 NA NA NA NA NA 81 0 0 NA NA NA NA NA 308 109 264 NA NA NA NA NA 333 129 283 NA NA NA NA NA
1471510800.0 107.0 88 95 362 NA NA NA NA NA 157 215 436 NA NA NA NA NA 8512 726 1241 NA NA NA NA NA 2940 474 1047 NA NA NA NA NA
1471510800.0 108.0 91 98 358 NA NA NA NA NA 170 214 441 NA NA NA NA NA 11251 787 1447 NA NA NA NA NA 3746 524 1099 NA NA NA NA NA
1471510800.0 109.0 90 96 363 NA NA NA NA NA 160 206 446 NA NA NA NA NA 9697 743 1495 NA NA NA NA NA 3089 501 1235 NA NA NA NA NA
1471510800.0 11.0 NA 101 393 0 62 NA NA NA NA 224 478 0 96 NA NA NA NA 3114 1899 726 65 NA NA NA NA 1266 1260 740 47 NA NA NA
