Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471125600.0 1.0 81 81 139 NA NA NA NA NA 152 187 226 NA NA NA NA NA 3320 419 357 NA NA NA NA NA 1387 321 324 NA NA NA NA NA
1471125600.0 10.0 NA 101 368 0 NA NA NA NA NA 199 457 0 NA NA NA NA NA 2318 2734 491 NA NA NA NA NA 892 1263 514 NA NA NA NA
1471125600.0 1000.0 NA 345 133 0 47 NA NA NA NA 448 188 0 83 NA NA NA NA 4744 888 516 202 NA NA NA NA 2461 648 544 207 NA NA NA
1471125600.0 1001.0 NA 304 201 0 0 0 0 0 NA 393 249 0 0 0 0 0 NA 3478 853 8 51 660 56 607 NA 1571 779 10 53 675 69 612
1471125600.0 1002.0 NA 342 70 NA NA NA NA NA NA 450 107 NA NA NA NA NA NA 4108 266 NA NA NA NA NA NA 2014 211 NA NA NA NA NA
1471125600.0 1003.0 NA 283 0 NA NA NA NA NA NA 379 0 NA NA NA NA NA NA 3888 260 NA NA NA NA NA NA 1571 272 NA NA NA NA NA
1471125600.0 1004.0 NA 350 136 0 0 0 0 NA NA 453 180 0 0 0 0 NA NA 829 188 6 28 501 442 NA NA 678 169 9 34 504 445 NA
1471125600.0 101.0 101 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 626 NA NA NA NA NA NA NA 633 NA NA NA NA NA NA NA
1471125600.0 102.0 99 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 591 NA NA NA NA NA NA NA 599 NA NA NA NA NA NA NA
1471125600.0 103.0 50 83 340 NA NA NA NA NA 101 176 416 NA NA NA NA NA 3054 365 1017 NA NA NA NA NA 1862 376 1058 NA NA NA NA NA
1471125600.0 105.0 77 83 25 NA NA NA NA NA 164 208 58 NA NA NA NA NA 4409 431 2 NA NA NA NA NA 1600 298 6 NA NA NA NA NA
1471125600.0 106.0 40 0 0 NA NA NA NA NA 80 0 0 NA NA NA NA NA 436 153 364 NA NA NA NA NA 445 169 377 NA NA NA NA NA
1471125600.0 107.0 87 88 353 NA NA NA NA NA 154 208 449 NA NA NA NA NA 6030 434 754 NA NA NA NA NA 2010 301 622 NA NA NA NA NA
1471125600.0 108.0 96 98 367 NA NA NA NA NA 168 206 458 NA NA NA NA NA 11695 739 1492 NA NA NA NA NA 3853 468 1077 NA NA NA NA NA
1471125600.0 109.0 92 93 376 NA NA NA NA NA 168 208 467 NA NA NA NA NA 9566 713 1348 NA NA NA NA NA 3071 472 1236 NA NA NA NA NA
1471125600.0 11.0 NA 100 407 0 61 NA NA NA NA 186 505 0 95 NA NA NA NA 1778 1193 491 40 NA NA NA NA 678 859 505 47 NA NA NA
1471125600.0 110.0 61 88 350 NA NA NA NA NA 110 202 444 NA NA NA NA NA 1151 448 648 NA NA NA NA NA 622 306 608 NA NA NA NA NA
1471125600.0 1102.0 NA 106 382 119 69 NA NA NA NA 218 461 211 165 NA NA NA NA 3962 5310 4140 313 NA NA NA NA 1372 2369 1648 212 NA NA NA
1471125600.0 111.0 88 95 357 NA NA NA NA NA 156 203 445 NA NA NA NA NA 4736 540 1041 NA NA NA NA NA 1921 463 940 NA NA NA NA NA
1471125600.0 112.0 90 92 350 NA NA NA NA NA 156 185 461 NA NA NA NA NA 6922 710 1104 NA NA NA NA NA 2832 504 946 NA NA NA NA NA
1471125600.0 113.0 88 93 360 NA NA NA NA NA 155 207 451 NA NA NA NA NA 8057 689 1187 NA NA NA NA NA 2780 467 1009 NA NA NA NA NA
1471125600.0 114.0 90 90 364 NA NA NA NA NA 169 208 462 NA NA NA NA NA 8034 705 1259 NA NA NA NA NA 2859 462 1131 NA NA NA NA NA
1471125600.0 115.0 95 94 351 NA NA NA NA NA 159 207 451 NA NA NA NA NA 9121 734 1239 NA NA NA NA NA 3068 463 1077 NA NA NA NA NA
1471125600.0 116.0 91 96 359 NA NA NA NA NA 163 212 452 NA NA NA NA NA 11228 735 1310 NA NA NA NA NA 3643 495 1029 NA NA NA NA NA
1471125600.0 117.0 86 96 360 NA NA NA NA NA 159 207 455 NA NA NA NA NA 10198 707 1395 NA NA NA NA NA 3317 465 1149 NA NA NA NA NA
1471125600.0 118.0 92 99 369 NA NA NA NA NA 163 186 436 NA NA NA NA NA 8945 456 875 NA NA NA NA NA 2949 324 797 NA NA NA NA NA
1471125600.0 119.0 92 89 356 NA NA NA NA NA 161 204 465 NA NA NA NA NA 9281 685 1200 NA NA NA NA NA 2934 454 1006 NA NA NA NA NA
1471125600.0 12.0 NA 102 363 0 NA NA NA NA NA 217 473 0 NA NA NA NA NA 3495 4204 762 NA NA NA NA NA 1326 1966 790 NA NA NA NA
1471125600.0 120.0 59 87 345 NA NA NA NA NA 113 205 455 NA NA NA NA NA 950 413 665 NA NA NA NA NA 585 302 638 NA NA NA NA NA
1471125600.0 121.0 88 88 356 NA NA NA NA NA 163 209 443 NA NA NA NA NA 9926 744 1410 NA NA NA NA NA 3281 538 1143 NA NA NA NA NA
1471125600.0 122.0 53 85 343 NA NA NA NA NA 100 154 415 NA NA NA NA NA 2032 261 564 NA NA NA NA NA 1366 276 596 NA NA NA NA NA
1471125600.0 123.1 319 NA NA NA NA NA NA NA 449 NA NA NA NA NA NA NA 997 NA NA NA NA NA NA NA 611 NA NA NA NA NA NA NA
1471125600.0 123.2 331 NA NA NA NA NA NA NA 444 NA NA NA NA NA NA NA 859 NA NA NA NA NA NA NA 539 NA NA NA NA NA NA NA
1471125600.0 123.3 279 NA NA NA NA NA NA NA 396 NA NA NA NA NA NA NA 496 NA NA NA NA NA NA NA 445 NA NA NA NA NA NA NA
1471125600.0 124.1 303 NA NA NA NA NA NA NA 419 NA NA NA NA NA NA NA 511 NA NA NA NA NA NA NA 459 NA NA NA NA NA NA NA
1471125600.0 124.2 313 NA NA NA NA NA NA NA 449 NA NA NA NA NA NA NA 829 NA NA NA NA NA NA NA 540 NA NA NA NA NA NA NA
1471125600.0 124.4 306 NA NA NA NA NA NA NA 424 NA NA NA NA NA NA NA 550 NA NA NA NA NA NA NA 474 NA NA NA NA NA NA NA
1471125600.0 124.5 308 NA NA NA NA NA NA NA 422 NA NA NA NA NA NA NA 531 NA NA NA NA NA NA NA 460 NA NA NA NA NA NA NA
1471125600.0 124.6 274 NA NA NA NA NA NA NA 399 NA NA NA NA NA NA NA 505 NA NA NA NA NA NA NA 450 NA NA NA NA NA NA NA
1471125600.0 125.0 91 93 351 NA NA NA NA NA 180 204 448 NA NA NA NA NA 9603 695 1148 NA NA NA NA NA 3301 461 985 NA NA NA NA NA
1471125600.0 126.0 68 82 347 NA NA NA NA NA 112 190 439 NA NA NA NA NA 1846 458 691 NA NA NA NA NA 869 331 646 NA NA NA NA NA
1471125600.0 127.0 65 87 345 NA NA NA NA NA 117 202 433 NA NA NA NA NA 1963 426 675 NA NA NA NA NA 850 311 625 NA NA NA NA NA
1471125600.0 128.0 60 80 345 NA NA NA NA NA 104 206 442 NA NA NA NA NA 931 415 619 NA NA NA NA NA 570 302 596 NA NA NA NA NA
1471125600.0 129.0 67 81 357 NA NA NA NA NA 109 190 443 NA NA NA NA NA 983 393 642 NA NA NA NA NA 603 288 608 NA NA NA NA NA
1471125600.0 13.0 NA 87 366 0 NA NA NA NA NA 188 449 0 NA NA NA NA NA 368 1263 378 NA NA NA NA NA 307 723 391 NA NA NA NA
1471125600.0 130.0 66 85 350 NA NA NA NA NA 118 197 439 NA NA NA NA NA 1078 401 635 NA NA NA NA NA 618 295 595 NA NA NA NA NA
1471125600.0 1301.0 94 166 193 NA NA NA NA NA 159 284 282 NA NA NA NA NA 2999 523 1699 NA NA NA NA NA 1458 434 1731 NA NA NA NA NA
1471125600.0 1302.0 101 178 201 NA NA NA NA NA 169 280 305 NA NA NA NA NA 10138 646 2650 NA NA NA NA NA 3226 428 2442 NA NA NA NA NA
1471125600.0 1303.0 108 191 214 NA NA NA NA NA 176 309 308 NA NA NA NA NA 9720 473 2103 NA NA NA NA NA 3260 565 1787 NA NA NA NA NA
1471125600.0 131.0 65 82 348 NA NA NA NA NA 118 200 438 NA NA NA NA NA 2233 426 710 NA NA NA NA NA 916 298 653 NA NA NA NA NA
1471125600.0 1311.0 NA 181 441 0 71 NA NA NA NA 326 540 0 105 NA NA NA NA 551 1598 1117 100 NA NA NA NA 460 1574 1162 138 NA NA NA
1471125600.0 132.0 89 88 369 NA NA NA NA NA 152 214 455 NA NA NA NA NA 9605 775 1400 NA NA NA NA NA 3270 511 1055 NA NA NA NA NA
