Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471467600.0 1.0 49 64 120 NA NA NA NA NA 94 135 171 NA NA NA NA NA 2941 365 345 NA NA NA NA NA 3106 490 372 NA NA NA NA NA
1471467600.0 10.0 NA 84 194 0 NA NA NA NA NA 153 258 0 NA NA NA NA NA 2354 2350 641 NA NA NA NA NA 2406 2405 666 NA NA NA NA
1471467600.0 1000.0 NA 214 123 0 46 NA NA NA NA 273 181 0 79 NA NA NA NA 3318 731 633 184 NA NA NA NA 3354 766 643 215 NA NA NA
1471467600.0 1001.0 NA 184 169 0 0 0 0 0 NA 245 217 0 0 0 0 0 NA 3336 883 8 156 1191 42 1033 NA 3475 953 11 163 1198 47 1055
1471467600.0 1002.0 NA 203 58 NA NA NA NA NA NA 274 99 NA NA NA NA NA NA 2487 183 NA NA NA NA NA NA 2911 201 NA NA NA NA NA
1471467600.0 10021.0 NA 99 214 0 NA NA NA NA NA 176 300 0 NA NA NA NA NA 546 1057 477 NA NA NA NA NA 656 1196 598 NA NA NA NA
1471467600.0 10023.0 NA 101 213 0 NA NA NA NA NA 177 300 0 NA NA NA NA NA 671 999 645 NA NA NA NA NA 1226 1524 673 NA NA NA NA
1471467600.0 10024.0 NA 107 224 0 NA NA NA NA NA 177 301 0 NA NA NA NA NA 558 991 457 NA NA NA NA NA 618 1078 474 NA NA NA NA
1471467600.0 10024.1 NA 105 137 0 NA NA NA NA NA 177 188 0 NA NA NA NA NA 463 417 290 NA NA NA NA NA 562 1368 302 NA NA NA NA
1471467600.0 10024.2 NA 103 220 0 NA NA NA NA NA 177 300 0 NA NA NA NA NA 552 951 480 NA NA NA NA NA 650 1352 497 NA NA NA NA
