Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471554000.0 1.0 47 62 118 NA NA NA NA NA 93 135 170 NA NA NA NA NA 2439 251 254 NA NA NA NA NA 2620 281 288 NA NA NA NA NA
1471554000.0 10.0 NA 90 194 0 NA NA NA NA NA 152 257 0 NA NA NA NA NA 2386 2536 720 NA NA NA NA NA 2578 2663 740 NA NA NA NA
1471554000.0 1000.0 NA 205 122 0 44 NA NA NA NA 273 181 0 78 NA NA NA NA 1913 339 320 92 NA NA NA NA 2096 409 327 150 NA NA NA
1471554000.0 1001.0 NA 184 165 0 0 0 0 0 NA 245 216 0 0 0 0 0 NA 1739 275 4 38 275 16 293 NA 1927 357 10 42 282 20 296
1471554000.0 1002.0 NA 204 58 NA NA NA NA NA NA 267 99 NA NA NA NA NA NA 1934 144 NA NA NA NA NA NA 2026 161 NA NA NA NA NA
1471554000.0 10021.0 NA 98 214 0 NA NA NA NA NA 176 281 0 NA NA NA NA NA 394 732 357 NA NA NA NA NA 501 1184 397 NA NA NA NA
1471554000.0 10023.0 NA 99 213 0 NA NA NA NA NA 177 281 0 NA NA NA NA NA 418 502 285 NA NA NA NA NA 560 585 294 NA NA NA NA
1471554000.0 10024.0 NA 104 219 0 NA NA NA NA NA 177 281 0 NA NA NA NA NA 375 737 345 NA NA NA NA NA 1102 1137 384 NA NA NA NA
1471554000.0 10024.1 NA 103 138 0 NA NA NA NA NA 177 187 0 NA NA NA NA NA 415 402 304 NA NA NA NA NA 526 569 330 NA NA NA NA
1471554000.0 10024.2 NA 104 218 0 NA NA NA NA NA 177 280 0 NA NA NA NA NA 376 725 340 NA NA NA NA NA 1102 1127 380 NA NA NA NA
1471554000.0 10024.3 NA 103 134 0 NA NA NA NA NA 177 204 0 NA NA NA NA NA 614 661 418 NA NA NA NA NA 688 772 462 NA NA NA NA
1471554000.0 10024.4 NA 111 219 0 NA NA NA NA NA 177 281 0 NA NA NA NA NA 359 719 350 NA NA NA NA NA 862 1041 392 NA NA NA NA
1471554000.0 10024.5 NA 103 131 0 NA NA NA NA NA 177 184 0 NA NA NA NA NA 427 313 217 NA NA NA NA NA 885 360 226 NA NA NA NA
1471554000.0 10025.0 NA 104 219 0 NA NA NA NA NA 177 281 0 NA NA NA NA NA 396 592 373 NA NA NA NA NA 480 1061 411 NA NA NA NA
1471554000.0 10026.0 NA 102 229 0 NA NA NA NA NA 177 290 0 NA NA NA NA NA 424 887 361 NA NA NA NA NA 528 1389 386 NA NA NA NA
1471554000.0 1003.0 NA 173 0 NA NA NA NA NA NA 236 0 NA NA NA NA NA NA 2644 299 NA NA NA NA NA NA 2821 322 NA NA NA NA NA
1471554000.0 1004.0 NA 176 133 0 0 0 0 NA NA 241 179 0 0 0 0 NA NA 483 170 6 49 323 311 NA NA 525 259 13 57 342 317 NA
1471554000.0 101.0 77 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1733 NA NA NA NA NA NA NA 1781 NA NA NA NA NA NA NA
1471554000.0 102.0 78 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1231 NA NA NA NA NA NA NA 1261 NA NA NA NA NA NA NA
1471554000.0 10224.0 NA 137 290 0 NA NA NA NA NA 208 386 0 NA NA NA NA NA 2504 3520 408 NA NA NA NA NA 6485 11416 450 NA NA NA NA
1471554000.0 10225.0 NA 137 295 0 NA NA NA NA NA 206 384 0 NA NA NA NA NA 3312 4260 602 NA NA NA NA NA 7618 13835 617 NA NA NA NA
1471554000.0 103.0 33 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 557 131 243 NA NA NA NA NA 568 141 264 NA NA NA NA NA
1471554000.0 10421.0 72 76 147 0 NA NA NA NA 114 132 195 0 NA NA NA NA 1342 606 532 184 NA NA NA NA 1398 662 737 191 NA NA NA NA
1471554000.0 10424.0 83 86 149 0 NA NA NA NA 130 127 198 0 NA NA NA NA 8115 737 724 495 NA NA NA NA 8699 797 840 513 NA NA NA NA
1471554000.0 10425.0 82 81 157 0 NA NA NA NA 129 127 196 0 NA NA NA NA 4905 557 440 300 NA NA NA NA 5593 1265 514 337 NA NA NA NA
1471554000.0 10426.0 83 78 152 0 NA NA NA NA 130 133 199 0 NA NA NA NA 9431 666 651 343 NA NA NA NA 10145 1538 799 380 NA NA NA NA
1471554000.0 105.0 47 72 26 NA NA NA NA NA 93 142 56 NA NA NA NA NA 2418 267 2 NA NA NA NA NA 2529 278 6 NA NA NA NA NA
1471554000.0 106.0 34 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 551 121 237 NA NA NA NA NA 576 131 264 NA NA NA NA NA
1471554000.0 107.0 47 70 188 NA NA NA NA NA 94 143 254 NA NA NA NA NA 4612 340 500 NA NA NA NA NA 5233 392 579 NA NA NA NA NA
1471554000.0 108.0 50 80 190 NA NA NA NA NA 97 143 254 NA NA NA NA NA 5410 306 478 NA NA NA NA NA 5569 320 510 NA NA NA NA NA
1471554000.0 10821.0 76 77 148 0 NA NA NA NA 119 126 196 0 NA NA NA NA 1531 764 650 214 NA NA NA NA 2026 1016 693 228 NA NA NA NA
1471554000.0 10824.0 89 82 153 0 NA NA NA NA 135 127 199 0 NA NA NA NA 8050 806 747 418 NA NA NA NA 8366 1137 1146 439 NA NA NA NA
1471554000.0 10825.0 86 81 154 0 NA NA NA NA 134 127 196 0 NA NA NA NA 7017 793 610 389 NA NA NA NA 7497 1105 678 401 NA NA NA NA
1471554000.0 10826.0 88 79 149 0 NA NA NA NA 136 126 200 0 NA NA NA NA 11462 790 735 404 NA NA NA NA 11970 976 1106 446 NA NA NA NA
1471554000.0 109.0 50 81 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 5275 314 480 NA NA NA NA NA 5411 365 513 NA NA NA NA NA
1471554000.0 11.0 NA 79 199 0 52 NA NA NA NA 152 264 0 90 NA NA NA NA 1599 783 540 41 NA NA NA NA 1632 1688 584 83 NA NA NA
1471554000.0 110.0 40 73 188 NA NA NA NA NA 86 142 254 NA NA NA NA NA 869 487 604 NA NA NA NA NA 895 548 661 NA NA NA NA NA
1471554000.0 1102.0 NA 82 199 105 59 NA NA NA NA 152 262 155 112 NA NA NA NA 2470 3169 1748 140 NA NA NA NA 2541 3582 1860 147 NA NA NA
1471554000.0 111.0 47 71 187 NA NA NA NA NA 94 143 254 NA NA NA NA NA 2494 241 397 NA NA NA NA NA 2879 285 455 NA NA NA NA NA
1471554000.0 112.0 49 77 189 NA NA NA NA NA 94 143 254 NA NA NA NA NA 7058 420 526 NA NA NA NA NA 7228 452 572 NA NA NA NA NA
1471554000.0 11221.0 78 202 80 NA NA NA NA NA 121 251 123 NA NA NA NA NA 3238 3174 1272 NA NA NA NA NA 3321 3733 1365 NA NA NA NA NA
1471554000.0 11224.0 90 202 84 NA NA NA NA NA 138 254 126 NA NA NA NA NA 12205 2587 1003 NA NA NA NA NA 16111 3399 1094 NA NA NA NA NA
1471554000.0 11225.0 89 204 82 NA NA NA NA NA 137 253 125 NA NA NA NA NA 10975 3055 1204 NA NA NA NA NA 11405 3139 1282 NA NA NA NA NA
1471554000.0 11226.0 92 206 85 NA NA NA NA NA 144 255 128 NA NA NA NA NA 24639 4311 1643 NA NA NA NA NA 27881 4474 1708 NA NA NA NA NA
1471554000.0 113.0 50 82 192 NA NA NA NA NA 97 143 254 NA NA NA NA NA 7746 374 528 NA NA NA NA NA 8407 394 568 NA NA NA NA NA
1471554000.0 114.0 49 74 191 NA NA NA NA NA 96 143 254 NA NA NA NA NA 4867 301 423 NA NA NA NA NA 4986 380 455 NA NA NA NA NA
1471554000.0 115.0 50 74 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 4725 302 439 NA NA NA NA NA 4856 329 510 NA NA NA NA NA
1471554000.0 116.0 51 75 201 NA NA NA NA NA 97 143 254 NA NA NA NA NA 4966 293 406 NA NA NA NA NA 5389 349 422 NA NA NA NA NA
1471554000.0 117.0 52 73 195 NA NA NA NA NA 97 143 254 NA NA NA NA NA 6366 310 455 NA NA NA NA NA 6533 333 495 NA NA NA NA NA
1471554000.0 118.0 52 78 192 NA NA NA NA NA 97 143 254 NA NA NA NA NA 6163 321 503 NA NA NA NA NA 6604 382 560 NA NA NA NA NA
1471554000.0 119.0 49 81 198 NA NA NA NA NA 94 143 254 NA NA NA NA NA 5102 349 443 NA NA NA NA NA 5433 438 478 NA NA NA NA NA
1471554000.0 12.0 NA 79 202 0 NA NA NA NA NA 152 259 0 NA NA NA NA NA 2188 2140 647 NA NA NA NA NA 2343 2196 670 NA NA NA NA
1471554000.0 120.0 40 69 185 NA NA NA NA NA 85 142 254 NA NA NA NA NA 721 471 544 NA NA NA NA NA 735 490 574 NA NA NA NA NA
1471554000.0 121.0 52 73 195 NA NA NA NA NA 98 143 255 NA NA NA NA NA 5468 325 507 NA NA NA NA NA 6223 369 592 NA NA NA NA NA
1471554000.0 122.0 43 70 186 NA NA NA NA NA 92 142 254 NA NA NA NA NA 743 176 304 NA NA NA NA NA 784 192 374 NA NA NA NA NA
1471554000.0 123.1 175 NA NA NA NA NA NA NA 242 NA NA NA NA NA NA NA 1007 NA NA NA NA NA NA NA 1060 NA NA NA NA NA NA NA
1471554000.0 123.2 178 NA NA NA NA NA NA NA 246 NA NA NA NA NA NA NA 1075 NA NA NA NA NA NA NA 1129 NA NA NA NA NA NA NA
1471554000.0 123.3 165 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 579 NA NA NA NA NA NA NA 608 NA NA NA NA NA NA NA
1471554000.0 124.1 171 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 655 NA NA NA NA NA NA NA 704 NA NA NA NA NA NA NA
1471554000.0 124.2 175 NA NA NA NA NA NA NA 243 NA NA NA NA NA NA NA 982 NA NA NA NA NA NA NA 1053 NA NA NA NA NA NA NA
1471554000.0 124.4 171 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 657 NA NA NA NA NA NA NA 705 NA NA NA NA NA NA NA
1471554000.0 124.5 171 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 664 NA NA NA NA NA NA NA 735 NA NA NA NA NA NA NA
1471554000.0 124.6 162 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 668 NA NA NA NA NA NA NA 722 NA NA NA NA NA NA NA
1471554000.0 125.0 48 71 189 NA NA NA NA NA 95 143 254 NA NA NA NA NA 6991 390 503 NA NA NA NA NA 7368 735 563 NA NA NA NA NA
