Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470819600.0 1.0 48 65 124 NA NA NA NA NA 93 135 171 NA NA NA NA NA 3389 326 255 NA NA NA NA NA 3436 337 272 NA NA NA NA NA
1470819600.0 10.0 NA 83 195 0 NA NA NA NA NA 153 256 0 NA NA NA NA NA 2167 1677 431 NA NA NA NA NA 2254 1723 441 NA NA NA NA
1470819600.0 1000.0 NA 208 122 0 45 NA NA NA NA 272 182 0 77 NA NA NA NA 2080 454 492 132 NA NA NA NA 2157 584 517 181 NA NA NA
1470819600.0 1001.0 NA 186 167 0 0 0 0 0 NA 244 215 0 0 0 0 0 NA 1847 354 6 61 531 20 504 NA 1908 422 13 70 538 41 531
1470819600.0 1002.0 NA 207 57 NA NA NA NA NA NA 276 98 NA NA NA NA NA NA 2018 146 NA NA NA NA NA NA 2061 176 NA NA NA NA NA
1470819600.0 10021.0 NA 98 210 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 443 828 402 NA NA NA NA NA 903 934 424 NA NA NA NA
1470819600.0 10023.0 NA 99 211 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 416 609 398 NA NA NA NA NA 877 714 416 NA NA NA NA
1470819600.0 10024.0 NA 103 217 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 470 809 426 NA NA NA NA NA 940 909 446 NA NA NA NA
1470819600.0 10024.1 NA 102 140 0 NA NA NA NA NA 176 212 0 NA NA NA NA NA 467 422 337 NA NA NA NA NA 932 516 369 NA NA NA NA
1470819600.0 10024.2 NA 102 220 0 NA NA NA NA NA 176 309 0 NA NA NA NA NA 472 803 402 NA NA NA NA NA 940 901 421 NA NA NA NA
1470819600.0 10024.3 NA 102 136 0 NA NA NA NA NA 176 207 0 NA NA NA NA NA 464 422 312 NA NA NA NA NA 932 516 347 NA NA NA NA
1470819600.0 10024.4 NA 103 218 0 NA NA NA NA NA 176 308 0 NA NA NA NA NA 448 709 347 NA NA NA NA NA 550 781 366 NA NA NA NA
1470819600.0 10024.5 NA 102 133 0 NA NA NA NA NA 176 207 0 NA NA NA NA NA 439 388 271 NA NA NA NA NA 525 476 281 NA NA NA NA
1470819600.0 10025.0 NA 103 218 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 415 582 351 NA NA NA NA NA 487 663 366 NA NA NA NA
1470819600.0 10026.0 NA 102 227 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 448 851 352 NA NA NA NA NA 571 932 372 NA NA NA NA
1470819600.0 1003.0 NA 174 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 2974 363 NA NA NA NA NA NA 3082 429 NA NA NA NA NA
1470819600.0 1004.0 NA 180 132 0 0 0 0 NA NA 240 178 0 0 0 0 NA NA 527 187 6 59 544 630 NA NA 562 230 12 65 552 654 NA
1470819600.0 101.0 79 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1312 NA NA NA NA NA NA NA 1333 NA NA NA NA NA NA NA
1470819600.0 102.0 79 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 877 NA NA NA NA NA NA NA 900 NA NA NA NA NA NA NA
1470819600.0 10224.0 NA 136 289 0 NA NA NA NA NA 205 384 0 NA NA NA NA NA 2521 3199 363 NA NA NA NA NA 6846 7591 374 NA NA NA NA
1470819600.0 10225.0 NA 138 301 0 NA NA NA NA NA 209 388 0 NA NA NA NA NA 2601 2748 317 NA NA NA NA NA 11545 10974 327 NA NA NA NA
1470819600.0 103.0 33 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 425 88 162 NA NA NA NA NA 443 104 188 NA NA NA NA NA
1470819600.0 105.0 47 71 26 NA NA NA NA NA 93 142 56 NA NA NA NA NA 3068 349 3 NA NA NA NA NA 3112 373 7 NA NA NA NA NA
1470819600.0 106.0 41 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 427 87 167 NA NA NA NA NA 447 109 182 NA NA NA NA NA
1470819600.0 10621.0 72 78 147 0 NA NA NA NA 114 126 194 0 NA NA NA NA 1240 696 722 277 NA NA NA NA 1305 778 804 302 NA NA NA NA
1470819600.0 10624.0 82 78 151 0 NA NA NA NA 130 133 197 0 NA NA NA NA 6235 647 629 352 NA NA NA NA 6375 703 710 373 NA NA NA NA
1470819600.0 10625.0 81 80 149 0 NA NA NA NA 129 127 194 0 NA NA NA NA 5437 678 529 320 NA NA NA NA 5520 753 614 337 NA NA NA NA
1470819600.0 10626.0 83 78 151 0 NA NA NA NA 131 127 198 0 NA NA NA NA 9172 678 708 365 NA NA NA NA 9265 736 794 382 NA NA NA NA
1470819600.0 107.0 47 72 190 NA NA NA NA NA 94 142 254 NA NA NA NA NA 5175 366 458 NA NA NA NA NA 5253 391 515 NA NA NA NA NA
1470819600.0 108.0 51 73 189 NA NA NA NA NA 97 143 254 NA NA NA NA NA 7466 383 565 NA NA NA NA NA 7522 401 602 NA NA NA NA NA
1470819600.0 10821.0 83 NA NA NA NA NA NA NA 125 NA NA NA NA NA NA NA 2658 NA NA NA NA NA NA NA 2708 NA NA NA NA NA NA NA
1470819600.0 10824.0 96 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 11536 NA NA NA NA NA NA NA 11608 NA NA NA NA NA NA NA
1470819600.0 10825.0 94 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 9232 NA NA NA NA NA NA NA 9318 NA NA NA NA NA NA NA
1470819600.0 10826.0 102 NA NA NA NA NA NA NA 147 NA NA NA NA NA NA NA 18983 NA NA NA NA NA NA NA 19100 NA NA NA NA NA NA NA
1470819600.0 109.0 52 78 192 NA NA NA NA NA 97 143 254 NA NA NA NA NA 6859 375 580 NA NA NA NA NA 6921 401 629 NA NA NA NA NA
1470819600.0 11.0 NA 79 199 0 59 NA NA NA NA 152 264 0 91 NA NA NA NA 1824 739 462 26 NA NA NA NA 1868 766 475 41 NA NA NA
1470819600.0 110.0 42 71 190 NA NA NA NA NA 86 142 254 NA NA NA NA NA 634 349 378 NA NA NA NA NA 677 368 422 NA NA NA NA NA
1470819600.0 1102.0 NA 82 198 101 56 NA NA NA NA 150 258 154 111 NA NA NA NA 2461 2735 1536 138 NA NA NA NA 2626 2810 1557 146 NA NA NA
1470819600.0 11021.0 83 200 80 NA NA NA NA NA 126 251 123 NA NA NA NA NA 2605 2478 989 NA NA NA NA NA 2666 2561 1064 NA NA NA NA NA
1470819600.0 11024.0 96 206 82 NA NA NA NA NA 143 254 124 NA NA NA NA NA 11349 2494 1017 NA NA NA NA NA 11482 2592 1107 NA NA NA NA NA
1470819600.0 11025.0 94 205 81 NA NA NA NA NA 142 253 123 NA NA NA NA NA 9276 2476 996 NA NA NA NA NA 9501 2554 1086 NA NA NA NA NA
1470819600.0 11026.0 101 207 84 NA NA NA NA NA 148 256 126 NA NA NA NA NA 18773 2509 1053 NA NA NA NA NA 19014 2572 1129 NA NA NA NA NA
1470819600.0 111.0 48 81 190 NA NA NA NA NA 94 142 254 NA NA NA NA NA 3041 272 415 NA NA NA NA NA 3090 299 459 NA NA NA NA NA
1470819600.0 112.0 47 80 191 NA NA NA NA NA 94 142 254 NA NA NA NA NA 6529 360 438 NA NA NA NA NA 6618 392 491 NA NA NA NA NA
1470819600.0 11221.0 78 86 150 0 NA NA NA NA 119 126 195 0 NA NA NA NA 1374 712 659 240 NA NA NA NA 1564 784 976 260 NA NA NA NA
1470819600.0 11224.0 87 89 151 0 NA NA NA NA 135 127 198 0 NA NA NA NA 6407 725 658 322 NA NA NA NA 6642 826 979 338 NA NA NA NA
