Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471424400.0 1.0 48 63 120 NA NA NA NA NA 94 135 171 NA NA NA NA NA 3758 440 370 NA NA NA NA NA 3831 462 409 NA NA NA NA NA
1471424400.0 10.0 NA 83 192 0 NA NA NA NA NA 153 258 0 NA NA NA NA NA 2002 2111 442 NA NA NA NA NA 2185 2184 457 NA NA NA NA
1471424400.0 1000.0 NA 206 121 0 44 NA NA NA NA 274 184 0 79 NA NA NA NA 2936 606 677 167 NA NA NA NA 3100 727 699 210 NA NA NA
1471424400.0 1001.0 NA 184 166 0 0 0 0 0 NA 246 217 0 0 0 0 0 NA 1791 296 4 44 313 17 307 NA 2056 335 10 47 317 24 313
1471424400.0 1002.0 NA 206 59 NA NA NA NA NA NA 275 99 NA NA NA NA NA NA 2911 199 NA NA NA NA NA NA 3010 211 NA NA NA NA NA
1471424400.0 10021.0 NA 100 216 0 NA NA NA NA NA 177 301 0 NA NA NA NA NA 626 1145 586 NA NA NA NA NA 693 1200 615 NA NA NA NA
1471424400.0 10023.0 NA 100 208 0 NA NA NA NA NA 177 301 0 NA NA NA NA NA 360 655 356 NA NA NA NA NA 670 872 413 NA NA NA NA
1471424400.0 10024.0 NA 104 220 0 NA NA NA NA NA 177 302 0 NA NA NA NA NA 634 1130 557 NA NA NA NA NA 707 1218 569 NA NA NA NA
1471424400.0 10024.1 NA 103 138 0 NA NA NA NA NA 177 188 0 NA NA NA NA NA 727 639 472 NA NA NA NA NA 863 730 499 NA NA NA NA
1471424400.0 10024.2 NA 103 219 0 NA NA NA NA NA 177 307 0 NA NA NA NA NA 643 1120 572 NA NA NA NA NA 706 1205 599 NA NA NA NA
1471424400.0 10024.3 NA 103 135 0 NA NA NA NA NA 177 183 0 NA NA NA NA NA 716 626 405 NA NA NA NA NA 824 718 417 NA NA NA NA
1471424400.0 10024.4 NA 104 221 0 NA NA NA NA NA 177 300 0 NA NA NA NA NA 642 1079 568 NA NA NA NA NA 711 1153 594 NA NA NA NA
1471424400.0 10024.5 NA 103 132 0 NA NA NA NA NA 177 185 0 NA NA NA NA NA 604 463 310 NA NA NA NA NA 650 498 315 NA NA NA NA
