Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471424400.0 1.0 52 143 120 NA NA 87 182 167 NA NA 1115 312 303 NA NA 1213 374 383 NA NA
1471424400.0 10.0 NA 163 174 0 NA NA 216 224 0 NA NA 1565 2222 644 NA NA 1805 2355 697 NA
1471424400.0 1000.0 NA 185 88 0 36 NA 239 133 0 64 NA 1843 310 289 88 NA 2040 426 341 139
1471424400.0 1001.0 NA 168 35 0 NA NA 217 62 0 NA NA 1598 32 31 NA NA 1716 59 58 NA
1471424400.0 1002.0 NA 169 51 NA NA NA 221 82 NA NA NA 1668 134 NA NA NA 1908 154 NA NA
1471424400.0 1003.0 NA 176 0 NA NA NA 232 0 NA NA NA 2813 303 NA NA NA 2963 357 NA NA
1471424400.0 101.0 86 NA NA NA NA 125 NA NA NA NA 792 NA NA NA NA 874 NA NA NA NA
1471424400.0 102.0 86 NA NA NA NA 124 NA NA NA NA 630 NA NA NA NA 676 NA NA NA NA
1471424400.0 103.0 50 153 172 NA NA 85 201 219 NA NA 577 278 297 NA NA 617 372 373 NA NA
1471424400.0 105.0 56 151 45 NA NA 88 201 64 NA NA 3764 1053 115 NA NA 4007 1450 156 NA NA
1471424400.0 106.0 46 0 0 NA NA 77 0 0 NA NA 419 258 197 NA NA 465 356 345 NA NA
1471424400.0 107.0 52 153 175 NA NA 88 202 221 NA NA 2413 372 439 NA NA 2475 466 517 NA NA
1471424400.0 108.0 52 154 170 NA NA 87 203 222 NA NA 3410 594 652 NA NA 3483 713 739 NA NA
1471424400.0 109.0 51 153 172 NA NA 86 202 221 NA NA 1682 383 462 NA NA 1822 465 537 NA NA
1471424400.0 11.0 NA 156 177 0 48 NA 211 229 0 75 NA 1453 1894 971 56 NA 1568 1982 1047 103
1471424400.0 110.0 48 150 169 NA NA 81 199 217 NA NA 545 336 365 NA NA 570 441 487 NA NA
1471424400.0 1102.0 NA 160 175 115 60 NA 217 227 154 97 NA 2760 4041 1578 130 NA 3397 4869 1604 152
1471424400.0 111.0 51 156 173 NA NA 87 202 220 NA NA 1259 318 364 NA NA 1313 425 454 NA NA
1471424400.0 112.0 55 151 174 NA NA 88 203 221 NA NA 1938 381 438 NA NA 2018 483 589 NA NA
1471424400.0 113.0 53 153 173 NA NA 89 203 221 NA NA 2397 363 428 NA NA 2444 406 515 NA NA
1471424400.0 114.0 55 151 173 NA NA 88 203 220 NA NA 1895 365 443 NA NA 1984 440 488 NA NA
1471424400.0 115.0 53 153 170 NA NA 91 204 222 NA NA 3627 565 672 NA NA 3680 661 755 NA NA
1471424400.0 116.0 53 153 171 NA NA 91 205 222 NA NA 3850 583 657 NA NA 3910 776 727 NA NA
1471424400.0 117.0 53 155 176 NA NA 91 206 224 NA NA 4796 482 647 NA NA 4916 705 686 NA NA
1471424400.0 118.0 55 153 172 NA NA 92 206 223 NA NA 3911 600 707 NA NA 3996 738 778 NA NA
1471424400.0 119.0 53 153 173 NA NA 87 202 221 NA NA 2048 361 438 NA NA 2178 522 526 NA NA
1471424400.0 12.0 NA 158 175 0 NA NA 216 224 0 NA NA 3918 6420 1525 NA NA 4118 6550 1572 NA
1471424400.0 120.0 48 150 171 NA NA 75 199 217 NA NA 422 336 353 NA NA 465 421 388 NA NA
1471424400.0 1200.0 76 186 0 NA NA 120 229 0 NA NA 161 538 81 NA NA 219 651 101 NA NA
1471424400.0 1201.0 215 NA NA NA NA 274 NA NA NA NA 640 NA NA NA NA 811 NA NA NA NA
1471424400.0 121.0 54 165 172 NA NA 91 206 224 NA NA 4825 606 781 NA NA 5429 1432 853 NA NA
