Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1470776400.0 25407.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 25408.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 25409.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 280.0 93 78 172 0 NA 169 143 227 0 NA 6896 455 745 729 NA 7858 811 1140 1021 NA
1470776400.0 3.0 57 81 118 NA NA 102 143 173 NA NA 9533 357 919 NA NA 10617 547 1314 NA NA
1470776400.0 300.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 301.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 302.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1470776400.0 34.0 53 74 176 0 NA 97 143 227 0 NA 3875 428 673 708 NA 4191 566 695 735 NA
1470776400.0 4006.0 45 0 NA NA NA 88 0 NA NA NA 1223 0 NA NA NA 1246 0 NA NA NA
1470776400.0 4007.0 39 0 NA NA NA 76 0 NA NA NA 478 0 NA NA NA 488 0 NA NA NA
1470776400.0 4008.0 48 0 NA NA NA 97 0 NA NA NA 1163 0 NA NA NA 1238 0 NA NA NA
1470776400.0 5.1 154 0 NA NA NA 214 0 NA NA NA 704 160 NA NA NA 799 175 NA NA NA
1470776400.0 5.2 144 0 NA NA NA 202 0 NA NA NA 531 169 NA NA NA 578 184 NA NA NA
1470776400.0 5.3 144 0 NA NA NA 202 0 NA NA NA 538 174 NA NA NA 588 192 NA NA NA
1470776400.0 5.4 157 0 NA NA NA 213 0 NA NA NA 550 158 NA NA NA 764 177 NA NA NA
1470776400.0 5.5 155 0 NA NA NA 212 0 NA NA NA 530 153 NA NA NA 652 164 NA NA NA
1470776400.0 5.6 155 0 NA NA NA 214 0 NA NA NA 637 156 NA NA NA 718 183 NA NA NA
1470776400.0 5.7 153 0 NA NA NA 212 0 NA NA NA 639 196 NA NA NA 698 252 NA NA NA
1470776400.0 500200.1 63 0 NA NA NA 107 0 NA NA NA 4655 0 NA NA NA 5608 0 NA NA NA
1470776400.0 503.0 33 0 NA NA NA 61 0 NA NA NA 135 27 NA NA NA 144 41 NA NA NA
1470776400.0 504.0 29 0 NA NA NA 62 0 NA NA NA 79 30 NA NA NA 111 46 NA NA NA
1470776400.0 505.0 30 0 NA NA NA 61 0 NA NA NA 68 26 NA NA NA 73 36 NA NA NA
1470776400.0 506.0 33 0 NA NA NA 61 0 NA NA NA 65 26 NA NA NA 70 40 NA NA NA
1470776400.0 507.0 26 0 NA NA NA 61 0 NA NA NA 132 29 NA NA NA 138 43 NA NA NA
1470776400.0 508.0 33 0 NA NA NA 61 0 NA NA NA 60 27 NA NA NA 100 43 NA NA NA
1470776400.0 509.0 28 0 NA NA NA 61 0 NA NA NA 53 28 NA NA NA 57 49 NA NA NA
1470776400.0 510.0 25 0 NA NA NA 61 0 NA NA NA 254 30 NA NA NA 289 50 NA NA NA
1470776400.0 512.0 14 34 0 NA NA 115 64 0 NA NA 12 36 18 NA NA 8090 45 55 NA NA
1470776400.0 513.0 14 31 0 NA NA 115 63 0 NA NA 12 39 18 NA NA 6424 46 34 NA NA
1470776400.0 514.0 14 28 0 NA NA 115 64 0 NA NA 12 42 19 NA NA 754 164 31 NA NA
1470776400.0 515.0 14 32 0 NA NA 115 64 0 NA NA 13 37 20 NA NA 21858 45 35 NA NA
1470776400.0 516.0 14 34 0 NA NA 115 64 0 NA NA 14 39 18 NA NA 8305 46 54 NA NA
1470776400.0 517.0 14 27 0 NA NA 115 64 0 NA NA 11 51 16 NA NA 2330 192 24 NA NA
1470776400.0 518.0 14 32 0 NA NA 115 64 0 NA NA 13 38 20 NA NA 21842 47 35 NA NA
1470776400.0 519.0 14 28 0 NA NA 115 63 0 NA NA 13 36 17 NA NA 12002 121 27 NA NA
1470776400.0 520.0 14 27 0 NA NA 115 64 0 NA NA 11 50 16 NA NA 2389 72 60 NA NA
1470776400.0 521.0 14 31 0 NA NA 115 64 0 NA NA 12 42 16 NA NA 7610 122 68 NA NA
1470776400.0 522.0 14 28 0 NA NA 115 64 0 NA NA 13 44 18 NA NA 11547 48 27 NA NA
1470776400.0 523.0 14 30 0 NA NA 115 66 0 NA NA 10 91 17 NA NA 2034 101 55 NA NA
1470776400.0 524.0 14 34 0 NA NA 115 64 0 NA NA 12 49 19 NA NA 2440 58 37 NA NA
1470776400.0 525.0 14 29 0 NA NA 115 64 0 NA NA 24 39 17 NA NA 5401 45 53 NA NA
1470776400.0 526.0 14 35 0 NA NA 115 64 0 NA NA 13 40 20 NA NA 20369 306 30 NA NA
1470776400.0 527.0 14 30 0 NA NA 115 64 0 NA NA 11 48 17 NA NA 2334 141 30 NA NA
1470776400.0 528.0 14 27 0 NA NA 115 64 0 NA NA 11 37 16 NA NA 5363 52 26 NA NA
1470776400.0 529.0 14 34 0 NA NA 115 64 0 NA NA 12 40 17 NA NA 10409 263 102 NA NA
1470776400.0 530.0 14 35 0 NA NA 115 64 0 NA NA 11 44 15 NA NA 1992 49 22 NA NA
1470776400.0 531.0 56 0 NA NA NA 172 0 NA NA NA 67 27 NA NA NA 83 39 NA NA NA
1470776400.0 534.0 29 0 NA NA NA 75 0 NA NA NA 278 31 NA NA NA 390 48 NA NA NA
1470776400.0 541.0 29 0 NA NA NA 63 0 NA NA NA 123 29 NA NA NA 134 46 NA NA NA
1470776400.0 545.0 27 0 NA NA NA 63 0 NA NA NA 111 30 NA NA NA 121 45 NA NA NA
1470776400.0 551.0 14 35 0 NA NA 115 64 0 NA NA 11 44 15 NA NA 1729 48 22 NA NA
1470776400.0 552.0 14 29 0 NA NA 115 64 0 NA NA 12 49 15 NA NA 2328 240 23 NA NA
1470776400.0 554.0 14 28 0 NA NA 115 63 0 NA NA 16 43 17 NA NA 4408 206 56 NA NA
1470776400.0 555.0 14 34 0 NA NA 115 64 0 NA NA 12 42 20 NA NA 1444 45 33 NA NA
1470776400.0 556.0 14 28 0 NA NA 115 64 0 NA NA 12 52 19 NA NA 815 171 32 NA NA
1470776400.0 560.0 33 0 NA NA NA 62 0 NA NA NA 71 29 NA NA NA 87 51 NA NA NA
1470776400.0 561.0 26 0 NA NA NA 61 0 NA NA NA 67 26 NA NA NA 71 40 NA NA NA
1470776400.0 562.0 14 34 0 NA NA 115 64 0 NA NA 13 46 18 NA NA 797 50 27 NA NA
1470776400.0 7.0 38 0 0 0 0 73 0 0 0 0 361 80 162 29 159 438 204 193 38 224
1470776400.0 7.1 38 0 0 0 0 73 0 0 0 0 459 101 193 33 204 470 110 200 45 216
