Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471730400.0 25.0 NA 71 179 0 53 NA 139 238 0 83 NA 2376 3543 848 95 NA 2547 3677 903 152
1471730400.0 250200.1 61 160 160 NA NA 107 221 219 NA NA 5635 1602 2501 NA NA 5888 1794 2619 NA NA
1471730400.0 250403.0 191 0 93 NA NA 261 0 143 NA NA 1492 241 530 NA NA 1668 257 949 NA NA
1471730400.0 250407.0 175 0 96 NA NA 246 0 145 NA NA 1270 218 470 NA NA 1807 231 521 NA NA
1471730400.0 25406.0 217 0 92 NA NA 303 0 143 NA NA 5410 376 842 NA NA 11712 395 1259 NA NA
1471730400.0 25408.0 227 0 94 NA NA 320 0 145 NA NA 3968 188 621 NA NA 5574 199 738 NA NA
1471730400.0 28.0 NA 65 171 0 NA NA 139 228 0 NA NA 2256 2538 817 NA NA 2514 2617 837 NA
1471730400.0 280.0 63 74 174 0 NA 169 143 227 0 NA 7933 539 789 764 NA 8106 571 816 779 NA
1471730400.0 3.0 57 75 120 NA NA 102 143 173 NA NA 11125 408 1105 NA NA 11298 430 1129 NA NA
1471730400.0 33.0 NA 65 170 0 NA NA 139 227 0 NA NA 2104 1707 805 NA NA 2179 1814 829 NA
1471730400.0 34.0 52 82 172 0 NA 97 143 227 0 NA 6456 813 1343 1080 NA 6817 837 2038 3641 NA
1471730400.0 36.0 NA 69 170 0 NA NA 139 230 0 NA NA 1599 7942 629 NA NA 1881 8088 703 NA
1471730400.0 39.0 NA 75 175 0 NA NA 139 234 0 NA NA 2527 6411 860 NA NA 2577 6478 880 NA
1471730400.0 4.23 NA 47 191 0 NA NA 96 250 0 NA NA 164 2691 978 NA NA 221 2750 1035 NA
1471730400.0 4.24 NA 41 188 0 NA NA 85 249 0 NA NA 109 2831 916 NA NA 144 2882 936 NA
1471730400.0 4.27 NA 49 183 0 NA NA 85 246 0 NA NA 119 3775 955 NA NA 165 3852 976 NA
1471730400.0 4.28 NA 56 192 0 NA NA 101 249 0 NA NA 207 2334 2281 NA NA 480 2488 2361 NA
1471730400.0 4.4 NA 27 192 0 NA NA 67 250 0 NA NA 105 4014 801 NA NA 157 4077 828 NA
1471730400.0 4.45 NA 25 199 0 NA NA 67 254 0 NA NA 135 8603 799 NA NA 290 9650 830 NA
1471730400.0 4.52 NA 24 197 0 NA NA 67 254 0 NA NA 107 6374 584 NA NA 127 6509 594 NA
1471730400.0 4.55 NA 22 195 0 NA NA 67 255 0 NA NA 108 7693 572 NA NA 167 8110 595 NA
1471730400.0 4.58 NA 31 189 0 NA NA 69 251 0 NA NA 135 5368 769 NA NA 228 5753 829 NA
1471730400.0 4.6 NA 186 0 NA NA NA 245 0 NA NA NA 2097 521 NA NA NA 2217 564 NA NA
1471730400.0 4.62 NA 22 195 0 NA NA 67 252 0 NA NA 100 5516 532 NA NA 151 5546 542 NA
1471730400.0 4.63 NA 26 193 0 NA NA 67 255 0 NA NA 113 6593 517 NA NA 176 6627 528 NA
1471730400.0 4.65 NA 24 202 0 NA NA 67 265 0 NA NA 164 13684 873 NA NA 294 14630 954 NA
1471730400.0 4.67 NA 47 201 0 NA NA 83 265 0 NA NA 171 10587 891 NA NA 228 10670 909 NA
1471730400.0 4.68 NA 31 198 0 NA NA 68 253 0 NA NA 99 5267 529 NA NA 120 5294 537 NA
1471730400.0 4.73 NA 30 194 0 NA NA 69 257 0 NA NA 137 8963 791 NA NA 175 9127 811 NA
1471730400.0 4.76 NA 47 190 0 NA NA 80 260 0 NA NA 268 12852 1112 NA NA 319 15474 1144 NA
1471730400.0 4.78 NA 30 191 0 NA NA 69 255 0 NA NA 123 6115 778 NA NA 151 6183 802 NA
1471730400.0 4000.0 NA 75 170 NA NA NA 139 230 NA NA NA 2471 3770 NA NA NA 2520 3824 NA NA
1471730400.0 44.0 NA 67 170 0 NA NA 139 227 0 NA NA 2121 2290 797 NA NA 2249 2334 826 NA
1471730400.0 500200.1 62 149 161 NA NA 107 198 222 NA NA 3637 833 1575 NA NA 4071 906 1792 NA NA
1471730400.0 512.0 14 34 0 NA NA 115 64 0 NA NA 69 60 28 NA NA 7161 81 41 NA NA
1471730400.0 513.0 14 28 0 NA NA 115 63 0 NA NA 13 39 20 NA NA 3964 63 33 NA NA
1471730400.0 515.0 14 35 0 NA NA 115 64 0 NA NA 26 42 21 NA NA 7935 47 39 NA NA
1471730400.0 518.0 14 35 0 NA NA 115 64 0 NA NA 14 40 25 NA NA 5856 44 38 NA NA
1471730400.0 519.0 14 34 0 NA NA 115 63 0 NA NA 9 32 12 NA NA 2838 38 22 NA NA
1471730400.0 521.0 14 34 0 NA NA 115 64 0 NA NA 14 45 20 NA NA 3768 51 32 NA NA
1471730400.0 522.0 14 35 0 NA NA 115 64 0 NA NA 8 40 12 NA NA 7815 44 21 NA NA
1471730400.0 526.0 14 35 0 NA NA 115 64 0 NA NA 24 45 20 NA NA 7948 49 38 NA NA
1471730400.0 528.0 14 34 0 NA NA 115 64 0 NA NA 15 46 24 NA NA 4342 61 56 NA NA
1471730400.0 529.0 14 34 0 NA NA 115 64 0 NA NA 8 36 12 NA NA 6222 222 53 NA NA
1471730400.0 9.0 NA 67 171 0 NA NA 139 230 0 NA NA 2347 3464 998 NA NA 2387 3646 1061 NA
