Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471125600.0 1.0 52 69 123 NA NA NA NA 97 143 168 NA NA NA NA 1545 287 325 NA NA NA NA 1600 306 359 NA NA NA NA
1471125600.0 10.0 NA 67 172 0 NA NA NA NA 140 229 0 NA NA NA NA 3878 4148 1105 NA NA NA NA 4048 4202 1132 NA NA NA
1471125600.0 1000.0 NA 167 98 0 36 NA NA NA 236 153 0 66 NA NA NA 4409 1061 997 345 NA NA NA 4475 1135 1019 366 NA NA
1471125600.0 1001.0 NA 164 170 0 0 0 0 NA 222 202 0 0 0 0 NA 1621 345 48 49 470 40 NA 1670 362 55 53 500 46
1471125600.0 1002.0 NA 184 63 NA NA NA NA NA 248 93 NA NA NA NA NA 3740 297 NA NA NA NA NA 3769 307 NA NA NA NA
1471125600.0 1003.0 NA 157 0 NA NA NA NA NA 221 0 NA NA NA NA NA 6252 852 NA NA NA NA NA 6406 873 NA NA NA NA
1471125600.0 101.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 864 NA NA NA NA NA NA 1006 NA NA NA NA NA NA
1471125600.0 102.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 748 NA NA NA NA NA NA 791 NA NA NA NA NA NA
1471125600.0 103.0 46 80 169 NA NA NA NA 90 143 224 NA NA NA NA 717 179 369 NA NA NA NA 744 206 391 NA NA NA NA
1471125600.0 105.0 51 72 24 NA NA NA NA 97 143 53 NA NA NA NA 1557 288 3 NA NA NA NA 1614 350 7 NA NA NA NA
1471125600.0 106.0 36 0 0 NA NA NA NA 76 0 0 NA NA NA NA 381 66 149 NA NA NA NA 442 74 2245 NA NA NA NA
1471125600.0 107.0 52 76 178 NA NA NA NA 97 143 227 NA NA NA NA 4605 501 748 NA NA NA NA 4776 565 935 NA NA NA NA
1471125600.0 108.0 58 80 175 NA NA NA NA 100 143 228 NA NA NA NA 6316 494 925 NA NA NA NA 6594 521 964 NA NA NA NA
1471125600.0 11.0 NA 68 182 0 45 NA NA NA 139 237 0 76 NA NA NA 3140 1680 1267 91 NA NA NA 3207 1703 1400 99 NA NA
1471125600.0 110.0 44 80 168 NA NA NA NA 88 143 226 NA NA NA NA 551 284 400 NA NA NA NA 577 333 433 NA NA NA NA
1471125600.0 1102.0 NA 70 180 105 60 NA NA NA 139 230 154 100 NA NA NA 1758 2424 1372 124 NA NA NA 1938 2530 1450 132 NA NA
1471125600.0 111.0 51 74 172 NA NA NA NA 96 143 225 NA NA NA NA 2640 466 749 NA NA NA NA 2885 489 787 NA NA NA NA
1471125600.0 112.0 52 79 171 NA NA NA NA 98 143 227 NA NA NA NA 4058 523 801 NA NA NA NA 4226 546 828 NA NA NA NA
1471125600.0 113.0 53 77 178 NA NA NA NA 98 144 227 NA NA NA NA 4448 512 746 NA NA NA NA 4666 573 1007 NA NA NA NA
1471125600.0 114.0 53 73 174 NA NA NA NA 98 143 227 NA NA NA NA 3906 551 792 NA NA NA NA 4105 584 911 NA NA NA NA
1471125600.0 115.0 60 73 170 NA NA NA NA 99 143 227 NA NA NA NA 5922 552 857 NA NA NA NA 6195 584 892 NA NA NA NA
1471125600.0 116.0 60 83 171 NA NA NA NA 99 143 227 NA NA NA NA 6050 716 1068 NA NA NA NA 6245 784 1137 NA NA NA NA
1471125600.0 117.0 56 75 174 NA NA NA NA 100 143 227 NA NA NA NA 8757 739 1204 NA NA NA NA 8900 775 1235 NA NA NA NA
1471125600.0 118.0 60 72 174 NA NA NA NA 99 143 227 NA NA NA NA 7042 811 1166 NA NA NA NA 7336 1186 1233 NA NA NA NA
1471125600.0 119.0 53 82 171 NA NA NA NA 97 143 227 NA NA NA NA 4250 529 864 NA NA NA NA 4525 612 912 NA NA NA NA
1471125600.0 120.0 45 71 168 NA NA NA NA 87 143 226 NA NA NA NA 465 280 397 NA NA NA NA 481 319 431 NA NA NA NA
1471125600.0 121.0 56 75 174 NA NA NA NA 99 143 227 NA NA NA NA 8282 738 1240 NA NA NA NA 8448 763 1276 NA NA NA NA
1471125600.0 122.0 51 72 172 NA NA NA NA 96 143 227 NA NA NA NA 1026 212 387 NA NA NA NA 1089 226 416 NA NA NA NA
1471125600.0 123.1 155 NA NA NA NA NA NA 213 NA NA NA NA NA NA 504 NA NA NA NA NA NA 561 NA NA NA NA NA NA
1471125600.0 123.2 155 NA NA NA NA NA NA 215 NA NA NA NA NA NA 615 NA NA NA NA NA NA 643 NA NA NA NA NA NA
1471125600.0 123.3 142 NA NA NA NA NA NA 202 NA NA NA NA NA NA 361 NA NA NA NA NA NA 384 NA NA NA NA NA NA
1471125600.0 124.1 153 NA NA NA NA NA NA 205 NA NA NA NA NA NA 361 NA NA NA NA NA NA 387 NA NA NA NA NA NA
1471125600.0 124.2 155 NA NA NA NA NA NA 212 NA NA NA NA NA NA 456 NA NA NA NA NA NA 486 NA NA NA NA NA NA
1471125600.0 124.4 148 NA NA NA NA NA NA 205 NA NA NA NA NA NA 374 NA NA NA NA NA NA 401 NA NA NA NA NA NA
1471125600.0 124.5 149 NA NA NA NA NA NA 205 NA NA NA NA NA NA 376 NA NA NA NA NA NA 405 NA NA NA NA NA NA
1471125600.0 124.6 144 NA NA NA NA NA NA 202 NA NA NA NA NA NA 377 NA NA NA NA NA NA 401 NA NA NA NA NA NA
1471125600.0 125.0 56 74 170 NA NA NA NA 99 144 227 NA NA NA NA 7244 743 1051 NA NA NA NA 7514 866 1109 NA NA NA NA
1471125600.0 126.0 45 69 169 NA NA NA NA 84 143 226 NA NA NA NA 839 279 410 NA NA NA NA 850 293 445 NA NA NA NA
1471125600.0 127.0 45 69 170 NA NA NA NA 88 143 226 NA NA NA NA 970 278 409 NA NA NA NA 988 293 444 NA NA NA NA
1471125600.0 128.0 49 77 168 NA NA NA NA 83 143 226 NA NA NA NA 443 288 380 NA NA NA NA 458 300 449 NA NA NA NA
1471125600.0 129.0 44 71 168 NA NA NA NA 83 143 226 NA NA NA NA 486 285 393 NA NA NA NA 505 314 423 NA NA NA NA
1471125600.0 13.0 NA 65 169 0 NA NA NA NA 139 227 0 NA NA NA NA 482 1840 982 NA NA NA NA 505 1878 1016 NA NA NA
1471125600.0 130.0 44 74 169 NA NA NA NA 88 143 226 NA NA NA NA 577 273 387 NA NA NA NA 662 330 554 NA NA NA NA
1471125600.0 1301.0 66 109 148 NA NA NA NA 103 171 206 NA NA NA NA 1773 710 792 NA NA NA NA 2048 1199 1320 NA NA NA NA
1471125600.0 131.0 46 72 171 NA NA NA NA 89 143 226 NA NA NA NA 1104 283 409 NA NA NA NA 1126 295 435 NA NA NA NA
1471125600.0 1311.0 NA 124 199 0 46 NA NA NA 181 259 0 85 NA NA NA 707 1099 1662 163 NA NA NA 813 1212 1681 245 NA NA
1471125600.0 132.0 50 72 170 NA NA NA NA 95 143 226 NA NA NA NA 3636 462 788 NA NA NA NA 3765 498 839 NA NA NA NA
1471125600.0 134.703 NA 101 206 0 NA NA NA NA 163 271 0 NA NA NA NA 1980 7777 920 NA NA NA NA 2117 8231 937 NA NA NA
1471125600.0 134.704 NA 104 203 0 NA NA NA NA 160 264 0 NA NA NA NA 2609 10756 1148 NA NA NA NA 2750 11010 1163 NA NA NA
1471125600.0 134.705 NA 106 213 0 NA NA NA NA 165 271 0 NA NA NA NA 3336 12257 1175 NA NA NA NA 3492 12527 1189 NA NA NA
1471125600.0 134.707 NA 100 201 0 NA NA NA NA 164 264 0 NA NA NA NA 2973 10978 1188 NA NA NA NA 3126 11232 1207 NA NA NA
1471125600.0 134.708 NA 100 205 0 NA NA NA NA 166 264 0 NA NA NA NA 3305 11444 1371 NA NA NA NA 3775 11736 1393 NA NA NA
1471125600.0 134.709 NA 101 219 0 NA NA NA NA 161 288 0 NA NA NA NA 2888 12079 1155 NA NA NA NA 2981 12367 1180 NA NA NA
1471125600.0 134.71 NA 100 196 0 NA NA NA NA 157 258 0 NA NA NA NA 2011 8330 1277 NA NA NA NA 2200 8509 1292 NA NA NA
1471125600.0 134.801 NA 102 201 0 NA NA NA NA 166 262 0 NA NA NA NA 2307 8434 1174 NA NA NA NA 2798 8660 1202 NA NA NA
1471125600.0 134.802 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1471125600.0 134.804 NA 108 211 0 NA NA NA NA 168 277 0 NA NA NA NA 4449 16358 1403 NA NA NA NA 5302 16769 1433 NA NA NA
1471125600.0 134.805 NA 109 210 0 NA NA NA NA 172 273 0 NA NA NA NA 2930 9961 912 NA NA NA NA 3034 10198 928 NA NA NA
1471125600.0 134.808 NA 133 228 0 NA NA NA NA 205 287 0 NA NA NA NA 3571 10472 960 NA NA NA NA 3706 10800 988 NA NA NA
1471125600.0 134.809 NA 107 207 0 NA NA NA NA 169 266 0 NA NA NA NA 4314 13852 1143 NA NA NA NA 4494 14058 1158 NA NA NA
1471125600.0 134.811 NA 112 208 0 NA NA NA NA 173 271 0 NA NA NA NA 2814 9836 804 NA NA NA NA 2982 10244 814 NA NA NA
1471125600.0 134.812 NA 103 195 0 NA NA NA NA 164 261 0 NA NA NA NA 2035 8518 1142 NA NA NA NA 2404 8756 1172 NA NA NA
1471125600.0 134.901 NA 103 200 0 NA NA NA NA 166 263 0 NA NA NA NA 2860 9583 1405 NA NA NA NA 3056 9738 1437 NA NA NA
1471125600.0 134.903 NA 110 209 0 NA NA NA NA 168 261 0 NA NA NA NA 2013 5860 770 NA NA NA NA 2090 5953 784 NA NA NA
1471125600.0 134.904 NA 107 204 0 NA NA NA NA 172 265 0 NA NA NA NA 4642 13376 1163 NA NA NA NA 4900 13596 1175 NA NA NA
1471125600.0 134.905 NA 107 203 0 NA NA NA NA 168 263 0 NA NA NA NA 3390 10740 1203 NA NA NA NA 3516 11420 1225 NA NA NA
1471125600.0 134.907 NA 135 215 0 NA NA NA NA 210 279 0 NA NA NA NA 4492 11241 1203 NA NA NA NA 4720 11393 1288 NA NA NA
1471125600.0 134.908 NA 134 220 0 NA NA NA NA 210 281 0 NA NA NA NA 4526 12367 1403 NA NA NA NA 4807 12593 1437 NA NA NA
1471125600.0 134.909 NA 108 200 0 NA NA NA NA 169 262 0 NA NA NA NA 3588 11769 1229 NA NA NA NA 4413 12111 1252 NA NA NA
1471125600.0 134.91 NA 105 207 0 NA NA NA NA 168 261 0 NA NA NA NA 2860 8887 1087 NA NA NA NA 2987 8970 1104 NA NA NA
1471125600.0 134.911 NA 106 202 0 NA NA NA NA 169 262 0 NA NA NA NA 3240 10434 1195 NA NA NA NA 3369 10597 1221 NA NA NA
