Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471770000.0 1000.0 NA 214 122 0 47 NA 278 178 0 78 NA 3606 542 549 170 NA 3676 621 577 234
1471770000.0 107.0 53 84 187 NA NA 98 146 249 NA NA 6346 466 624 NA NA 6506 775 668 NA NA
1471770000.0 108.0 55 77 199 NA NA 102 147 250 NA NA 5640 298 465 NA NA 6947 352 506 NA NA
1471770000.0 109.0 58 80 196 NA NA 101 146 249 NA NA 8335 409 638 NA NA 8542 433 664 NA NA
1471770000.0 1102.0 NA 81 194 117 76 NA 149 258 168 113 NA 1697 2366 2131 180 NA 1779 3806 2201 189
1471770000.0 112.0 56 77 187 NA NA 99 146 249 NA NA 6390 437 536 NA NA 6524 458 573 NA NA
1471770000.0 113.0 54 76 188 NA NA 99 146 249 NA NA 6351 450 530 NA NA 6449 491 572 NA NA
1471770000.0 115.0 55 78 187 NA NA 100 146 249 NA NA 6953 445 533 NA NA 7122 510 559 NA NA
1471770000.0 116.0 57 75 189 NA NA 100 146 249 NA NA 6409 440 577 NA NA 6478 484 629 NA NA
1471770000.0 117.0 57 88 192 NA NA 101 147 250 NA NA 6838 305 483 NA NA 7145 370 513 NA NA
1471770000.0 118.0 55 78 187 NA NA 100 146 249 NA NA 6685 434 638 NA NA 6789 454 680 NA NA
1471770000.0 119.0 55 87 192 NA NA 99 146 249 NA NA 5956 441 589 NA NA 6139 469 631 NA NA
1471770000.0 121.0 57 79 196 NA NA 101 147 250 NA NA 6757 320 513 NA NA 8033 485 541 NA NA
1471770000.0 125.0 55 77 190 NA NA 100 146 249 NA NA 7998 385 508 NA NA 8268 428 551 NA NA
1471770000.0 1301.0 62 137 179 NA NA 104 199 229 NA NA 2297 624 1831 NA NA 2438 779 2283 NA NA
1471770000.0 1302.0 65 144 180 NA NA 111 201 236 NA NA 11842 754 2569 NA NA 13262 871 2697 NA NA
1471770000.0 1303.0 65 145 178 NA NA 112 200 244 NA NA 16621 730 3481 NA NA 17085 1044 3611 NA NA
1471770000.0 134.701 NA 44 233 0 NA NA 84 303 0 NA NA 152 5283 539 NA NA 247 5427 554 NA
1471770000.0 134.704 NA 34 224 0 NA NA 83 301 0 NA NA 144 5197 384 NA NA 289 6476 437 NA
1471770000.0 134.705 NA 43 230 0 NA NA 87 313 0 NA NA 146 5705 412 NA NA 340 7303 444 NA
1471770000.0 134.707 NA 38 229 0 NA NA 86 301 0 NA NA 135 5104 386 NA NA 162 6397 421 NA
1471770000.0 134.708 NA 41 224 0 NA NA 84 297 0 NA NA 145 4942 436 NA NA 299 6656 495 NA
1471770000.0 134.71 NA 39 225 0 NA NA 78 293 0 NA NA 151 4816 569 NA NA 173 4978 625 NA
1471770000.0 134.801 NA 44 236 0 NA NA 83 300 0 NA NA 170 5184 515 NA NA 189 5448 550 NA
1471770000.0 134.803 NA 35 223 0 NA NA 87 305 0 NA NA 162 5989 375 NA NA 240 6364 391 NA
1471770000.0 134.805 NA 42 232 0 NA NA 88 325 0 NA NA 176 6697 412 NA NA 278 8165 448 NA
1471770000.0 134.806 NA 41 240 0 NA NA 86 313 0 NA NA 251 8679 419 NA NA 287 8733 425 NA
1471770000.0 134.808 NA 87 253 0 NA NA 146 331 0 NA NA 801 9899 600 NA NA 858 10814 657 NA
1471770000.0 134.81 NA 36 224 0 NA NA 83 309 0 NA NA 167 6252 385 NA NA 211 7209 399 NA
1471770000.0 134.811 NA 45 229 0 NA NA 85 305 0 NA NA 203 9450 522 NA NA 299 10616 551 NA
1471770000.0 134.812 NA 39 224 0 NA NA 82 292 0 NA NA 168 5167 597 NA NA 185 5289 618 NA
1471770000.0 134.901 NA 33 230 0 NA NA 83 289 0 NA NA 169 5382 514 NA NA 206 6009 539 NA
1471770000.0 134.902 NA 36 224 0 NA NA 88 293 0 NA NA 152 4966 375 NA NA 271 6311 407 NA
1471770000.0 134.903 NA 43 234 0 NA NA 87 292 0 NA NA 183 5746 491 NA NA 256 6192 513 NA
1471770000.0 134.904 NA 42 229 0 NA NA 86 293 0 NA NA 153 5543 374 NA NA 224 6053 386 NA
1471770000.0 134.905 NA 35 226 0 NA NA 86 294 0 NA NA 142 4502 372 NA NA 185 4964 388 NA
1471770000.0 134.907 NA 79 248 0 NA NA 146 309 0 NA NA 420 4845 399 NA NA 472 5834 422 NA
1471770000.0 134.909 NA 45 226 0 NA NA 87 289 0 NA NA 148 4812 373 NA NA 172 5202 385 NA
1471770000.0 134.91 NA 45 223 0 NA NA 85 288 0 NA NA 178 5663 497 NA NA 204 6157 513 NA
1471770000.0 134.911 NA 42 223 0 NA NA 86 293 0 NA NA 153 4621 424 NA NA 336 6455 478 NA
1471770000.0 134.912 NA 33 223 0 NA NA 82 284 0 NA NA 188 5087 579 NA NA 266 6283 636 NA
1471770000.0 134.99601 NA 39 234 0 NA NA 85 309 0 NA NA 216 10919 576 NA NA 260 12223 624 NA
1471770000.0 134.99602 NA 44 227 0 NA NA 86 290 0 NA NA 150 4216 377 NA NA 173 4381 398 NA
1471770000.0 134.99901 NA 45 221 0 NA NA 86 298 0 NA NA 142 4280 391 NA NA 215 4809 404 NA
1471770000.0 135.11 225 0 107 NA NA 305 0 158 NA NA 1015 253 263 NA NA 4180 262 436 NA NA
1471770000.0 135.12 221 0 104 NA NA 296 0 158 NA NA 739 247 198 NA NA 1095 259 257 NA NA
1471770000.0 135.2 207 0 100 NA NA 276 0 157 NA NA 620 316 237 NA NA 723 369 315 NA NA
1471770000.0 135.3 208 0 101 NA NA 276 0 157 NA NA 594 321 226 NA NA 1046 466 347 NA NA
1471770000.0 135.4 219 0 103 NA NA 297 0 158 NA NA 771 281 208 NA NA 934 291 299 NA NA
1471770000.0 135.5 221 0 102 NA NA 295 0 158 NA NA 700 273 198 NA NA 791 285 287 NA NA
1471770000.0 135.6 232 0 103 NA NA 296 0 157 NA NA 982 331 273 NA NA 1481 345 369 NA NA
1471770000.0 135.7 222 0 102 NA NA 296 0 158 NA NA 687 271 195 NA NA 941 297 267 NA NA
1471770000.0 135.9 233 0 103 NA NA 296 0 157 NA NA 821 331 244 NA NA 1291 347 338 NA NA
1471770000.0 1356.0 63 157 258 0 107 109 215 323 0 163 12939 795 4287 1614 270 13183 905 6707 1629 302
1471770000.0 136.721 NA 158 243 0 NA NA 227 317 0 NA NA 5131 12705 1426 NA NA 5399 13435 1510 NA
1471770000.0 136.722 NA 158 257 0 NA NA 231 343 0 NA NA 6428 14048 1253 NA NA 6646 14602 1281 NA
