Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470520800.0 1.0 48 62 122 NA NA NA NA NA 93 135 171 NA NA NA NA NA 3781 574 460 NA NA NA NA NA 4102 595 522 NA NA NA NA NA
1470520800.0 10.0 NA 82 196 0 NA NA NA NA NA 152 259 0 NA NA NA NA NA 3545 2630 571 NA NA NA NA NA 3749 2723 579 NA NA NA NA
1470520800.0 1000.0 NA 207 122 0 38 NA NA NA NA 274 183 0 78 NA NA NA NA 2056 415 427 107 NA NA NA NA 2107 487 435 167 NA NA NA
1470520800.0 1001.0 NA 190 166 0 0 0 0 0 NA 245 216 0 0 0 0 0 NA 3346 579 15 136 1175 39 956 NA 3398 599 18 139 1187 44 965
1470520800.0 1002.0 NA 206 66 NA NA NA NA NA NA 277 98 NA NA NA NA NA NA 3450 275 NA NA NA NA NA NA 3572 310 NA NA NA NA NA
1470520800.0 10021.0 NA 107 211 0 NA NA NA NA NA 175 310 0 NA NA NA NA NA 816 1540 598 NA NA NA NA NA 991 1715 626 NA NA NA NA
1470520800.0 10023.0 NA 108 217 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 776 1185 575 NA NA NA NA NA 942 1469 599 NA NA NA NA
1470520800.0 10024.0 NA 103 221 0 NA NA NA NA NA 176 310 0 NA NA NA NA NA 803 1412 683 NA NA NA NA NA 875 1899 706 NA NA NA NA
1470520800.0 10024.1 NA 104 140 0 NA NA NA NA NA 176 212 0 NA NA NA NA NA 866 753 566 NA NA NA NA NA 949 901 590 NA NA NA NA
1470520800.0 10024.2 NA 102 214 0 NA NA NA NA NA 175 309 0 NA NA NA NA NA 790 1277 723 NA NA NA NA NA 1284 1432 755 NA NA NA NA
1470520800.0 10024.3 NA 102 135 0 NA NA NA NA NA 175 208 0 NA NA NA NA NA 897 670 591 NA NA NA NA NA 1086 1175 614 NA NA NA NA
1470520800.0 10024.4 NA 102 213 0 NA NA NA NA NA 175 309 0 NA NA NA NA NA 788 1323 709 NA NA NA NA NA 1272 1439 742 NA NA NA NA
1470520800.0 10024.5 NA 102 131 0 NA NA NA NA NA 175 207 0 NA NA NA NA NA 840 792 484 NA NA NA NA NA 971 978 500 NA NA NA NA
1470520800.0 10025.0 NA 104 220 0 NA NA NA NA NA 175 310 0 NA NA NA NA NA 874 1228 655 NA NA NA NA NA 1261 1532 696 NA NA NA NA
1470520800.0 10026.0 NA 100 219 0 NA NA NA NA NA 175 310 0 NA NA NA NA NA 895 1806 635 NA NA NA NA NA 1036 1991 672 NA NA NA NA
1470520800.0 1003.0 NA 175 0 NA NA NA NA NA NA 235 0 NA NA NA NA NA NA 5277 523 NA NA NA NA NA NA 5593 545 NA NA NA NA NA
1470520800.0 101.0 77 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1729 NA NA NA NA NA NA NA 1764 NA NA NA NA NA NA NA
1470520800.0 102.0 78 NA NA NA NA NA NA NA 138 NA NA NA NA NA NA NA 1187 NA NA NA NA NA NA NA 1243 NA NA NA NA NA NA NA
1470520800.0 10224.0 NA 142 285 0 NA NA NA NA NA 202 384 0 NA NA NA NA NA 4812 6134 687 NA NA NA NA NA 7989 25315 1046 NA NA NA NA
1470520800.0 10225.0 NA 139 292 0 NA NA NA NA NA 207 389 0 NA NA NA NA NA 3493 4922 615 NA NA NA NA NA 12074 14416 633 NA NA NA NA
1470520800.0 103.0 33 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 550 130 261 NA NA NA NA NA 565 142 284 NA NA NA NA NA
1470520800.0 105.0 49 71 26 NA NA NA NA NA 93 142 57 NA NA NA NA NA 3885 638 4 NA NA NA NA NA 4073 671 18 NA NA NA NA NA
1470520800.0 106.0 33 0 0 NA NA NA NA NA 75 0 0 NA NA NA NA NA 520 131 240 NA NA NA NA NA 534 144 298 NA NA NA NA NA
1470520800.0 10621.0 72 78 148 0 NA NA NA NA 114 126 194 0 NA NA NA NA 2564 1382 1609 490 NA NA NA NA 3003 1518 1700 526 NA NA NA NA
1470520800.0 10624.0 85 78 149 0 NA NA NA NA 130 126 197 0 NA NA NA NA 10376 1209 967 555 NA NA NA NA 10672 1308 1056 573 NA NA NA NA
1470520800.0 10625.0 82 81 149 0 NA NA NA NA 129 133 195 0 NA NA NA NA 7402 871 633 397 NA NA NA NA 7566 965 726 417 NA NA NA NA
1470520800.0 10626.0 85 79 152 0 NA NA NA NA 130 121 199 0 NA NA NA NA 16387 1491 1384 593 NA NA NA NA 16902 5369 1758 612 NA NA NA NA
1470520800.0 107.0 51 68 188 NA NA NA NA NA 94 142 254 NA NA NA NA NA 6940 575 696 NA NA NA NA NA 7090 616 732 NA NA NA NA NA
1470520800.0 108.0 52 81 191 NA NA NA NA NA 97 142 254 NA NA NA NA NA 8563 494 871 NA NA NA NA NA 8906 527 955 NA NA NA NA NA
1470520800.0 10821.0 84 NA NA NA NA NA NA NA 125 NA NA NA NA NA NA NA 6525 NA NA NA NA NA NA NA 6663 NA NA NA NA NA NA NA
1470520800.0 10824.0 94 NA NA NA NA NA NA NA 143 NA NA NA NA NA NA NA 23187 NA NA NA NA NA NA NA 24929 NA NA NA NA NA NA NA
1470520800.0 10825.0 92 NA NA NA NA NA NA NA 141 NA NA NA NA NA NA NA 14420 NA NA NA NA NA NA NA 15403 NA NA NA NA NA NA NA
1470520800.0 10826.0 94 NA NA NA NA NA NA NA 148 NA NA NA NA NA NA NA 33499 NA NA NA NA NA NA NA 45465 NA NA NA NA NA NA NA
1470520800.0 109.0 50 73 192 NA NA NA NA NA 97 142 255 NA NA NA NA NA 9875 650 892 NA NA NA NA NA 10087 714 950 NA NA NA NA NA
1470520800.0 11.0 NA 79 202 0 54 NA NA NA NA 151 265 0 90 NA NA NA NA 3774 1483 1201 66 NA NA NA NA 3819 1520 1239 84 NA NA NA
1470520800.0 110.0 40 69 184 NA NA NA NA NA 86 142 254 NA NA NA NA NA 844 568 604 NA NA NA NA NA 865 623 643 NA NA NA NA NA
1470520800.0 1102.0 NA 82 199 110 54 NA NA NA NA 152 259 155 112 NA NA NA NA 3611 4185 2345 186 NA NA NA NA 3757 4316 2395 201 NA NA NA
1470520800.0 11021.0 83 203 80 NA NA NA NA NA 125 251 122 NA NA NA NA NA 3527 3569 1322 NA NA NA NA NA 3823 5307 1851 NA NA NA NA NA
1470520800.0 11024.0 97 202 81 NA NA NA NA NA 143 254 125 NA NA NA NA NA 22010 6137 2917 NA NA NA NA NA 23500 11166 3790 NA NA NA NA NA
1470520800.0 11025.0 95 205 82 NA NA NA NA NA 141 254 124 NA NA NA NA NA 18184 5965 2735 NA NA NA NA NA 20523 6521 2825 NA NA NA NA NA
1470520800.0 11026.0 96 207 83 NA NA NA NA NA 147 256 126 NA NA NA NA NA 29091 4244 1395 NA NA NA NA NA 30271 4375 1438 NA NA NA NA NA
1470520800.0 111.0 47 78 190 NA NA NA NA NA 94 142 254 NA NA NA NA NA 4028 545 695 NA NA NA NA NA 4324 659 741 NA NA NA NA NA
1470520800.0 112.0 49 73 186 NA NA NA NA NA 94 142 254 NA NA NA NA NA 7081 395 565 NA NA NA NA NA 7207 414 603 NA NA NA NA NA
1470520800.0 11221.0 77 81 149 0 NA NA NA NA 119 132 195 0 NA NA NA NA 3063 1413 1288 609 NA NA NA NA 3217 1522 1789 645 NA NA NA NA
1470520800.0 11224.0 89 80 153 0 NA NA NA NA 135 126 197 0 NA NA NA NA 10908 1599 1128 645 NA NA NA NA 11382 2209 1238 673 NA NA NA NA
1470520800.0 11225.0 86 79 150 0 NA NA NA NA 134 127 195 0 NA NA NA NA 7791 968 635 409 NA NA NA NA 8053 1061 726 430 NA NA NA NA
1470520800.0 11226.0 86 79 151 0 NA NA NA NA 135 128 199 0 NA NA NA NA 17567 1482 1286 617 NA NA NA NA 19619 1897 1845 638 NA NA NA NA
1470520800.0 113.0 52 77 191 NA NA NA NA NA 97 143 254 NA NA NA NA NA 8591 416 564 NA NA NA NA NA 8948 446 604 NA NA NA NA NA
1470520800.0 114.0 50 78 192 NA NA NA NA NA 96 143 254 NA NA NA NA NA 8478 419 560 NA NA NA NA NA 8684 450 603 NA NA NA NA NA
1470520800.0 115.0 49 75 194 NA NA NA NA NA 97 142 254 NA NA NA NA NA 7749 530 748 NA NA NA NA NA 10178 579 789 NA NA NA NA NA
1470520800.0 116.0 49 83 191 NA NA NA NA NA 96 143 254 NA NA NA NA NA 7500 475 593 NA NA NA NA NA 8481 494 631 NA NA NA NA NA
1470520800.0 117.0 50 71 192 NA NA NA NA NA 97 142 254 NA NA NA NA NA 11367 587 830 NA NA NA NA NA 11608 614 906 NA NA NA NA NA
1470520800.0 118.0 50 73 196 NA NA NA NA NA 97 142 254 NA NA NA NA NA 11170 594 862 NA NA NA NA NA 11434 624 937 NA NA NA NA NA
1470520800.0 119.0 49 71 188 NA NA NA NA NA 94 142 254 NA NA NA NA NA 6861 638 677 NA NA NA NA NA 6941 707 740 NA NA NA NA NA
1470520800.0 12.0 NA 81 196 0 NA NA NA NA NA 152 256 0 NA NA NA NA NA 2529 1902 507 NA NA NA NA NA 2582 1923 517 NA NA NA NA
1470520800.0 120.0 39 67 184 NA NA NA NA NA 85 142 254 NA NA NA NA NA 692 525 568 NA NA NA NA NA 710 558 642 NA NA NA NA NA
1470520800.0 121.0 51 73 193 NA NA NA NA NA 98 142 255 NA NA NA NA NA 9535 648 874 NA NA NA NA NA 10690 726 924 NA NA NA NA NA
1470520800.0 122.0 43 77 198 NA NA NA NA NA 92 142 254 NA NA NA NA NA 1438 302 534 NA NA NA NA NA 1603 319 550 NA NA NA NA NA
1470520800.0 123.1 175 NA NA NA NA NA NA NA 242 NA NA NA NA NA NA NA 996 NA NA NA NA NA NA NA 1035 NA NA NA NA NA NA NA
1470520800.0 123.2 178 NA NA NA NA NA NA NA 246 NA NA NA NA NA NA NA 1045 NA NA NA NA NA NA NA 1090 NA NA NA NA NA NA NA
1470520800.0 123.3 163 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 694 NA NA NA NA NA NA NA 765 NA NA NA NA NA NA NA
1470520800.0 124.1 170 NA NA NA NA NA NA NA 238 NA NA NA NA NA NA NA 744 NA NA NA NA NA NA NA 826 NA NA NA NA NA NA NA
