Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471294800.0 1.0 71 74 146 NA NA NA NA NA 152 180 203 NA NA NA NA NA 2273 277 227 NA NA NA NA NA 988 205 213 NA NA NA NA NA
1471294800.0 10.0 NA 99 376 0 NA NA NA NA NA 233 460 0 NA NA NA NA NA 2787 3019 414 NA NA NA NA NA 973 1212 420 NA NA NA NA
1471294800.0 1000.0 NA 339 122 0 46 NA NA NA NA 451 193 0 83 NA NA NA NA 2497 668 347 137 NA NA NA NA 1151 430 354 141 NA NA NA
1471294800.0 1001.0 NA 311 190 0 0 0 0 0 NA 393 249 0 0 0 0 0 NA 2311 390 7 32 335 21 315 NA 1035 328 10 34 337 24 318
1471294800.0 1002.0 NA 337 64 NA NA NA NA NA NA 446 107 NA NA NA NA NA NA 1721 173 NA NA NA NA NA NA 878 123 NA NA NA NA NA
1471294800.0 10021.0 NA 112 382 0 NA NA NA NA NA 249 517 0 NA NA NA NA NA 518 1089 258 NA NA NA NA NA 394 867 266 NA NA NA NA
1471294800.0 10023.0 NA 115 373 0 NA NA NA NA NA 249 500 0 NA NA NA NA NA 387 727 200 NA NA NA NA NA 311 938 217 NA NA NA NA
1471294800.0 10024.0 NA 121 383 0 NA NA NA NA NA 251 511 0 NA NA NA NA NA 592 1207 304 NA NA NA NA NA 418 936 311 NA NA NA NA
1471294800.0 10024.1 NA 129 244 0 NA NA NA NA NA 244 330 0 NA NA NA NA NA 414 403 186 NA NA NA NA NA 327 322 191 NA NA NA NA
1471294800.0 10024.2 NA 120 390 0 NA NA NA NA NA 255 514 0 NA NA NA NA NA 578 1170 284 NA NA NA NA NA 422 909 290 NA NA NA NA
1471294800.0 10024.3 NA 128 223 0 NA NA NA NA NA 255 320 0 NA NA NA NA NA 437 397 170 NA NA NA NA NA 339 315 179 NA NA NA NA
1471294800.0 10024.4 NA 120 377 0 NA NA NA NA NA 250 484 0 NA NA NA NA NA 559 1049 285 NA NA NA NA NA 410 919 291 NA NA NA NA
1471294800.0 10024.5 NA 119 218 0 NA NA NA NA NA 257 305 0 NA NA NA NA NA 816 359 179 NA NA NA NA NA 767 321 207 NA NA NA NA
1471294800.0 10025.0 NA 121 389 0 NA NA NA NA NA 253 510 0 NA NA NA NA NA 403 787 214 NA NA NA NA NA 318 950 224 NA NA NA NA
1471294800.0 10026.0 NA 124 394 0 NA NA NA NA NA 237 516 0 NA NA NA NA NA 619 1117 265 NA NA NA NA NA 431 812 276 NA NA NA NA
1471294800.0 1003.0 NA 279 0 NA NA NA NA NA NA 383 0 NA NA NA NA NA NA 2481 204 NA NA NA NA NA NA 1186 221 NA NA NA NA NA
1471294800.0 1004.0 NA 355 126 0 0 0 0 NA NA 454 181 0 0 0 0 NA NA 578 124 3 17 241 206 NA NA 481 137 10 22 253 216 NA
1471294800.0 101.0 100 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 469 NA NA NA NA NA NA NA 504 NA NA NA NA NA NA NA
1471294800.0 102.0 101 NA NA NA NA NA NA NA 169 NA NA NA NA NA NA NA 453 NA NA NA NA NA NA NA 467 NA NA NA NA NA NA NA
1471294800.0 10224.0 NA 208 588 0 NA NA NA NA NA 352 800 0 NA NA NA NA NA 2308 4074 252 NA NA NA NA NA 2372 2745 267 NA NA NA NA
1471294800.0 10225.0 NA 216 581 0 NA NA NA NA NA 364 806 0 NA NA NA NA NA 3165 3308 253 NA NA NA NA NA 2417 2809 260 NA NA NA NA
1471294800.0 103.0 34 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 305 110 256 NA NA NA NA NA 310 120 318 NA NA NA NA NA
1471294800.0 10421.0 86 94 259 0 NA NA NA NA 135 165 329 0 NA NA NA NA 1951 1169 969 234 NA NA NA NA 1458 854 665 240 NA NA NA NA
1471294800.0 10424.0 117 101 274 0 NA NA NA NA 186 176 337 0 NA NA NA NA 9983 939 853 319 NA NA NA NA 3604 700 645 326 NA NA NA NA
1471294800.0 10425.0 117 98 266 0 NA NA NA NA 193 182 337 0 NA NA NA NA 8364 935 829 342 NA NA NA NA 3139 882 678 348 NA NA NA NA
1471294800.0 10426.0 120 99 275 0 NA NA NA NA 188 168 344 0 NA NA NA NA 11805 931 839 298 NA NA NA NA 4254 669 667 324 NA NA NA NA
1471294800.0 105.0 72 82 27 NA NA NA NA NA 147 194 60 NA NA NA NA NA 2022 324 2 NA NA NA NA NA 953 229 6 NA NA NA NA NA
1471294800.0 106.0 34 0 0 NA NA NA NA NA 79 0 0 NA NA NA NA NA 310 110 254 NA NA NA NA NA 323 127 267 NA NA NA NA NA
1471294800.0 107.0 76 91 375 NA NA NA NA NA 171 210 467 NA NA NA NA NA 8370 499 601 NA NA NA NA NA 2686 328 507 NA NA NA NA NA
1471294800.0 108.0 83 100 380 NA NA NA NA NA 165 197 465 NA NA NA NA NA 5614 352 666 NA NA NA NA NA 2126 256 533 NA NA NA NA NA
1471294800.0 10821.0 91 95 264 0 NA NA NA NA 140 166 325 0 NA NA NA NA 1446 612 696 157 NA NA NA NA 1208 697 566 246 NA NA NA NA
1471294800.0 10824.0 123 112 275 0 NA NA NA NA 193 173 341 0 NA NA NA NA 11396 1434 983 289 NA NA NA NA 4406 1098 710 294 NA NA NA NA
1471294800.0 10825.0 120 101 277 0 NA NA NA NA 197 176 336 0 NA NA NA NA 5538 648 630 227 NA NA NA NA 2591 528 595 237 NA NA NA NA
1471294800.0 10826.0 129 114 284 0 NA NA NA NA 196 184 345 0 NA NA NA NA 9914 657 992 238 NA NA NA NA 3957 634 927 252 NA NA NA NA
1471294800.0 109.0 82 100 381 NA NA NA NA NA 158 194 478 NA NA NA NA NA 5979 351 719 NA NA NA NA NA 2198 248 606 NA NA NA NA NA
1471294800.0 11.0 NA 94 403 0 62 NA NA NA NA 224 506 0 97 NA NA NA NA 1949 1579 422 48 NA NA NA NA 694 1022 430 33 NA NA NA
1471294800.0 110.0 53 83 359 NA NA NA NA NA 105 210 450 NA NA NA NA NA 698 309 483 NA NA NA NA NA 453 239 434 NA NA NA NA NA
1471294800.0 1102.0 NA 105 398 115 56 NA NA NA NA 232 482 185 115 NA NA NA NA 1855 2515 1365 201 NA NA NA NA 685 1085 491 91 NA NA NA
1471294800.0 111.0 75 93 380 NA NA NA NA NA 159 186 484 NA NA NA NA NA 2987 271 498 NA NA NA NA NA 1339 228 432 NA NA NA NA NA
1471294800.0 112.0 80 96 366 NA NA NA NA NA 164 209 457 NA NA NA NA NA 6323 446 851 NA NA NA NA NA 2029 313 719 NA NA NA NA NA
