Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470992400.0 1.0 73 75 137 NA NA NA NA NA 154 199 209 NA NA NA NA NA 2109 294 224 NA NA NA NA NA 1006 212 221 NA NA NA NA NA
1470992400.0 10.0 NA 102 384 0 NA NA NA NA NA 224 474 0 NA NA NA NA NA 2613 2534 456 NA NA NA NA NA 942 1145 470 NA NA NA NA
1470992400.0 1000.0 NA 346 123 0 47 NA NA NA NA 452 193 0 83 NA NA NA NA 4033 982 517 212 NA NA NA NA 1948 586 539 200 NA NA NA
1470992400.0 1001.0 NA 316 201 0 0 0 0 0 NA 397 250 0 0 0 0 0 NA 3693 824 11 74 859 34 818 NA 1742 654 17 79 879 56 820
1470992400.0 1002.0 NA 338 60 NA NA NA NA NA NA 443 108 NA NA NA NA NA NA 1865 168 NA NA NA NA NA NA 900 118 NA NA NA NA NA
1470992400.0 10021.0 NA 115 373 0 NA NA NA NA NA 250 516 0 NA NA NA NA NA 399 872 217 NA NA NA NA NA 322 1250 227 NA NA NA NA
1470992400.0 10023.0 NA 113 375 0 NA NA NA NA NA 249 507 0 NA NA NA NA NA 400 724 207 NA NA NA NA NA 330 876 218 NA NA NA NA
1470992400.0 10024.0 NA 130 387 0 NA NA NA NA NA 234 491 0 NA NA NA NA NA 443 873 219 NA NA NA NA NA 403 800 229 NA NA NA NA
1470992400.0 10024.1 NA 123 242 0 NA NA NA NA NA 250 330 0 NA NA NA NA NA 440 406 187 NA NA NA NA NA 337 337 197 NA NA NA NA
1470992400.0 10024.2 NA 123 384 0 NA NA NA NA NA 258 514 0 NA NA NA NA NA 433 855 217 NA NA NA NA NA 624 965 230 NA NA NA NA
1470992400.0 10024.3 NA 122 226 0 NA NA NA NA NA 240 319 0 NA NA NA NA NA 427 386 164 NA NA NA NA NA 328 323 171 NA NA NA NA
1470992400.0 10024.4 NA 120 380 0 NA NA NA NA NA 251 510 0 NA NA NA NA NA 598 836 230 NA NA NA NA NA 403 1249 239 NA NA NA NA
1470992400.0 10024.5 NA 121 218 0 NA NA NA NA NA 251 310 0 NA NA NA NA NA 442 374 174 NA NA NA NA NA 328 319 184 NA NA NA NA
1470992400.0 10025.0 NA 121 377 0 NA NA NA NA NA 251 490 0 NA NA NA NA NA 447 762 217 NA NA NA NA NA 331 853 269 NA NA NA NA
1470992400.0 10026.0 NA 125 398 0 NA NA NA NA NA 241 532 0 NA NA NA NA NA 1060 2295 460 NA NA NA NA NA 807 1692 487 NA NA NA NA
1470992400.0 1003.0 NA 278 0 NA NA NA NA NA NA 358 0 NA NA NA NA NA NA 2459 203 NA NA NA NA NA NA 971 216 NA NA NA NA NA
1470992400.0 1004.0 NA 364 140 0 0 0 0 NA NA 449 182 0 0 0 0 NA NA 523 148 4 17 228 192 NA NA 493 173 9 19 233 195 NA
1470992400.0 101.0 103 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 445 NA NA NA NA NA NA NA 514 NA NA NA NA NA NA NA
1470992400.0 102.0 101 NA NA NA NA NA NA NA 168 NA NA NA NA NA NA NA 442 NA NA NA NA NA NA NA 456 NA NA NA NA NA NA NA
1470992400.0 10224.0 NA 197 586 0 NA NA NA NA NA 358 805 0 NA NA NA NA NA 2823 4518 282 NA NA NA NA NA 2322 2993 312 NA NA NA NA
1470992400.0 10225.0 NA 226 633 0 NA NA NA NA NA 365 827 0 NA NA NA NA NA 1995 4212 230 NA NA NA NA NA 1518 2611 239 NA NA NA NA
1470992400.0 103.0 36 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 320 98 215 NA NA NA NA NA 325 103 320 NA NA NA NA NA
