Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471597200.0 1.0 74 83 144 NA NA NA NA NA 152 186 200 NA NA NA NA NA 2878 392 316 NA NA NA NA NA 1359 279 382 NA NA NA NA NA
1471597200.0 10.0 NA 110 385 0 NA NA NA NA NA 222 480 0 NA NA NA NA NA 4018 3749 731 NA NA NA NA NA 1424 1576 756 NA NA NA NA
1471597200.0 1000.0 NA 355 132 0 47 NA NA NA NA 427 192 0 83 NA NA NA NA 4312 937 671 202 NA NA NA NA 2037 603 689 184 NA NA NA
1471597200.0 1001.0 NA 307 200 0 0 0 0 0 NA 409 249 0 0 0 0 0 NA 3857 737 9 38 830 31 1020 NA 1729 592 11 41 843 34 1024
1471597200.0 1002.0 NA 340 69 NA NA NA NA NA NA 439 106 NA NA NA NA NA NA 2681 212 NA NA NA NA NA NA 1222 140 NA NA NA NA NA
1471597200.0 10021.0 NA 113 373 0 NA NA NA NA NA 247 481 0 NA NA NA NA NA 810 1851 435 NA NA NA NA NA 636 1488 445 NA NA NA NA
1471597200.0 10023.0 NA 118 371 0 NA NA NA NA NA 243 494 0 NA NA NA NA NA 751 1596 469 NA NA NA NA NA 1055 1513 490 NA NA NA NA
1471597200.0 10024.0 NA 127 384 0 NA NA NA NA NA 248 506 0 NA NA NA NA NA 1016 2078 509 NA NA NA NA NA 729 1583 535 NA NA NA NA
1471597200.0 10024.1 NA 119 242 0 NA NA NA NA NA 251 338 0 NA NA NA NA NA 615 555 285 NA NA NA NA NA 456 430 292 NA NA NA NA
1471597200.0 10024.2 NA 120 380 0 NA NA NA NA NA 233 493 0 NA NA NA NA NA 933 1893 563 NA NA NA NA NA 968 1687 579 NA NA NA NA
1471597200.0 10024.3 NA 120 230 0 NA NA NA NA NA 253 308 0 NA NA NA NA NA 606 567 241 NA NA NA NA NA 447 482 249 NA NA NA NA
1471597200.0 10024.4 NA 119 376 0 NA NA NA NA NA 253 513 0 NA NA NA NA NA 931 1853 475 NA NA NA NA NA 1060 1540 496 NA NA NA NA
1471597200.0 10024.5 NA 129 223 0 NA NA NA NA NA 250 299 0 NA NA NA NA NA 603 502 270 NA NA NA NA NA 474 417 277 NA NA NA NA
1471597200.0 10025.0 NA 120 377 0 NA NA NA NA NA 237 490 0 NA NA NA NA NA 863 1657 446 NA NA NA NA NA 640 1447 456 NA NA NA NA
1471597200.0 10026.0 NA 129 383 0 NA NA NA NA NA 234 502 0 NA NA NA NA NA 773 1462 368 NA NA NA NA NA 900 1113 393 NA NA NA NA
1471597200.0 1003.0 NA 276 0 NA NA NA NA NA NA 359 0 NA NA NA NA NA NA 3688 295 NA NA NA NA NA NA 1469 311 NA NA NA NA NA
1471597200.0 1004.0 NA 356 135 0 0 0 0 NA NA 456 181 0 0 0 0 NA NA 809 165 5 25 345 315 NA NA 726 163 8 28 348 324 NA
1471597200.0 101.0 107 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 582 NA NA NA NA NA NA NA 673 NA NA NA NA NA NA NA
1471597200.0 102.0 107 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 585 NA NA NA NA NA NA NA 678 NA NA NA NA NA NA NA
1471597200.0 10224.0 NA 232 640 0 NA NA NA NA NA 354 796 0 NA NA NA NA NA 2874 6227 358 NA NA NA NA NA 2352 3577 367 NA NA NA NA
1471597200.0 10225.0 NA 231 617 0 NA NA NA NA NA 373 795 0 NA NA NA NA NA 4620 7466 544 NA NA NA NA NA 2737 4458 556 NA NA NA NA
