Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471730400.0 280.0 88 84 163 0 NA 167 143 222 0 NA 4539 343 468 417 NA 4678 375 512 427 NA
1471730400.0 3.0 56 74 116 NA NA 99 142 167 NA NA 9397 343 798 NA NA 9520 423 884 NA NA
1471730400.0 30.0 NA 67 167 0 NA NA 140 222 0 NA NA 2205 2073 663 NA NA 2457 2909 683 NA
1471730400.0 301.0 76 181 294 0 NA 135 258 368 0 NA 3877 1413 2555 421 NA 4350 2001 2847 453 NA
1471730400.0 302.0 77 183 271 0 NA 130 259 344 0 NA 2555 1352 2191 521 NA 3410 2015 2383 536 NA
1471730400.0 32.0 NA 66 160 0 NA NA 140 222 0 NA NA 2271 1874 422 NA NA 2347 1989 438 NA
1471730400.0 33.0 NA 66 167 0 NA NA 140 222 0 NA NA 1792 1491 606 NA NA 1853 1523 629 NA
1471730400.0 35.0 NA 67 167 0 NA NA 140 222 0 NA NA 2242 2144 635 NA NA 2463 3075 654 NA
1471730400.0 36.0 NA 68 166 0 NA NA 139 225 0 NA NA 1587 8007 461 NA NA 1665 8149 482 NA
1471730400.0 39.0 NA 74 171 0 NA NA 140 223 0 NA NA 2174 5490 614 NA NA 2249 5531 640 NA
1471730400.0 4.17 NA 21 179 0 98 NA 65 238 0 155 NA 54 2676 862 617 NA 85 3664 927 801
1471730400.0 4.25 NA 49 180 0 NA NA 84 249 0 NA NA 65 2654 711 NA NA 119 2870 727 NA
1471730400.0 4.41 NA 19 185 0 NA NA 66 248 0 NA NA 61 5678 840 NA NA 105 5780 862 NA
1471730400.0 4.42 NA 22 188 0 NA NA 65 254 0 NA NA 64 7217 835 NA NA 138 7317 879 NA
1471730400.0 4.44 NA 22 182 0 NA NA 65 245 0 NA NA 65 4076 698 NA NA 93 4153 714 NA
1471730400.0 4.45 NA 21 187 0 NA NA 65 251 0 NA NA 69 7680 828 NA NA 145 7821 860 NA
1471730400.0 4.52 NA 25 189 0 NA NA 65 255 0 NA NA 71 8209 806 NA NA 98 8299 839 NA
1471730400.0 4.54 NA 19 190 0 NA NA 65 255 0 NA NA 82 8146 941 NA NA 126 8820 995 NA
1471730400.0 4.55 NA 19 186 0 NA NA 65 251 0 NA NA 66 7099 648 NA NA 98 7418 696 NA
1471730400.0 4.57 NA 46 189 0 NA NA 81 265 0 NA NA 79 7305 679 NA NA 133 7525 697 NA
1471730400.0 4.58 NA 29 185 0 NA NA 68 249 0 NA NA 86 5204 1035 NA NA 188 5974 1073 NA
1471730400.0 4.61 NA 20 192 0 NA NA 65 255 0 NA NA 68 7625 849 NA NA 170 7737 871 NA
1471730400.0 4.62 NA 19 187 0 NA NA 65 253 0 NA NA 69 7326 845 NA NA 159 7446 889 NA
1471730400.0 4.65 NA 19 190 0 NA NA 64 262 0 NA NA 70 9090 655 NA NA 108 9258 665 NA
1471730400.0 4.68 NA 21 186 0 NA NA 66 250 0 NA NA 68 6946 865 NA NA 151 7048 890 NA
1471730400.0 4.71 NA 20 186 0 NA NA 65 250 0 NA NA 73 5546 1016 NA NA 110 6343 1061 NA
1471730400.0 4.72 NA 19 192 0 NA NA 65 252 0 NA NA 71 4977 628 NA NA 154 5014 638 NA
1471730400.0 4.75 NA 21 188 0 NA NA 65 254 0 NA NA 75 6054 621 NA NA 114 6123 649 NA
1471730400.0 4.76 NA 36 191 0 NA NA 79 262 0 NA NA 74 7404 834 NA NA 139 7497 854 NA
1471730400.0 4.77 NA 46 195 0 NA NA 82 267 0 NA NA 87 8202 673 NA NA 149 8358 700 NA
1471730400.0 4.78 NA 22 190 0 NA NA 66 252 0 NA NA 70 4768 692 NA NA 103 4827 704 NA
1471730400.0 4000.0 NA 76 169 NA NA NA 139 222 NA NA NA 4141 5530 NA NA NA 4187 5620 NA NA
1471730400.0 4007.0 35 0 0 NA NA 74 0 0 NA NA 481 116 234 NA NA 502 140 250 NA NA
1471730400.0 43.0 NA 67 167 0 NA NA 140 222 0 NA NA 2172 2863 660 NA NA 2435 3699 679 NA
1471730400.0 44.0 NA 67 167 0 NA NA 140 222 0 NA NA 2204 2092 662 NA NA 2436 2953 690 NA
1471730400.0 45.0 NA 67 168 0 NA NA 140 222 0 NA NA 2225 2297 669 NA NA 2460 3239 695 NA
1471730400.0 5.2 137 0 NA NA NA 200 0 NA NA NA 549 145 NA NA NA 593 154 NA NA NA
1471730400.0 5.3 137 0 NA NA NA 200 0 NA NA NA 570 142 NA NA NA 611 150 NA NA NA
1471730400.0 5.7 146 0 NA NA NA 204 0 NA NA NA 665 154 NA NA NA 699 161 NA NA NA
1471730400.0 500200.1 60 134 159 NA NA 105 194 210 NA NA 3831 762 1184 NA NA 4025 1177 1236 NA NA
1471730400.0 501.0 26 0 NA NA NA 59 0 NA NA NA 19 16 NA NA NA 107 30 NA NA NA
1471730400.0 502.0 25 0 NA NA NA 59 0 NA NA NA 24 18 NA NA NA 102 35 NA NA NA
1471730400.0 503.0 25 0 NA NA NA 61 0 NA NA NA 87 14 NA NA NA 98 22 NA NA NA
1471730400.0 505.0 25 0 NA NA NA 61 0 NA NA NA 38 17 NA NA NA 115 29 NA NA NA
1471730400.0 506.0 28 0 NA NA NA 61 0 NA NA NA 39 16 NA NA NA 116 27 NA NA NA
1471730400.0 507.0 26 0 NA NA NA 61 0 NA NA NA 83 13 NA NA NA 143 21 NA NA NA
1471730400.0 508.0 27 0 NA NA NA 61 0 NA NA NA 36 16 NA NA NA 48 26 NA NA NA
1471730400.0 509.0 29 0 NA NA NA 60 0 NA NA NA 30 16 NA NA NA 96 34 NA NA NA
1471730400.0 510.0 26 0 NA NA NA 61 0 NA NA NA 156 15 NA NA NA 170 40 NA NA NA
1471730400.0 511.0 30 0 NA NA NA 65 0 NA NA NA 651 13 NA NA NA 702 22 NA NA NA
1471730400.0 513.0 28 0 NA NA NA 76 0 NA NA NA 41 15 NA NA NA 96 36 NA NA NA
1471730400.0 514.0 26 0 NA NA NA 61 0 NA NA NA 44 14 NA NA NA 64 26 NA NA NA
1471730400.0 515.0 13 27 0 NA NA 112 63 0 NA NA 10 42 15 NA NA 6757 56 27 NA NA
1471730400.0 516.0 28 0 NA NA NA 76 0 NA NA NA 40 13 NA NA NA 83 19 NA NA NA
1471730400.0 517.0 26 0 NA NA NA 61 0 NA NA NA 51 12 NA NA NA 65 19 NA NA NA
1471730400.0 518.0 13 26 0 NA NA 112 64 0 NA NA 10 44 15 NA NA 6736 56 27 NA NA
1471730400.0 519.0 28 0 NA NA NA 76 0 NA NA NA 41 15 NA NA NA 98 23 NA NA NA
1471730400.0 520.0 27 0 NA NA NA 61 0 NA NA NA 44 11 NA NA NA 57 16 NA NA NA
1471730400.0 522.0 13 32 0 NA NA 112 63 0 NA NA 9 34 13 NA NA 3143 39 48 NA NA
1471730400.0 523.0 28 0 NA NA NA 76 0 NA NA NA 41 13 NA NA NA 71 31 NA NA NA
1471730400.0 525.0 27 0 NA NA NA 76 0 NA NA NA 40 16 NA NA NA 52 25 NA NA NA
1471730400.0 526.0 13 27 0 NA NA 112 63 0 NA NA 10 46 15 NA NA 6743 58 28 NA NA
1471730400.0 527.0 26 0 NA NA NA 61 0 NA NA NA 49 14 NA NA NA 62 23 NA NA NA
1471730400.0 528.0 28 0 NA NA NA 76 0 NA NA NA 44 14 NA NA NA 102 30 NA NA NA
1471730400.0 529.0 13 26 0 NA NA 112 63 0 NA NA 9 44 15 NA NA 6751 56 27 NA NA
1471730400.0 533.0 30 0 NA NA NA 74 0 NA NA NA 188 13 NA NA NA 279 20 NA NA NA
1471730400.0 534.0 29 0 NA NA NA 75 0 NA NA NA 180 14 NA NA NA 279 23 NA NA NA
1471730400.0 541.0 27 0 NA NA NA 63 0 NA NA NA 71 15 NA NA NA 102 23 NA NA NA
1471730400.0 542.0 27 0 NA NA NA 63 0 NA NA NA 79 14 NA NA NA 94 20 NA NA NA
1471730400.0 543.0 27 0 NA NA NA 63 0 NA NA NA 89 14 NA NA NA 121 31 NA NA NA
1471730400.0 545.0 27 0 NA NA NA 62 0 NA NA NA 80 14 NA NA NA 105 39 NA NA NA
1471730400.0 7.1 34 0 0 0 0 71 0 0 0 0 434 113 202 28 193 450 126 228 41 212
