Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470776400.0 1.0 50 74 121 NA NA NA NA 94 143 166 NA NA NA NA 2484 456 431 NA NA NA NA 2547 571 468 NA NA NA NA
1470776400.0 10.0 NA 74 166 0 NA NA NA NA 140 223 0 NA NA NA NA 3022 3319 960 NA NA NA NA 3158 3470 992 NA NA NA
1470776400.0 1000.0 NA 167 97 0 34 NA NA NA 229 151 0 67 NA NA NA 2807 616 810 99 NA NA NA 2881 729 829 116 NA NA
1470776400.0 1001.0 NA 157 102 0 0 0 0 NA 215 141 0 0 0 0 NA 3179 366 94 83 228 67 NA 3248 387 102 88 236 79
1470776400.0 1002.0 NA 179 54 NA NA NA NA NA 244 93 NA NA NA NA NA 3489 219 NA NA NA NA NA 3586 233 NA NA NA NA
1470776400.0 1003.0 NA 151 0 NA NA NA NA NA 215 0 NA NA NA NA NA 5043 1053 NA NA NA NA NA 5207 1089 NA NA NA NA
1470776400.0 1004.0 NA 161 95 0 0 0 NA NA 223 123 0 0 0 NA NA 590 99 58 60 152 NA NA 608 105 63 65 157 NA
1470776400.0 101.0 78 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1870 NA NA NA NA NA NA 1904 NA NA NA NA NA NA
1470776400.0 102.0 78 NA NA NA NA NA NA 135 NA NA NA NA NA NA 1409 NA NA NA NA NA NA 1446 NA NA NA NA NA NA
1470776400.0 105.0 51 72 23 NA NA NA NA 94 143 52 NA NA NA NA 2550 526 4 NA NA NA NA 2774 551 9 NA NA NA NA
1470776400.0 106.0 35 0 0 NA NA NA NA 74 0 0 NA NA NA NA 513 142 254 NA NA NA NA 533 151 277 NA NA NA NA
1470776400.0 107.0 52 80 165 NA NA NA NA 95 143 222 NA NA NA NA 5857 561 870 NA NA NA NA 5969 652 916 NA NA NA NA
1470776400.0 108.0 52 76 168 NA NA NA NA 97 142 221 NA NA NA NA 3398 313 506 NA NA NA NA 3856 338 535 NA NA NA NA
1470776400.0 109.0 56 87 164 NA NA NA NA 97 142 221 NA NA NA NA 3744 327 547 NA NA NA NA 3911 356 816 NA NA NA NA
1470776400.0 11.0 NA 65 171 0 44 NA NA NA 139 232 0 75 NA NA NA 2065 1517 1180 59 NA NA NA 2097 1579 1213 73 NA NA
1470776400.0 110.0 43 73 161 NA NA NA NA 81 143 222 NA NA NA NA 870 431 602 NA NA NA NA 900 459 703 NA NA NA NA
1470776400.0 1102.0 NA 69 164 103 60 NA NA NA 138 221 148 99 NA NA NA 1777 2235 1334 131 NA NA NA 1869 2365 1423 140 NA NA
1470776400.0 111.0 50 75 164 NA NA NA NA 94 143 222 NA NA NA NA 3442 514 753 NA NA NA NA 3489 543 919 NA NA NA NA
1470776400.0 112.0 51 79 163 NA NA NA NA 96 143 222 NA NA NA NA 4701 605 906 NA NA NA NA 4778 629 1082 NA NA NA NA
1470776400.0 113.0 53 85 163 NA NA NA NA 96 143 222 NA NA NA NA 5324 646 935 NA NA NA NA 5434 669 1040 NA NA NA NA
1470776400.0 114.0 51 82 164 NA NA NA NA 96 143 222 NA NA NA NA 4533 502 863 NA NA NA NA 4669 531 907 NA NA NA NA
1470776400.0 115.0 52 82 164 NA NA NA NA 96 142 221 NA NA NA NA 2837 315 443 NA NA NA NA 3006 343 539 NA NA NA NA
1470776400.0 116.0 53 82 164 NA NA NA NA 96 142 221 NA NA NA NA 2638 312 469 NA NA NA NA 2741 330 504 NA NA NA NA
1470776400.0 117.0 53 84 165 NA NA NA NA 97 142 221 NA NA NA NA 3654 332 508 NA NA NA NA 3819 446 1314 NA NA NA NA
1470776400.0 118.0 52 78 164 NA NA NA NA 97 143 222 NA NA NA NA 5308 554 894 NA NA NA NA 5809 576 1017 NA NA NA NA
