Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470520800.0 1.0 51 70 116 NA NA NA NA 93 142 165 NA NA NA NA 2120 426 418 NA NA NA NA 2262 491 440 NA NA NA NA
1470520800.0 10.0 NA 71 176 0 NA NA NA NA 139 222 0 NA NA NA NA 1737 1477 361 NA NA NA NA 1934 1536 373 NA NA NA
1470520800.0 1000.0 NA 168 98 0 33 NA NA NA 229 152 0 67 NA NA NA 2019 522 564 87 NA NA NA 2058 638 586 102 NA NA
1470520800.0 1001.0 NA 161 102 0 0 0 0 NA 214 140 0 0 0 0 NA 2310 278 74 77 181 58 NA 2392 301 79 82 185 65
1470520800.0 1002.0 NA 179 58 NA NA NA NA NA 243 92 NA NA NA NA NA 2682 213 NA NA NA NA NA 3113 231 NA NA NA NA
1470520800.0 1003.0 NA 153 0 NA NA NA NA NA 214 0 NA NA NA NA NA 3593 747 NA NA NA NA NA 3831 769 NA NA NA NA
1470520800.0 101.0 79 NA NA NA NA NA NA 134 NA NA NA NA NA NA 1054 NA NA NA NA NA NA 1080 NA NA NA NA NA NA
1470520800.0 102.0 79 NA NA NA NA NA NA 135 NA NA NA NA NA NA 760 NA NA NA NA NA NA 795 NA NA NA NA NA NA
1470520800.0 103.0 45 74 161 NA NA NA NA 87 142 221 NA NA NA NA 951 272 498 NA NA NA NA 964 324 584 NA NA NA NA
1470520800.0 105.0 50 72 23 NA NA NA NA 93 142 51 NA NA NA NA 2145 411 4 NA NA NA NA 2180 430 83 NA NA NA NA
1470520800.0 106.0 35 0 0 NA NA NA NA 73 0 0 NA NA NA NA 496 99 226 NA NA NA NA 557 106 241 NA NA NA NA
1470520800.0 107.0 52 82 163 NA NA NA NA 95 143 217 NA NA NA NA 3114 350 545 NA NA NA NA 3192 381 573 NA NA NA NA
1470520800.0 108.0 54 77 168 NA NA NA NA 98 143 222 NA NA NA NA 4805 377 624 NA NA NA NA 4870 398 658 NA NA NA NA
1470520800.0 109.0 53 79 168 NA NA NA NA 99 143 222 NA NA NA NA 5328 391 673 NA NA NA NA 5648 420 728 NA NA NA NA
1470520800.0 11.0 NA 70 172 0 46 NA NA NA 139 232 0 75 NA NA NA 1397 927 620 37 NA NA NA 1435 963 636 51 NA NA
1470520800.0 110.0 42 73 162 NA NA NA NA 80 142 221 NA NA NA NA 783 432 559 NA NA NA NA 825 547 700 NA NA NA NA
1470520800.0 1102.0 NA 69 165 105 57 NA NA NA 138 221 148 99 NA NA NA 1766 2245 1320 135 NA NA NA 1936 2424 1400 152 NA NA
1470520800.0 111.0 51 76 162 NA NA NA NA 93 142 221 NA NA NA NA 2262 349 604 NA NA NA NA 2505 431 767 NA NA NA NA
1470520800.0 112.0 53 86 164 NA NA NA NA 96 143 222 NA NA NA NA 2846 375 520 NA NA NA NA 2910 407 554 NA NA NA NA
1470520800.0 113.0 52 76 166 NA NA NA NA 96 143 222 NA NA NA NA 2935 355 561 NA NA NA NA 2982 373 592 NA NA NA NA
1470520800.0 114.0 53 85 162 NA NA NA NA 96 143 222 NA NA NA NA 3005 395 579 NA NA NA NA 3097 430 616 NA NA NA NA
1470520800.0 115.0 53 77 163 NA NA NA NA 96 142 221 NA NA NA NA 4516 460 717 NA NA NA NA 4635 484 745 NA NA NA NA
1470520800.0 116.0 52 77 164 NA NA NA NA 96 142 221 NA NA NA NA 4675 449 757 NA NA NA NA 4793 471 795 NA NA NA NA
1470520800.0 117.0 54 77 164 NA NA NA NA 98 143 222 NA NA NA NA 5322 383 708 NA NA NA NA 5439 406 755 NA NA NA NA
1470520800.0 118.0 54 78 163 NA NA NA NA 97 143 222 NA NA NA NA 3770 361 618 NA NA NA NA 3822 388 653 NA NA NA NA
1470520800.0 119.0 51 77 164 NA NA NA NA 96 143 222 NA NA NA NA 3034 361 535 NA NA NA NA 3103 390 568 NA NA NA NA
1470520800.0 12.0 NA 66 163 0 NA NA NA NA 139 222 0 NA NA NA NA 1638 2307 534 NA NA NA NA 1739 2357 554 NA NA NA
1470520800.0 120.0 43 72 158 NA NA NA NA 85 142 212 NA NA NA NA 681 384 511 NA NA NA NA 739 475 641 NA NA NA NA
1470520800.0 121.0 52 77 167 NA NA NA NA 97 143 222 NA NA NA NA 4820 380 645 NA NA NA NA 4873 395 679 NA NA NA NA
1470520800.0 122.0 48 75 163 NA NA NA NA 93 142 215 NA NA NA NA 1443 318 520 NA NA NA NA 1497 363 703 NA NA NA NA
1470520800.0 123.1 150 NA NA NA NA NA NA 204 NA NA NA NA NA NA 685 NA NA NA NA NA NA 714 NA NA NA NA NA NA
1470520800.0 123.2 162 NA NA NA NA NA NA 204 NA NA NA NA NA NA 713 NA NA NA NA NA NA 730 NA NA NA NA NA NA
1470520800.0 123.3 138 NA NA NA NA NA NA 200 NA NA NA NA NA NA 376 NA NA NA NA NA NA 419 NA NA NA NA NA NA
1470520800.0 124.1 143 NA NA NA NA NA NA 200 NA NA NA NA NA NA 392 NA NA NA NA NA NA 416 NA NA NA NA NA NA
1470520800.0 124.2 148 NA NA NA NA NA NA 203 NA NA NA NA NA NA 577 NA NA NA NA NA NA 601 NA NA NA NA NA NA
1470520800.0 124.4 144 NA NA NA NA NA NA 200 NA NA NA NA NA NA 401 NA NA NA NA NA NA 440 NA NA NA NA NA NA
1470520800.0 124.5 145 NA NA NA NA NA NA 199 NA NA NA NA NA NA 513 NA NA NA NA NA NA 534 NA NA NA NA NA NA
1470520800.0 124.6 141 NA NA NA NA NA NA 199 NA NA NA NA NA NA 469 NA NA NA NA NA NA 485 NA NA NA NA NA NA
1470520800.0 125.0 52 76 165 NA NA NA NA 96 142 222 NA NA NA NA 2882 311 435 NA NA NA NA 2959 331 465 NA NA NA NA
1470520800.0 126.0 43 71 161 NA NA NA NA 86 142 213 NA NA NA NA 1345 408 572 NA NA NA NA 1354 425 666 NA NA NA NA
1470520800.0 127.0 42 73 161 NA NA NA NA 85 142 221 NA NA NA NA 1592 398 565 NA NA NA NA 1667 496 592 NA NA NA NA
1470520800.0 128.0 42 72 161 NA NA NA NA 80 142 212 NA NA NA NA 657 427 541 NA NA NA NA 731 505 687 NA NA NA NA
1470520800.0 129.0 43 71 161 NA NA NA NA 84 142 221 NA NA NA NA 679 410 542 NA NA NA NA 755 512 631 NA NA NA NA
1470520800.0 13.0 NA 66 163 0 NA NA NA NA 138 221 0 NA NA NA NA 313 1146 578 NA NA NA NA 375 1214 617 NA NA NA
1470520800.0 130.0 43 72 160 NA NA NA NA 80 142 221 NA NA NA NA 770 399 536 NA NA NA NA 895 490 619 NA NA NA NA
1470520800.0 1301.0 57 116 144 NA NA NA NA 100 168 197 NA NA NA NA 1661 578 637 NA NA NA NA 1746 680 781 NA NA NA NA
1470520800.0 1302.0 62 120 146 NA NA NA NA 106 168 201 NA NA NA NA 4049 508 615 NA NA NA NA 4287 661 741 NA NA NA NA
1470520800.0 131.0 44 72 162 NA NA NA NA 87 142 221 NA NA NA NA 1557 417 581 NA NA NA NA 1628 441 752 NA NA NA NA
1470520800.0 1311.0 NA 132 192 0 46 NA NA NA 180 251 0 83 NA NA NA 617 933 1769 122 NA NA NA 695 1057 1831 216 NA NA
1470520800.0 132.0 51 76 162 NA NA NA NA 92 142 215 NA NA NA NA 3433 476 651 NA NA NA NA 3474 502 679 NA NA NA NA
1470520800.0 133.0 54 85 168 NA NA NA NA 98 142 222 NA NA NA NA 4262 341 572 NA NA NA NA 4473 380 597 NA NA NA NA
1470520800.0 134.0 NA 181 34 0 NA NA NA NA 246 65 0 NA NA NA NA 3172 13 13 NA NA NA NA 3240 22 19 NA NA NA
1470520800.0 134.701 NA 93 195 0 NA NA NA NA 145 266 0 NA NA NA NA 644 3732 750 NA NA NA NA 896 3925 776 NA NA NA
1470520800.0 134.702 NA 88 195 0 NA NA NA NA 144 255 0 NA NA NA NA 815 4997 736 NA NA NA NA 1225 6508 752 NA NA NA
1470520800.0 134.703 NA 88 200 0 NA NA NA NA 148 272 0 NA NA NA NA 1251 6729 916 NA NA NA NA 1648 6873 925 NA NA NA
1470520800.0 134.704 NA 87 195 0 NA NA NA NA 147 259 0 NA NA NA NA 1220 6660 946 NA NA NA NA 1599 6872 954 NA NA NA
1470520800.0 134.706 NA 88 198 0 NA NA NA NA 148 267 0 NA NA NA NA 1362 7732 803 NA NA NA NA 1760 7907 809 NA NA NA
1470520800.0 134.801 NA 106 194 0 NA NA NA NA 152 256 0 NA NA NA NA 733 3562 725 NA NA NA NA 826 3837 753 NA NA NA
1470520800.0 134.805 NA 100 206 0 NA NA NA NA 161 271 0 NA NA NA NA 2254 8171 720 NA NA NA NA 2621 8284 729 NA NA NA
1470520800.0 134.806 NA 101 205 0 NA NA NA NA 160 268 0 NA NA NA NA 2623 8636 616 NA NA NA NA 3022 8759 628 NA NA NA
