Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471381200.0 1.0 51 72 113 NA NA NA NA 96 143 171 NA NA NA NA 4176 681 844 NA NA NA NA 4397 744 876 NA NA NA NA
1471381200.0 10.0 NA 73 173 0 NA NA NA NA 140 229 0 NA NA NA NA 4221 4667 1243 NA NA NA NA 4343 4739 1261 NA NA NA
1471381200.0 1000.0 NA 176 101 0 32 NA NA NA 239 154 0 66 NA NA NA 2354 523 597 113 NA NA NA 2424 567 619 136 NA NA
1471381200.0 1001.0 NA 161 162 0 0 0 0 NA 220 202 0 0 0 0 NA 2163 445 80 77 677 54 NA 2250 605 99 89 691 60
1471381200.0 1002.0 NA 181 60 NA NA NA NA NA 248 93 NA NA NA NA NA 4158 329 NA NA NA NA NA 4378 362 NA NA NA NA
1471381200.0 1003.0 NA 159 0 NA NA NA NA NA 219 0 NA NA NA NA NA 5805 1089 NA NA NA NA NA 5897 1113 NA NA NA NA
1471381200.0 101.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1226 NA NA NA NA NA NA 1320 NA NA NA NA NA NA
1471381200.0 102.0 81 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1531 NA NA NA NA NA NA 1571 NA NA NA NA NA NA
1471381200.0 103.0 46 82 174 NA NA NA NA 91 143 227 NA NA NA NA 1293 409 875 NA NA NA NA 1321 433 1050 NA NA NA NA
1471381200.0 105.0 51 72 23 NA NA NA NA 96 144 53 NA NA NA NA 3130 768 7 NA NA NA NA 3379 894 14 NA NA NA NA
1471381200.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 484 100 222 NA NA NA NA 500 114 252 NA NA NA NA
1471381200.0 107.0 53 83 171 NA NA NA NA 97 144 227 NA NA NA NA 6006 865 1089 NA NA NA NA 6259 908 1143 NA NA NA NA
1471381200.0 108.0 55 77 171 NA NA NA NA 100 144 228 NA NA NA NA 8606 820 1335 NA NA NA NA 8834 849 1389 NA NA NA NA
1471381200.0 109.0 55 80 175 NA NA NA NA 100 144 228 NA NA NA NA 11240 833 1550 NA NA NA NA 11879 949 1617 NA NA NA NA
1471381200.0 11.0 NA 69 180 0 41 NA NA NA 139 237 0 76 NA NA NA 3333 1958 1498 96 NA NA NA 3422 2009 1526 107 NA NA
1471381200.0 110.0 44 75 171 NA NA NA NA 84 143 227 NA NA NA NA 1073 694 912 NA NA NA NA 1097 723 1049 NA NA NA NA
1471381200.0 1102.0 NA 70 177 102 58 NA NA NA 140 231 154 100 NA NA NA 4026 5556 3848 283 NA NA NA 4116 5734 4001 295 NA NA
1471381200.0 111.0 51 72 168 NA NA NA NA 97 144 225 NA NA NA NA 3563 607 1039 NA NA NA NA 3794 692 1087 NA NA NA NA
1471381200.0 112.0 52 72 169 NA NA NA NA 98 144 227 NA NA NA NA 5430 742 1263 NA NA NA NA 5580 773 1376 NA NA NA NA
1471381200.0 113.0 56 74 172 NA NA NA NA 98 144 227 NA NA NA NA 5652 783 1173 NA NA NA NA 5805 928 1397 NA NA NA NA
1471381200.0 114.0 55 74 170 NA NA NA NA 98 144 227 NA NA NA NA 5913 736 1117 NA NA NA NA 6234 758 1170 NA NA NA NA
1471381200.0 115.0 54 82 169 NA NA NA NA 99 144 226 NA NA NA NA 6752 768 1215 NA NA NA NA 7156 821 1270 NA NA NA NA
1471381200.0 116.0 54 81 173 NA NA NA NA 99 144 227 NA NA NA NA 4251 457 688 NA NA NA NA 4552 508 726 NA NA NA NA
1471381200.0 117.0 55 75 172 NA NA NA NA 99 144 228 NA NA NA NA 10105 857 1372 NA NA NA NA 10464 938 1423 NA NA NA NA
1471381200.0 118.0 54 77 169 NA NA NA NA 99 144 227 NA NA NA NA 4427 438 743 NA NA NA NA 4716 461 773 NA NA NA NA
1471381200.0 119.0 53 82 171 NA NA NA NA 97 144 227 NA NA NA NA 5975 768 1104 NA NA NA NA 6148 831 1150 NA NA NA NA
1471381200.0 12.0 NA 65 171 0 NA NA NA NA 140 229 0 NA NA NA NA 1970 2677 783 NA NA NA NA 2057 2925 803 NA NA NA
1471381200.0 120.0 44 70 167 NA NA NA NA 88 143 227 NA NA NA NA 979 750 854 NA NA NA NA 1039 783 939 NA NA NA NA
1471381200.0 121.0 56 81 173 NA NA NA NA 100 144 227 NA NA NA NA 10260 806 1339 NA NA NA NA 10579 835 1387 NA NA NA NA
1471381200.0 122.0 50 73 171 NA NA NA NA 96 144 227 NA NA NA NA 2376 485 1049 NA NA NA NA 2497 506 1088 NA NA NA NA
1471381200.0 123.1 155 NA NA NA NA NA NA 213 NA NA NA NA NA NA 637 NA NA NA NA NA NA 751 NA NA NA NA NA NA
1471381200.0 123.2 155 NA NA NA NA NA NA 215 NA NA NA NA NA NA 778 NA NA NA NA NA NA 871 NA NA NA NA NA NA
1471381200.0 123.3 144 NA NA NA NA NA NA 203 NA NA NA NA NA NA 473 NA NA NA NA NA NA 531 NA NA NA NA NA NA
1471381200.0 124.1 150 NA NA NA NA NA NA 205 NA NA NA NA NA NA 466 NA NA NA NA NA NA 502 NA NA NA NA NA NA
1471381200.0 124.2 157 NA NA NA NA NA NA 213 NA NA NA NA NA NA 600 NA NA NA NA NA NA 704 NA NA NA NA NA NA
1471381200.0 124.4 150 NA NA NA NA NA NA 205 NA NA NA NA NA NA 482 NA NA NA NA NA NA 580 NA NA NA NA NA NA
1471381200.0 124.5 153 NA NA NA NA NA NA 205 NA NA NA NA NA NA 491 NA NA NA NA NA NA 618 NA NA NA NA NA NA
1471381200.0 124.6 144 NA NA NA NA NA NA 203 NA NA NA NA NA NA 479 NA NA NA NA NA NA 515 NA NA NA NA NA NA
1471381200.0 125.0 55 82 169 NA NA NA NA 99 144 227 NA NA NA NA 8572 735 1140 NA NA NA NA 9061 756 1177 NA NA NA NA
1471381200.0 126.0 43 69 167 NA NA NA NA 89 143 227 NA NA NA NA 1920 613 938 NA NA NA NA 2032 654 979 NA NA NA NA
1471381200.0 127.0 44 68 168 NA NA NA NA 84 143 227 NA NA NA NA 2400 673 1117 NA NA NA NA 2467 725 1234 NA NA NA NA
1471381200.0 128.0 51 71 167 NA NA NA NA 83 143 227 NA NA NA NA 934 691 877 NA NA NA NA 1126 720 959 NA NA NA NA
1471381200.0 129.0 45 70 167 NA NA NA NA 87 143 227 NA NA NA NA 963 642 872 NA NA NA NA 1404 675 961 NA NA NA NA
1471381200.0 13.0 NA 64 170 0 NA NA NA NA 140 227 0 NA NA NA NA 511 1939 1309 NA NA NA NA 582 2185 1338 NA NA NA
1471381200.0 130.0 45 72 171 NA NA NA NA 88 143 227 NA NA NA NA 1070 678 911 NA NA NA NA 1096 705 1040 NA NA NA NA
1471381200.0 1301.0 59 109 137 NA NA NA NA 103 171 206 NA NA NA NA 2563 1155 1321 NA NA NA NA 3587 1860 1509 NA NA NA NA
1471381200.0 1302.0 65 118 153 NA NA NA NA 109 171 207 NA NA NA NA 7630 766 941 NA NA NA NA 9249 1210 1270 NA NA NA NA
1471381200.0 1303.0 63 124 159 NA NA NA NA 109 172 216 NA NA NA NA 12739 942 1571 NA NA NA NA 13624 1091 1632 NA NA NA NA
1471381200.0 131.0 49 71 169 NA NA NA NA 89 143 227 NA NA NA NA 2320 697 1097 NA NA NA NA 2424 789 1155 NA NA NA NA
1471381200.0 1311.0 NA 126 198 0 45 NA NA NA 181 259 0 85 NA NA NA 606 840 1444 130 NA NA NA 752 1224 1609 347 NA NA
1471381200.0 132.0 50 72 170 NA NA NA NA 95 143 226 NA NA NA NA 4879 769 1082 NA NA NA NA 4986 903 1267 NA NA NA NA
1471381200.0 133.0 56 77 173 NA NA NA NA 101 144 229 NA NA NA NA 10686 834 1522 NA NA NA NA 10991 906 1564 NA NA NA NA
1471381200.0 134.0 NA 185 36 0 NA NA NA NA 249 67 0 NA NA NA NA 5047 27 22 NA NA NA NA 5444 39 28 NA NA NA
1471381200.0 134.701 NA 97 202 0 NA NA NA NA 164 267 0 NA NA NA NA 1296 5282 825 NA NA NA NA 1743 7990 967 NA NA NA
1471381200.0 134.702 NA 103 199 0 NA NA NA NA 162 263 0 NA NA NA NA 2040 7663 818 NA NA NA NA 2160 7964 824 NA NA NA
1471381200.0 134.703 NA 101 205 0 NA NA NA NA 163 271 0 NA NA NA NA 1955 8053 916 NA NA NA NA 2109 8731 932 NA NA NA
1471381200.0 134.704 NA 99 204 0 NA NA NA NA 161 265 0 NA NA NA NA 1800 7464 902 NA NA NA NA 1930 7773 920 NA NA NA
1471381200.0 134.705 NA 101 211 0 NA NA NA NA 165 272 0 NA NA NA NA 2036 8220 866 NA NA NA NA 2188 8502 891 NA NA NA
1471381200.0 134.707 NA 104 200 0 NA NA NA NA 164 261 0 NA NA NA NA 2081 7260 850 NA NA NA NA 2138 7535 870 NA NA NA
1471381200.0 134.708 NA 100 198 0 NA NA NA NA 166 264 0 NA NA NA NA 1880 6468 813 NA NA NA NA 2586 9768 847 NA NA NA
1471381200.0 134.709 NA 101 213 0 NA NA NA NA 162 289 0 NA NA NA NA 1773 7446 794 NA NA NA NA 2529 8594 814 NA NA NA
