Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471294800.0 1.0 51 71 119 NA NA NA NA 96 143 168 NA NA NA NA 1716 317 344 NA NA NA NA 1858 389 372 NA NA NA NA
1471294800.0 10.0 NA 67 172 0 NA NA NA NA 140 229 0 NA NA NA NA 2217 2937 1041 NA NA NA NA 2523 3220 1138 NA NA NA
1471294800.0 1000.0 NA 173 101 0 34 NA NA NA 239 154 0 66 NA NA NA 2706 643 693 152 NA NA NA 2753 699 712 172 NA NA
1471294800.0 1001.0 NA 168 171 0 0 0 0 NA 222 202 0 0 0 0 NA 2405 518 81 109 807 64 NA 2477 690 87 114 816 79
1471294800.0 1002.0 NA 179 53 NA NA NA NA NA 248 93 NA NA NA NA NA 1969 166 NA NA NA NA NA 2306 213 NA NA NA NA
1471294800.0 1003.0 NA 157 0 NA NA NA NA NA 219 0 NA NA NA NA NA 2717 444 NA NA NA NA NA 2989 456 NA NA NA NA
1471294800.0 101.0 81 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1286 NA NA NA NA NA NA 1320 NA NA NA NA NA NA
1471294800.0 102.0 80 NA NA NA NA NA NA 136 NA NA NA NA NA NA 956 NA NA NA NA NA NA 1076 NA NA NA NA NA NA
1471294800.0 103.0 45 72 169 NA NA NA NA 91 143 227 NA NA NA NA 637 206 430 NA NA NA NA 683 225 452 NA NA NA NA
1471294800.0 105.0 50 72 23 NA NA NA NA 96 144 53 NA NA NA NA 1537 321 3 NA NA NA NA 1628 340 7 NA NA NA NA
1471294800.0 106.0 36 0 0 NA NA NA NA 76 0 0 NA NA NA NA 498 115 294 NA NA NA NA 514 176 315 NA NA NA NA
1471294800.0 107.0 50 75 170 NA NA NA NA 98 144 227 NA NA NA NA 2946 334 542 NA NA NA NA 2991 357 576 NA NA NA NA
1471294800.0 108.0 53 74 175 NA NA NA NA 100 144 228 NA NA NA NA 5482 506 806 NA NA NA NA 5678 550 849 NA NA NA NA
1471294800.0 109.0 56 74 173 NA NA NA NA 100 144 228 NA NA NA NA 6551 482 895 NA NA NA NA 7072 556 983 NA NA NA NA
1471294800.0 11.0 NA 64 179 0 42 NA NA NA 139 237 0 76 NA NA NA 1333 888 644 46 NA NA NA 1554 1059 700 99 NA NA
1471294800.0 110.0 44 73 169 NA NA NA NA 84 143 227 NA NA NA NA 518 315 459 NA NA NA NA 542 336 513 NA NA NA NA
1471294800.0 1102.0 NA 75 177 104 60 NA NA NA 138 229 153 99 NA NA NA 3798 4919 3084 260 NA NA NA 3836 4958 3101 264 NA NA
1471294800.0 111.0 51 75 169 NA NA NA NA 97 144 227 NA NA NA NA 1720 293 481 NA NA NA NA 1840 341 667 NA NA NA NA
1471294800.0 112.0 54 79 168 NA NA NA NA 98 144 227 NA NA NA NA 2641 329 522 NA NA NA NA 2711 393 695 NA NA NA NA
1471294800.0 113.0 53 75 170 NA NA NA NA 98 144 227 NA NA NA NA 2672 325 512 NA NA NA NA 2842 373 544 NA NA NA NA
