Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471856400.0 10.0 NA 70 175 0 NA NA NA NA 140 229 0 NA NA NA NA 3714 4026 1122 NA NA NA NA 3759 4114 1141 NA NA NA
1471856400.0 1000.0 NA 172 101 0 33 NA NA NA 239 153 0 66 NA NA NA 4115 1038 961 322 NA NA NA 4169 1169 986 348 NA NA
1471856400.0 1001.0 NA 162 171 0 0 0 0 NA 222 202 0 0 0 0 NA 2267 447 82 86 977 59 NA 2479 521 108 158 994 72
1471856400.0 1002.0 NA 182 53 NA NA NA NA NA 248 93 NA NA NA NA NA 2412 205 NA NA NA NA NA 7165 262 NA NA NA NA
1471856400.0 1003.0 NA 157 0 NA NA NA NA NA 219 0 NA NA NA NA NA 3481 602 NA NA NA NA NA 4832 665 NA NA NA NA
1471856400.0 106.0 36 0 0 NA NA NA NA 76 0 0 NA NA NA NA 779 146 333 NA NA NA NA 874 154 346 NA NA NA NA
1471856400.0 107.0 53 73 170 NA NA NA NA 97 144 227 NA NA NA NA 5766 711 1056 NA NA NA NA 5963 739 1171 NA NA NA NA
1471856400.0 108.0 55 74 172 NA NA NA NA 100 144 228 NA NA NA NA 8319 878 1270 NA NA NA NA 8628 907 1308 NA NA NA NA
1471856400.0 109.0 54 79 172 NA NA NA NA 100 144 228 NA NA NA NA 8846 773 1210 NA NA NA NA 9119 873 1253 NA NA NA NA
1471856400.0 11.0 NA 72 180 0 42 NA NA NA 139 235 0 76 NA NA NA 1762 1176 840 58 NA NA NA 1956 1974 897 84 NA NA
1471856400.0 1102.0 NA 73 174 104 60 NA NA NA 140 230 154 100 NA NA NA 3823 5178 3268 260 NA NA NA 3875 5318 3397 272 NA NA
1471856400.0 111.0 51 74 178 NA NA NA NA 97 144 227 NA NA NA NA 2247 370 627 NA NA NA NA 5203 1238 1221 NA NA NA NA
1471856400.0 112.0 52 73 170 NA NA NA NA 98 144 225 NA NA NA NA 3514 446 668 NA NA NA NA 3652 514 878 NA NA NA NA
1471856400.0 113.0 54 74 171 NA NA NA NA 98 144 226 NA NA NA NA 4035 436 651 NA NA NA NA 4499 491 834 NA NA NA NA
1471856400.0 114.0 53 81 169 NA NA NA NA 98 144 225 NA NA NA NA 3398 436 687 NA NA NA NA 4268 575 1392 NA NA NA NA
1471856400.0 115.0 54 79 170 NA NA NA NA 99 144 227 NA NA NA NA 6719 825 1108 NA NA NA NA 7065 870 1147 NA NA NA NA
1471856400.0 116.0 55 74 170 NA NA NA NA 100 144 227 NA NA NA NA 6768 766 1306 NA NA NA NA 6986 799 1352 NA NA NA NA
1471856400.0 117.0 55 74 173 NA NA NA NA 100 144 227 NA NA NA NA 8391 734 1237 NA NA NA NA 8611 788 1307 NA NA NA NA
1471856400.0 118.0 53 76 172 NA NA NA NA 99 144 227 NA NA NA NA 7657 719 1149 NA NA NA NA 7913 749 1189 NA NA NA NA
1471856400.0 119.0 53 80 170 NA NA NA NA 97 144 227 NA NA NA NA 3579 431 697 NA NA NA NA 4582 574 1392 NA NA NA NA
1471856400.0 12.0 NA 65 169 0 NA NA NA NA 139 228 0 NA NA NA NA 3475 4455 1102 NA NA NA NA 3559 4565 1120 NA NA NA
1471856400.0 121.0 55 80 174 NA NA NA NA 100 144 228 NA NA NA NA 8976 774 1242 NA NA NA NA 9122 809 1281 NA NA NA NA
1471856400.0 125.0 56 84 172 NA NA NA NA 99 144 227 NA NA NA NA 7223 720 1146 NA NA NA NA 7595 804 1183 NA NA NA NA
1471856400.0 127.0 44 79 169 NA NA NA NA 84 143 227 NA NA NA NA 1508 400 585 NA NA NA NA 1713 539 941 NA NA NA NA
1471856400.0 13.0 NA 65 180 0 NA NA NA NA 140 227 0 NA NA NA NA 305 1166 678 NA NA NA NA 503 1851 2355 NA NA NA
1471856400.0 1301.0 58 111 146 NA NA NA NA 103 171 206 NA NA NA NA 1554 589 716 NA NA NA NA 2120 701 946 NA NA NA NA
1471856400.0 1302.0 64 117 146 NA NA NA NA 109 171 207 NA NA NA NA 10561 1264 1591 NA NA NA NA 11556 2039 1675 NA NA NA NA
1471856400.0 1303.0 62 122 153 NA NA NA NA 109 172 216 NA NA NA NA 10995 896 1157 NA NA NA NA 11649 1099 1234 NA NA NA NA
1471856400.0 1311.0 NA 124 197 0 46 NA NA NA 181 259 0 85 NA NA NA 1062 1854 2183 274 NA NA NA 1144 1959 2216 383 NA NA
1471856400.0 132.0 50 80 170 NA NA NA NA 95 143 226 NA NA NA NA 3020 465 685 NA NA NA NA 3605 613 1297 NA NA NA NA
1471856400.0 133.0 56 82 172 NA NA NA NA 100 144 229 NA NA NA NA 10359 817 1328 NA NA NA NA 10629 857 1382 NA NA NA NA
1471856400.0 134.0 NA 185 36 0 NA NA NA NA 249 67 0 NA NA NA NA 2880 12 12 NA NA NA NA 4052 57 308 NA NA NA
1471856400.0 134.701 NA 104 203 0 NA NA NA NA 164 267 0 NA NA NA NA 2194 8517 1129 NA NA NA NA 2744 8679 1178 NA NA NA
1471856400.0 134.702 NA 101 217 0 NA NA NA NA 163 263 0 NA NA NA NA 1422 4919 554 NA NA NA NA 1509 4991 563 NA NA NA
1471856400.0 134.703 NA 100 206 0 NA NA NA NA 164 271 0 NA NA NA NA 1802 7140 788 NA NA NA NA 2393 7623 826 NA NA NA
1471856400.0 134.704 NA 99 214 0 NA NA NA NA 161 265 0 NA NA NA NA 1296 4651 585 NA NA NA NA 1396 4743 593 NA NA NA
1471856400.0 134.705 NA 102 220 0 NA NA NA NA 165 272 0 NA NA NA NA 1457 5180 569 NA NA NA NA 1592 5262 580 NA NA NA
1471856400.0 134.706 NA 101 205 0 NA NA NA NA 163 269 0 NA NA NA NA 2162 7733 754 NA NA NA NA 2526 8203 778 NA NA NA
1471856400.0 134.707 NA 102 197 0 NA NA NA NA 164 261 0 NA NA NA NA 2889 11157 1114 NA NA NA NA 3029 11799 1128 NA NA NA
