Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471730400.0 1000.0 NA 180 107 0 33 NA 239 153 0 66 NA 2824 664 709 149 NA 2885 785 725 191
1471730400.0 107.0 50 74 173 NA NA 97 144 227 NA NA 4428 500 782 NA NA 4628 547 844 NA NA
1471730400.0 11.0 NA 69 181 0 42 NA 139 237 0 76 NA 1861 1173 889 64 NA 1958 1212 914 150
1471730400.0 1102.0 NA 73 173 103 53 NA 139 230 154 100 NA 1703 2405 1475 135 NA 1804 2477 1515 158
1471730400.0 112.0 52 81 172 NA NA 98 144 227 NA NA 3512 460 702 NA NA 3827 495 748 NA NA
1471730400.0 115.0 55 75 173 NA NA 99 144 227 NA NA 4791 520 796 NA NA 5012 593 891 NA NA
1471730400.0 118.0 53 74 177 NA NA 99 144 227 NA NA 5358 474 789 NA NA 5588 1172 1087 NA NA
1471730400.0 12.0 NA 72 175 0 NA NA 140 228 0 NA NA 2332 3129 847 NA NA 2376 3184 915 NA
1471730400.0 1302.0 63 125 149 NA NA 109 171 207 NA NA 6829 827 845 NA NA 7748 1154 1051 NA NA
1471730400.0 133.0 54 82 172 NA NA 100 144 229 NA NA 5160 340 609 NA NA 5526 395 666 NA NA
1471730400.0 134.701 NA 101 202 0 NA NA 164 267 0 NA NA 936 3835 629 NA NA 1492 4295 638 NA
1471730400.0 134.702 NA 98 197 0 NA NA 163 263 0 NA NA 1815 6734 623 NA NA 2338 7106 875 NA
1471730400.0 134.707 NA 100 198 0 NA NA 165 261 0 NA NA 1774 6520 654 NA NA 2313 6790 769 NA
1471730400.0 134.708 NA 100 199 0 NA NA 167 264 0 NA NA 1813 6172 705 NA NA 2365 6473 739 NA
1471730400.0 134.71 NA 104 195 0 NA NA 157 258 0 NA NA 819 3275 599 NA NA 1300 3886 613 NA
1471730400.0 134.812 NA 101 197 0 NA NA 165 261 0 NA NA 1318 4817 727 NA NA 1931 5521 763 NA
1471730400.0 134.902 NA 105 198 0 NA NA 171 264 0 NA NA 1955 6368 692 NA NA 2509 6632 838 NA
1471730400.0 134.903 NA 106 198 0 NA NA 169 261 0 NA NA 1835 5855 704 NA NA 2362 6194 741 NA
1471730400.0 134.905 NA 105 197 0 NA NA 169 263 0 NA NA 1837 5779 740 NA NA 2378 6071 820 NA
1471730400.0 134.91 NA 105 198 0 NA NA 169 261 0 NA NA 1759 5546 714 NA NA 2316 5874 742 NA
1471730400.0 134.911 NA 106 199 0 NA NA 170 263 0 NA NA 1984 5936 718 NA NA 2525 6230 794 NA
1471730400.0 134.912 NA 106 193 0 NA NA 164 256 0 NA NA 986 3383 571 NA NA 1472 3815 584 NA
1471730400.0 135.1 184 0 90 NA NA 247 0 142 NA NA 1275 257 384 NA NA 1735 279 533 NA NA
1471730400.0 135.11 186 0 94 NA NA 253 0 143 NA NA 1566 299 488 NA NA 1940 357 604 NA NA
1471730400.0 135.12 183 0 90 NA NA 247 0 142 NA NA 1093 255 348 NA NA 1591 269 654 NA NA
1471730400.0 135.3 171 0 87 NA NA 229 0 142 NA NA 869 211 332 NA NA 1442 225 753 NA NA
1471730400.0 135.6 179 0 91 NA NA 248 0 143 NA NA 1143 261 323 NA NA 1640 276 406 NA NA
1471730400.0 135.9 184 0 90 NA NA 247 0 142 NA NA 983 265 326 NA NA 1446 290 741 NA NA
1471730400.0 14.0 NA 68 171 0 NA NA 140 227 0 NA NA 1999 2196 794 NA NA 2049 2272 817 NA
1471730400.0 140.52 NA 189 181 0 NA NA 250 236 0 NA NA 2076 1576 931 NA NA 2167 1619 955 NA
1471730400.0 140.53 NA 219 0 NA NA NA 285 0 NA NA NA 4270 932 NA NA NA 4376 955 NA NA
1471730400.0 2.0 54 74 122 NA NA 100 143 171 NA NA 6534 501 707 NA NA 6749 528 921 NA NA
1471730400.0 20.0 NA 71 172 0 NA NA 140 227 0 NA NA 2017 1600 815 NA NA 2053 1639 835 NA
