Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471165200.0 1.0 57 72 121 NA NA NA NA 95 142 167 NA NA NA NA 1339 280 308 NA NA NA NA 3339 429 432 NA NA NA NA
1471165200.0 10.0 NA 65 174 0 NA NA NA NA 141 229 0 NA NA NA NA 2315 1739 469 NA NA NA NA 2411 1767 475 NA NA NA
1471165200.0 1000.0 NA 172 96 0 32 NA NA NA 240 154 0 66 NA NA NA 2212 526 555 106 NA NA NA 2361 816 586 125 NA NA
1471165200.0 1001.0 NA 165 161 0 0 0 0 NA 221 201 0 0 0 0 NA 1511 330 48 47 584 39 NA 6410 2502 1871 2114 2040 1364
1471165200.0 1002.0 NA 180 53 NA NA NA NA NA 247 92 NA NA NA NA NA 1667 152 NA NA NA NA NA 5330 5479 NA NA NA NA
1471165200.0 1003.0 NA 155 0 NA NA NA NA NA 218 0 NA NA NA NA NA 2283 406 NA NA NA NA NA 2456 423 NA NA NA NA
1471165200.0 101.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 876 NA NA NA NA NA NA 911 NA NA NA NA NA NA
1471165200.0 102.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 670 NA NA NA NA NA NA 713 NA NA NA NA NA NA
1471165200.0 103.0 47 81 171 NA NA NA NA 90 142 223 NA NA NA NA 591 174 360 NA NA NA NA 681 260 437 NA NA NA NA
1471165200.0 105.0 51 79 23 NA NA NA NA 95 143 52 NA NA NA NA 1294 289 3 NA NA NA NA 1451 306 7 NA NA NA NA
1471165200.0 106.0 36 0 0 NA NA NA NA 76 0 0 NA NA NA NA 386 76 176 NA NA NA NA 495 91 193 NA NA NA NA
1471165200.0 107.0 50 72 172 NA NA NA NA 97 143 226 NA NA NA NA 2344 302 446 NA NA NA NA 4372 1094 3540 NA NA NA NA
1471165200.0 108.0 52 75 170 NA NA NA NA 100 144 228 NA NA NA NA 5561 533 854 NA NA NA NA 5720 594 923 NA NA NA NA
1471165200.0 109.0 54 76 170 NA NA NA NA 100 144 228 NA NA NA NA 6582 506 851 NA NA NA NA 6720 542 918 NA NA NA NA
1471165200.0 11.0 NA 65 177 0 46 NA NA NA 139 236 0 75 NA NA NA 1293 765 534 42 NA NA NA 3396 1816 613 105 NA NA
1471165200.0 110.0 44 81 169 NA NA NA NA 83 142 226 NA NA NA NA 497 294 380 NA NA NA NA 595 2194 498 NA NA NA NA
1471165200.0 1102.0 NA 75 174 103 60 NA NA NA 140 230 154 100 NA NA NA 2591 3839 2313 226 NA NA NA 2658 3908 2394 237 NA NA
1471165200.0 111.0 52 81 169 NA NA NA NA 96 143 224 NA NA NA NA 1431 244 414 NA NA NA NA 3209 502 665 NA NA NA NA
1471165200.0 112.0 53 76 174 NA NA NA NA 97 143 226 NA NA NA NA 2105 300 428 NA NA NA NA 5509 985 2974 NA NA NA NA
1471165200.0 113.0 53 83 170 NA NA NA NA 97 143 226 NA NA NA NA 2436 297 433 NA NA NA NA 2635 382 1336 NA NA NA NA
1471165200.0 114.0 52 74 173 NA NA NA NA 97 143 226 NA NA NA NA 2113 300 441 NA NA NA NA 2171 514 3840 NA NA NA NA
