Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471554000.0 1.0 51 78 119 NA NA NA NA 96 143 168 NA NA NA NA 1946 392 419 NA NA NA NA 2297 502 451 NA NA NA NA
1471554000.0 10.0 NA 67 175 0 NA NA NA NA 140 229 0 NA NA NA NA 3723 3801 1046 NA NA NA NA 3874 3841 1057 NA NA NA
1471554000.0 1000.0 NA 173 98 0 32 NA NA NA 239 153 0 66 NA NA NA 2720 629 633 133 NA NA NA 2820 674 656 154 NA NA
1471554000.0 1001.0 NA 163 171 0 0 0 0 NA 220 202 0 0 0 0 NA 2489 571 94 87 1185 67 NA 2537 589 113 100 1198 77
1471554000.0 1002.0 NA 180 62 NA NA NA NA NA 248 93 NA NA NA NA NA 2399 198 NA NA NA NA NA 2777 333 NA NA NA NA
1471554000.0 1003.0 NA 158 0 NA NA NA NA NA 219 0 NA NA NA NA NA 3287 536 NA NA NA NA NA 3345 561 NA NA NA NA
1471554000.0 101.0 80 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1388 NA NA NA NA NA NA 1470 NA NA NA NA NA NA
1471554000.0 102.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1450 NA NA NA NA NA NA 1632 NA NA NA NA NA NA
1471554000.0 103.0 47 75 171 NA NA NA NA 91 143 227 NA NA NA NA 833 266 521 NA NA NA NA 861 291 556 NA NA NA NA
1471554000.0 105.0 50 72 23 NA NA NA NA 96 144 53 NA NA NA NA 1919 400 4 NA NA NA NA 2030 430 7 NA NA NA NA
1471554000.0 106.0 41 0 0 NA NA NA NA 76 0 0 NA NA NA NA 503 108 263 NA NA NA NA 541 114 284 NA NA NA NA
1471554000.0 107.0 51 74 172 NA NA NA NA 98 144 227 NA NA NA NA 4357 453 726 NA NA NA NA 4716 494 763 NA NA NA NA
1471554000.0 108.0 55 76 173 NA NA NA NA 100 144 228 NA NA NA NA 7498 748 1346 NA NA NA NA 7721 776 1453 NA NA NA NA
1471554000.0 109.0 56 77 172 NA NA NA NA 100 144 228 NA NA NA NA 9065 709 1214 NA NA NA NA 9365 739 1260 NA NA NA NA
1471554000.0 11.0 NA 69 177 0 39 NA NA NA 139 237 0 76 NA NA NA 1722 1126 852 58 NA NA NA 1887 1514 1019 119 NA NA
1471554000.0 110.0 43 78 168 NA NA NA NA 84 143 227 NA NA NA NA 670 391 541 NA NA NA NA 695 427 572 NA NA NA NA
1471554000.0 1102.0 NA 67 177 100 60 NA NA NA 140 230 154 100 NA NA NA 1748 2696 1633 152 NA NA NA 1836 2829 1737 226 NA NA
1471554000.0 111.0 51 81 174 NA NA NA NA 97 144 227 NA NA NA NA 2243 375 591 NA NA NA NA 2437 495 781 NA NA NA NA
1471554000.0 112.0 54 81 171 NA NA NA NA 98 144 227 NA NA NA NA 3952 456 632 NA NA NA NA 4215 484 677 NA NA NA NA
1471554000.0 113.0 53 78 172 NA NA NA NA 98 144 227 NA NA NA NA 3501 471 637 NA NA NA NA 3817 650 994 NA NA NA NA
1471554000.0 114.0 54 83 171 NA NA NA NA 98 144 227 NA NA NA NA 3231 420 639 NA NA NA NA 3685 529 665 NA NA NA NA
