Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471078800.0 1.0 50 80 120 NA NA NA NA 96 143 168 NA NA NA NA 2865 621 764 NA NA NA NA 2963 756 855 NA NA NA NA
1471078800.0 10.0 NA 66 175 0 NA NA NA NA 140 229 0 NA NA NA NA 2223 2626 779 NA NA NA NA 2362 2673 794 NA NA NA
1471078800.0 1000.0 NA 178 108 0 36 NA NA NA 239 154 0 66 NA NA NA 3961 1003 863 276 NA NA NA 4007 1075 879 297 NA NA
1471078800.0 1001.0 NA 164 162 0 0 0 0 NA 222 202 0 0 0 0 NA 3413 867 100 106 1237 117 NA 3529 902 103 115 1245 125
1471078800.0 1002.0 NA 179 55 NA NA NA NA NA 248 93 NA NA NA NA NA 3806 306 NA NA NA NA NA 4355 348 NA NA NA NA
1471078800.0 1003.0 NA 158 0 NA NA NA NA NA 219 0 NA NA NA NA NA 5139 757 NA NA NA NA NA 5269 774 NA NA NA NA
1471078800.0 101.0 80 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1834 NA NA NA NA NA NA 1891 NA NA NA NA NA NA
1471078800.0 102.0 81 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1417 NA NA NA NA NA NA 1441 NA NA NA NA NA NA
1471078800.0 103.0 47 81 166 NA NA NA NA 91 143 224 NA NA NA NA 1296 445 808 NA NA NA NA 1320 467 852 NA NA NA NA
1471078800.0 105.0 51 73 18 NA NA NA NA 96 144 53 NA NA NA NA 2840 651 6 NA NA NA NA 3020 755 9 NA NA NA NA
1471078800.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 712 138 348 NA NA NA NA 732 143 412 NA NA NA NA
1471078800.0 107.0 52 73 171 NA NA NA NA 97 144 227 NA NA NA NA 5525 702 1071 NA NA NA NA 5909 729 1103 NA NA NA NA
1471078800.0 108.0 55 79 172 NA NA NA NA 100 144 228 NA NA NA NA 5967 471 805 NA NA NA NA 6198 544 830 NA NA NA NA
1471078800.0 109.0 54 83 173 NA NA NA NA 100 144 228 NA NA NA NA 6451 473 844 NA NA NA NA 6788 505 892 NA NA NA NA
1471078800.0 11.0 NA 67 178 0 46 NA NA NA 139 237 0 76 NA NA NA 3182 1715 1215 82 NA NA NA 3319 1773 1257 355 NA NA
1471078800.0 110.0 43 71 171 NA NA NA NA 84 143 227 NA NA NA NA 1090 647 916 NA NA NA NA 1149 677 949 NA NA NA NA
1471078800.0 1102.0 NA 70 171 102 58 NA NA NA 139 230 154 100 NA NA NA 1670 2405 1441 136 NA NA NA 1744 2556 1546 145 NA NA
1471078800.0 111.0 51 73 172 NA NA NA NA 97 144 227 NA NA NA NA 3656 532 945 NA NA NA NA 3941 610 1066 NA NA NA NA
1471078800.0 112.0 52 74 170 NA NA NA NA 98 144 227 NA NA NA NA 5015 760 1029 NA NA NA NA 5171 866 1142 NA NA NA NA
1471078800.0 113.0 53 84 173 NA NA NA NA 98 144 227 NA NA NA NA 5263 673 1065 NA NA NA NA 5364 762 1277 NA NA NA NA
1471078800.0 114.0 54 75 171 NA NA NA NA 98 144 227 NA NA NA NA 4958 668 1024 NA NA NA NA 5132 697 1103 NA NA NA NA
1471078800.0 115.0 55 74 168 NA NA NA NA 99 144 226 NA NA NA NA 6282 687 1089 NA NA NA NA 6448 709 1166 NA NA NA NA
1471078800.0 116.0 55 73 172 NA NA NA NA 99 144 227 NA NA NA NA 5105 446 722 NA NA NA NA 5251 474 758 NA NA NA NA
1471078800.0 117.0 53 84 173 NA NA NA NA 99 144 228 NA NA NA NA 6510 483 796 NA NA NA NA 6817 524 831 NA NA NA NA
1471078800.0 118.0 55 75 174 NA NA NA NA 99 144 227 NA NA NA NA 8136 698 1129 NA NA NA NA 8439 728 1162 NA NA NA NA
1471078800.0 119.0 51 75 171 NA NA NA NA 97 144 227 NA NA NA NA 5194 739 1037 NA NA NA NA 5304 852 1143 NA NA NA NA
1471078800.0 12.0 NA 74 173 0 NA NA NA NA 139 228 0 NA NA NA NA 3386 4336 1110 NA NA NA NA 3454 4463 1139 NA NA NA
1471078800.0 120.0 45 70 168 NA NA NA NA 88 143 227 NA NA NA NA 929 589 832 NA NA NA NA 1340 620 887 NA NA NA NA
1471078800.0 121.0 54 75 175 NA NA NA NA 100 144 227 NA NA NA NA 8768 767 1165 NA NA NA NA 9139 889 1229 NA NA NA NA
1471078800.0 122.0 50 73 171 NA NA NA NA 96 144 227 NA NA NA NA 2019 461 816 NA NA NA NA 2199 520 875 NA NA NA NA
1471078800.0 123.1 154 NA NA NA NA NA NA 213 NA NA NA NA NA NA 1043 NA NA NA NA NA NA 1109 NA NA NA NA NA NA
1471078800.0 123.2 155 NA NA NA NA NA NA 215 NA NA NA NA NA NA 1298 NA NA NA NA NA NA 1340 NA NA NA NA NA NA
1471078800.0 123.3 142 NA NA NA NA NA NA 203 NA NA NA NA NA NA 808 NA NA NA NA NA NA 843 NA NA NA NA NA NA
1471078800.0 124.1 153 NA NA NA NA NA NA 205 NA NA NA NA NA NA 732 NA NA NA NA NA NA 785 NA NA NA NA NA NA
1471078800.0 124.2 154 NA NA NA NA NA NA 213 NA NA NA NA NA NA 930 NA NA NA NA NA NA 993 NA NA NA NA NA NA
1471078800.0 124.4 148 NA NA NA NA NA NA 205 NA NA NA NA NA NA 793 NA NA NA NA NA NA 856 NA NA NA NA NA NA
1471078800.0 124.5 148 NA NA NA NA NA NA 205 NA NA NA NA NA NA 787 NA NA NA NA NA NA 837 NA NA NA NA NA NA
1471078800.0 124.6 145 NA NA NA NA NA NA 203 NA NA NA NA NA NA 761 NA NA NA NA NA NA 810 NA NA NA NA NA NA
1471078800.0 125.0 54 84 169 NA NA NA NA 99 144 227 NA NA NA NA 6237 699 1067 NA NA NA NA 6439 712 1114 NA NA NA NA
1471078800.0 126.0 44 69 169 NA NA NA NA 89 143 227 NA NA NA NA 1750 715 888 NA NA NA NA 1832 740 932 NA NA NA NA
1471078800.0 127.0 44 78 169 NA NA NA NA 84 143 227 NA NA NA NA 2191 680 887 NA NA NA NA 2245 733 1163 NA NA NA NA
1471078800.0 128.0 43 71 168 NA NA NA NA 83 143 227 NA NA NA NA 872 611 840 NA NA NA NA 1282 634 885 NA NA NA NA
1471078800.0 129.0 44 69 167 NA NA NA NA 87 143 227 NA NA NA NA 919 631 811 NA NA NA NA 992 669 972 NA NA NA NA
1471078800.0 13.0 NA 64 172 0 NA NA NA NA 140 227 0 NA NA NA NA 467 1819 1006 NA NA NA NA 548 2037 1127 NA NA NA
1471078800.0 130.0 44 69 168 NA NA NA NA 88 143 227 NA NA NA NA 1039 641 819 NA NA NA NA 1102 674 970 NA NA NA NA
1471078800.0 1301.0 59 110 148 NA NA NA NA 103 171 206 NA NA NA NA 2789 972 1211 NA NA NA NA 3490 1146 1369 NA NA NA NA
