Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471770000.0 134.705 NA 102 209 0 NA NA 166 272 0 NA NA 1779 7240 814 NA NA 1917 8079 848 NA
1471770000.0 134.706 NA 101 209 0 NA NA 163 269 0 NA NA 2146 7486 780 NA NA 2276 8172 804 NA
1471770000.0 134.707 NA 109 198 0 NA NA 165 261 0 NA NA 2005 7193 853 NA NA 2400 7944 903 NA
1471770000.0 134.709 NA 101 234 0 NA NA 162 288 0 NA NA 1387 4962 534 NA NA 1466 5036 546 NA
1471770000.0 134.71 NA 101 198 0 NA NA 157 258 0 NA NA 1102 4400 764 NA NA 1744 5044 791 NA
1471770000.0 134.803 NA 106 201 0 NA NA 167 268 0 NA NA 2214 8050 647 NA NA 2394 8717 657 NA
1471770000.0 134.804 NA 107 212 0 NA NA 169 277 0 NA NA 2405 8943 606 NA NA 2555 9573 614 NA
1471770000.0 134.806 NA 110 211 0 NA NA 170 276 0 NA NA 2994 9397 592 NA NA 3188 9940 603 NA
1471770000.0 134.807 NA 133 218 0 NA NA 208 287 0 NA NA 3288 8793 674 NA NA 3653 9379 681 NA
1471770000.0 134.808 NA 133 219 0 NA NA 206 287 0 NA NA 3099 9074 660 NA NA 3304 9704 667 NA
1471770000.0 134.809 NA 107 202 0 NA NA 170 266 0 NA NA 2519 8309 616 NA NA 2673 8954 625 NA
1471770000.0 134.81 NA 105 205 0 NA NA 167 268 0 NA NA 2297 8294 643 NA NA 2442 8916 654 NA
1471770000.0 134.811 NA 109 207 0 NA NA 174 271 0 NA NA 2504 8758 599 NA NA 2669 9371 611 NA
1471770000.0 134.902 NA 111 198 0 NA NA 168 264 0 NA NA 2181 7082 828 NA NA 2609 8235 863 NA
1471770000.0 134.903 NA 114 197 0 NA NA 168 261 0 NA NA 2025 6453 843 NA NA 2433 7473 884 NA
1471770000.0 134.904 NA 107 202 0 NA NA 172 269 0 NA NA 2407 7398 727 NA NA 2569 8017 747 NA
1471770000.0 134.906 NA 106 201 0 NA NA 170 266 0 NA NA 2313 7075 739 NA NA 2479 7646 765 NA
1471770000.0 134.907 NA 129 218 0 NA NA 210 280 0 NA NA 2656 6764 780 NA NA 2808 7385 802 NA
1471770000.0 134.908 NA 133 217 0 NA NA 211 281 0 NA NA 2554 6869 776 NA NA 2764 7589 802 NA
1471770000.0 134.909 NA 110 197 0 NA NA 169 262 0 NA NA 2246 6969 845 NA NA 2658 8015 894 NA
1471770000.0 134.911 NA 111 198 0 NA NA 169 263 0 NA NA 2232 6656 844 NA NA 2633 7719 887 NA
1471770000.0 134.912 NA 109 196 0 NA NA 164 256 0 NA NA 1329 4412 764 NA NA 1970 5055 789 NA
1471770000.0 135.1 181 0 93 NA NA 247 0 143 NA NA 1898 333 559 NA NA 2425 346 656 NA NA
1471770000.0 135.11 187 0 91 NA NA 253 0 143 NA NA 2111 346 705 NA NA 2332 381 892 NA NA
1471770000.0 135.12 180 0 93 NA NA 247 0 143 NA NA 1651 302 502 NA NA 2196 323 663 NA NA
1471770000.0 135.3 169 0 88 NA NA 229 0 142 NA NA 1177 265 528 NA NA 1780 306 1066 NA NA
1471770000.0 135.6 183 0 90 NA NA 248 0 143 NA NA 1971 370 665 NA NA 2617 386 862 NA NA
1471770000.0 135.9 181 0 92 NA NA 247 0 142 NA NA 1501 307 494 NA NA 1853 327 646 NA NA
1471770000.0 14.0 NA 72 175 0 NA NA 140 227 0 NA NA 3630 3745 1255 NA NA 3676 3819 1292 NA
1471770000.0 140.52 NA 198 181 0 NA NA 251 236 0 NA NA 3615 2944 1353 NA NA 3790 2994 1381 NA
1471770000.0 2.0 59 73 123 NA NA 100 143 171 NA NA 8762 714 937 NA NA 9047 827 968 NA NA
1471770000.0 20.0 NA 65 167 0 NA NA 140 223 0 NA NA 3020 2151 1047 NA NA 3102 2346 1075 NA
1471770000.0 202.0 NA 72 181 0 NA NA 140 250 0 NA NA 1335 2371 1401 NA NA 1738 2830 1421 NA
1471770000.0 204.0 53 84 180 0 NA 98 150 248 0 NA 3826 726 1248 739 NA 4029 1245 1645 758 NA
1471770000.0 22.0 NA 64 165 0 NA NA 139 224 0 NA NA 3725 3713 1178 NA NA 3845 3912 1208 NA
1471770000.0 25.0 NA 68 183 0 52 NA 139 238 0 83 NA 2209 3294 799 79 NA 2373 3394 822 97
1471770000.0 250403.0 188 0 92 NA NA 261 0 143 NA NA 2385 309 837 NA NA 2911 324 964 NA NA
1471770000.0 250406.0 190 0 92 NA NA 263 0 143 NA NA 2218 328 777 NA NA 2839 342 897 NA NA
1471770000.0 250409.0 197 0 102 NA NA 270 0 144 NA NA 2010 241 738 NA NA 2562 287 831 NA NA
1471770000.0 25400.0 219 0 92 NA NA 304 0 144 NA NA 3954 260 532 NA NA 5157 289 1153 NA NA
1471770000.0 25407.0 206 0 92 NA NA 284 0 144 NA NA 3778 260 543 NA NA 4509 282 689 NA NA
1471770000.0 25408.0 226 0 93 NA NA 320 0 145 NA NA 5583 270 739 NA NA 7664 289 851 NA NA
1471770000.0 29.0 NA 73 179 0 NA NA 140 235 0 NA NA 3648 2869 1065 NA NA 3694 2926 1092 NA
1471770000.0 31.0 NA 64 169 0 NA NA 140 227 0 NA NA 3403 2348 1088 NA NA 3541 2466 1110 NA
1471770000.0 32.0 NA 65 170 0 NA NA 140 227 0 NA NA 3871 3295 1217 NA NA 4010 3353 1235 NA
1471770000.0 33.0 NA 71 173 0 NA NA 140 226 0 NA NA 3560 2716 1217 NA NA 3605 2786 1240 NA
1471770000.0 36.0 NA 66 171 0 NA NA 140 230 0 NA NA 1895 9066 701 NA NA 1952 9515 727 NA
1471770000.0 4.27 NA 46 188 0 NA NA 86 246 0 NA NA 225 6358 1320 NA NA 278 6486 1341 NA
1471770000.0 4.34 NA 52 191 0 NA NA 95 251 0 NA NA 456 6617 1427 NA NA 533 6708 1443 NA
1471770000.0 4.42 NA 28 194 0 NA NA 68 256 0 NA NA 115 6914 718 NA NA 153 7054 759 NA
1471770000.0 4.43 NA 28 187 0 NA NA 67 247 0 NA NA 194 6484 1112 NA NA 221 6602 1129 NA
1471770000.0 4.51 NA 21 192 0 NA NA 68 257 0 NA NA 113 6117 719 NA NA 267 6292 744 NA
1471770000.0 4.55 NA 21 191 0 NA NA 68 256 0 NA NA 125 9386 696 NA NA 179 9795 727 NA
1471770000.0 4.57 NA 47 199 0 NA NA 82 261 0 NA NA 138 9379 699 NA NA 199 9923 726 NA
1471770000.0 4.58 NA 31 190 0 NA NA 70 252 0 NA NA 122 4949 726 NA NA 160 5094 744 NA
1471770000.0 4.62 NA 26 191 0 NA NA 68 253 0 NA NA 122 7145 714 NA NA 238 7453 741 NA
1471770000.0 4.63 NA 26 197 0 NA NA 67 256 0 NA NA 139 9388 771 NA NA 237 10372 810 NA
1471770000.0 4.64 NA 26 200 0 NA NA 67 256 0 NA NA 135 8736 775 NA NA 196 9845 824 NA
1471770000.0 4.65 NA 21 197 0 NA NA 68 265 0 NA NA 132 12001 534 NA NA 161 12425 546 NA
1471770000.0 4.67 NA 38 202 0 NA NA 84 265 0 NA NA 154 9246 708 NA NA 215 9749 732 NA
1471770000.0 4.72 NA 28 190 0 NA NA 67 254 0 NA NA 120 6333 682 NA NA 234 6538 698 NA
1471770000.0 4.74 NA 26 191 0 NA NA 67 252 0 NA NA 120 6446 675 NA NA 166 6784 698 NA
1471770000.0 4.77 NA 43 200 0 NA NA 84 264 0 NA NA 158 10561 587 NA NA 200 11022 604 NA
1471770000.0 4.78 NA 31 191 0 NA NA 69 253 0 NA NA 121 7041 676 NA NA 229 7109 708 NA
1471770000.0 44.0 NA 65 171 0 NA NA 140 227 0 NA NA 3909 3897 1191 NA NA 4204 3975 1261 NA
1471770000.0 512.0 14 34 0 NA NA 115 64 0 NA NA 12 38 18 NA NA 4410 42 65 NA NA
1471770000.0 515.0 14 28 0 NA NA 115 64 0 NA NA 17 64 26 NA NA 6025 70 45 NA NA
1471770000.0 519.0 14 30 0 NA NA 115 63 0 NA NA 23 58 28 NA NA 5135 85 43 NA NA
1471770000.0 522.0 14 29 0 NA NA 115 64 0 NA NA 29 73 28 NA NA 7026 174 44 NA NA
1471770000.0 529.0 14 34 0 NA NA 115 64 0 NA NA 12 41 18 NA NA 4275 46 33 NA NA
