Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470776400.0 1.0 50 70 109 NA NA NA NA 97 143 168 NA NA NA NA 2808 591 816 NA NA NA NA 2893 638 1632 NA NA NA NA
1470776400.0 10.0 NA 66 172 0 NA NA NA NA 140 229 0 NA NA NA NA 4179 4766 1149 NA NA NA NA 4321 4812 1173 NA NA NA
1470776400.0 1000.0 NA 174 97 0 30 NA NA NA 240 154 0 66 NA NA NA 3468 772 950 159 NA NA NA 3619 948 986 295 NA NA
1470776400.0 1001.0 NA 162 161 0 0 0 0 NA 220 202 0 0 0 0 NA 3137 502 104 102 802 68 NA 3311 539 112 119 815 79
1470776400.0 1002.0 NA 179 53 NA NA NA NA NA 249 93 NA NA NA NA NA 3547 275 NA NA NA NA NA 3726 294 NA NA NA NA
1470776400.0 1003.0 NA 156 0 NA NA NA NA NA 219 0 NA NA NA NA NA 5017 824 NA NA NA NA NA 5181 859 NA NA NA NA
1470776400.0 101.0 80 NA NA NA NA NA NA 136 NA NA NA NA NA NA 2108 NA NA NA NA NA NA 2174 NA NA NA NA NA NA
1470776400.0 102.0 79 NA NA NA NA NA NA 136 NA NA NA NA NA NA 1500 NA NA NA NA NA NA 1644 NA NA NA NA NA NA
1470776400.0 103.0 45 72 166 NA NA NA NA 91 143 227 NA NA NA NA 1160 425 849 NA NA NA NA 1191 796 1605 NA NA NA NA
1470776400.0 105.0 50 71 21 NA NA NA NA 97 144 53 NA NA NA NA 3032 640 9 NA NA NA NA 5487 961 21 NA NA NA NA
1470776400.0 106.0 37 0 0 NA NA NA NA 76 0 0 NA NA NA NA 919 152 499 NA NA NA NA 966 157 523 NA NA NA NA
1470776400.0 107.0 50 73 169 NA NA NA NA 98 144 227 NA NA NA NA 5297 673 960 NA NA NA NA 5411 725 1022 NA NA NA NA
1470776400.0 108.0 53 77 173 NA NA NA NA 100 144 228 NA NA NA NA 9734 830 1361 NA NA NA NA 9964 864 1432 NA NA NA NA
1470776400.0 109.0 56 84 171 NA NA NA NA 100 144 228 NA NA NA NA 10534 915 1623 NA NA NA NA 10983 977 1701 NA NA NA NA
1470776400.0 11.0 NA 67 178 0 39 NA NA NA 140 237 0 76 NA NA NA 2577 1669 1243 82 NA NA NA 2718 1773 1295 115 NA NA
1470776400.0 110.0 43 71 167 NA NA NA NA 84 143 227 NA NA NA NA 956 635 904 NA NA NA NA 976 1103 1759 NA NA NA NA
1470776400.0 1102.0 NA 66 179 105 58 NA NA NA 139 231 154 100 NA NA NA 1666 2405 1497 139 NA NA NA 1713 2473 1639 192 NA NA
1470776400.0 111.0 51 72 168 NA NA NA NA 97 144 227 NA NA NA NA 3137 577 906 NA NA NA NA 3220 664 969 NA NA NA NA
1470776400.0 112.0 52 77 170 NA NA NA NA 98 144 227 NA NA NA NA 5825 753 1314 NA NA NA NA 5896 788 1350 NA NA NA NA
1470776400.0 113.0 55 77 170 NA NA NA NA 98 144 227 NA NA NA NA 6057 722 1264 NA NA NA NA 6385 787 1349 NA NA NA NA
1470776400.0 114.0 52 83 169 NA NA NA NA 98 144 227 NA NA NA NA 5607 792 1201 NA NA NA NA 5869 821 1253 NA NA NA NA
1470776400.0 115.0 53 75 174 NA NA NA NA 99 144 227 NA NA NA NA 7420 764 1216 NA NA NA NA 7658 797 1247 NA NA NA NA
1470776400.0 116.0 53 74 169 NA NA NA NA 99 144 227 NA NA NA NA 6108 724 1026 NA NA NA NA 6200 806 1083 NA NA NA NA
1470776400.0 117.0 53 83 176 NA NA NA NA 99 144 227 NA NA NA NA 4379 338 549 NA NA NA NA 4501 364 579 NA NA NA NA
1470776400.0 118.0 55 80 173 NA NA NA NA 99 144 227 NA NA NA NA 7281 951 1432 NA NA NA NA 7809 1007 1486 NA NA NA NA
1470776400.0 119.0 51 72 170 NA NA NA NA 97 144 227 NA NA NA NA 5019 665 952 NA NA NA NA 5108 716 981 NA NA NA NA
1470776400.0 12.0 NA 74 172 0 NA NA NA NA 139 228 0 NA NA NA NA 3648 4596 1185 NA NA NA NA 3688 4751 1221 NA NA NA
1470776400.0 120.0 43 69 167 NA NA NA NA 88 143 227 NA NA NA NA 819 616 904 NA NA NA NA 841 1108 1789 NA NA NA NA
1470776400.0 121.0 54 76 175 NA NA NA NA 100 144 228 NA NA NA NA 9498 761 1338 NA NA NA NA 9923 812 1379 NA NA NA NA
1470776400.0 122.0 50 72 165 NA NA NA NA 96 144 227 NA NA NA NA 2036 478 870 NA NA NA NA 2306 901 1710 NA NA NA NA
1470776400.0 123.1 158 NA NA NA NA NA NA 213 NA NA NA NA NA NA 1306 NA NA NA NA NA NA 1362 NA NA NA NA NA NA
1470776400.0 123.2 158 NA NA NA NA NA NA 215 NA NA NA NA NA NA 1541 NA NA NA NA NA NA 1587 NA NA NA NA NA NA
1470776400.0 123.3 149 NA NA NA NA NA NA 203 NA NA NA NA NA NA 719 NA NA NA NA NA NA 733 NA NA NA NA NA NA
1470776400.0 124.1 153 NA NA NA NA NA NA 205 NA NA NA NA NA NA 911 NA NA NA NA NA NA 944 NA NA NA NA NA NA
1470776400.0 124.2 160 NA NA NA NA NA NA 213 NA NA NA NA NA NA 1078 NA NA NA NA NA NA 1130 NA NA NA NA NA NA
1470776400.0 124.4 152 NA NA NA NA NA NA 205 NA NA NA NA NA NA 881 NA NA NA NA NA NA 909 NA NA NA NA NA NA
1470776400.0 124.5 152 NA NA NA NA NA NA 205 NA NA NA NA NA NA 799 NA NA NA NA NA NA 871 NA NA NA NA NA NA
1470776400.0 124.6 150 NA NA NA NA NA NA 203 NA NA NA NA NA NA 793 NA NA NA NA NA NA 863 NA NA NA NA NA NA
1470776400.0 125.0 55 83 173 NA NA NA NA 99 144 227 NA NA NA NA 9114 785 1084 NA NA NA NA 9307 897 1155 NA NA NA NA
1470776400.0 126.0 43 69 166 NA NA NA NA 89 143 227 NA NA NA NA 1763 609 942 NA NA NA NA 1811 1096 1899 NA NA NA NA
1470776400.0 127.0 42 70 166 NA NA NA NA 84 143 227 NA NA NA NA 2208 611 926 NA NA NA NA 2273 1150 1849 NA NA NA NA
1470776400.0 128.0 43 70 166 NA NA NA NA 83 143 227 NA NA NA NA 799 629 866 NA NA NA NA 1071 1183 1660 NA NA NA NA
1470776400.0 129.0 43 69 166 NA NA NA NA 87 143 227 NA NA NA NA 790 617 915 NA NA NA NA 807 1188 1802 NA NA NA NA
1470776400.0 13.0 NA 64 169 0 NA NA NA NA 140 227 0 NA NA NA NA 471 1840 1102 NA NA NA NA 503 2860 2067 NA NA NA
1470776400.0 130.0 43 69 166 NA NA NA NA 88 143 227 NA NA NA NA 932 613 944 NA NA NA NA 964 1143 1918 NA NA NA NA
1470776400.0 1301.0 57 108 145 NA NA NA NA 103 171 206 NA NA NA NA 2049 876 870 NA NA NA NA 2151 994 952 NA NA NA NA
1470776400.0 1302.0 65 122 162 NA NA NA NA 109 171 207 NA NA NA NA 5202 552 624 NA NA NA NA 5405 608 669 NA NA NA NA
1470776400.0 1303.0 65 122 150 NA NA NA NA 110 171 216 NA NA NA NA 7676 621 1093 NA NA NA NA 7874 999 1189 NA NA NA NA
1470776400.0 131.0 45 71 167 NA NA NA NA 89 143 227 NA NA NA NA 1946 609 865 NA NA NA NA 1997 640 1451 NA NA NA NA
1470776400.0 1311.0 NA 125 198 0 46 NA NA NA 181 259 0 85 NA NA NA 1079 1753 2363 261 NA NA NA 1738 2601 2444 506 NA NA
1470776400.0 132.0 50 72 169 NA NA NA NA 95 143 227 NA NA NA NA 3926 642 955 NA NA NA NA 3971 668 1016 NA NA NA NA
1470776400.0 133.0 56 79 176 NA NA NA NA 100 144 230 NA NA NA NA 11350 788 1494 NA NA NA NA 11750 820 1558 NA NA NA NA
1470776400.0 134.0 NA 181 27 0 NA NA NA NA 250 67 0 NA NA NA NA 4184 15 14 NA NA NA NA 4428 28 52 NA NA NA
1470776400.0 134.701 NA 96 204 0 NA NA NA NA 164 267 0 NA NA NA NA 2179 8862 1226 NA NA NA NA 3107 9027 1250 NA NA NA
1470776400.0 134.702 NA 99 198 0 NA NA NA NA 163 263 0 NA NA NA NA 2532 10261 1047 NA NA NA NA 2746 10769 1063 NA NA NA
1470776400.0 134.703 NA 101 208 0 NA NA NA NA 164 271 0 NA NA NA NA 2488 10182 1142 NA NA NA NA 2737 10652 1164 NA NA NA
1470776400.0 134.704 NA 99 201 0 NA NA NA NA 163 265 0 NA NA NA NA 2226 9594 1262 NA NA NA NA 2516 9971 1346 NA NA NA
1470776400.0 134.705 NA 101 206 0 NA NA NA NA 165 272 0 NA NA NA NA 2487 10563 1057 NA NA NA NA 2714 10968 1072 NA NA NA
1470776400.0 134.706 NA 102 207 0 NA NA NA NA 162 269 0 NA NA NA NA 1637 5601 628 NA NA NA NA 1746 5735 642 NA NA NA
1470776400.0 134.707 NA 100 199 0 NA NA NA NA 165 261 0 NA NA NA NA 2502 9724 1157 NA NA NA NA 2724 10050 1193 NA NA NA
1470776400.0 134.708 NA 112 200 0 NA NA NA NA 166 264 0 NA NA NA NA 1320 4707 600 NA NA NA NA 1827 5066 618 NA NA NA
1470776400.0 134.709 NA 101 217 0 NA NA NA NA 162 289 0 NA NA NA NA 1285 5380 608 NA NA NA NA 1487 5586 628 NA NA NA
1470776400.0 134.71 NA 98 202 0 NA NA NA NA 157 258 0 NA NA NA NA 806 3280 600 NA NA NA NA 1223 3491 625 NA NA NA
1470776400.0 134.801 NA 110 201 0 NA NA NA NA 166 263 0 NA NA NA NA 1030 3719 594 NA NA NA NA 1545 4023 652 NA NA NA
1470776400.0 134.802 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1470776400.0 134.803 NA 114 203 0 NA NA NA NA 169 268 0 NA NA NA NA 1657 5898 580 NA NA NA NA 2233 6323 596 NA NA NA
1470776400.0 134.804 NA 107 211 0 NA NA NA NA 169 277 0 NA NA NA NA 3536 12427 688 NA NA NA NA 3786 12853 695 NA NA NA
1470776400.0 134.805 NA 110 213 0 NA NA NA NA 173 273 0 NA NA NA NA 3696 12195 718 NA NA NA NA 3990 12669 725 NA NA NA
1470776400.0 134.806 NA 110 212 0 NA NA NA NA 170 276 0 NA NA NA NA 4334 12873 703 NA NA NA NA 4522 13276 711 NA NA NA
1470776400.0 134.807 NA 131 220 0 NA NA NA NA 208 287 0 NA NA NA NA 4663 11927 775 NA NA NA NA 4938 12378 786 NA NA NA
1470776400.0 134.808 NA 131 219 0 NA NA NA NA 206 287 0 NA NA NA NA 4333 12173 740 NA NA NA NA 4575 12648 748 NA NA NA
1470776400.0 134.809 NA 107 203 0 NA NA NA NA 170 266 0 NA NA NA NA 3728 9227 639 NA NA NA NA 3866 9979 650 NA NA NA
1470776400.0 134.81 NA 107 202 0 NA NA NA NA 167 268 0 NA NA NA NA 3296 11945 720 NA NA NA NA 3491 12363 728 NA NA NA
1470776400.0 134.811 NA 110 207 0 NA NA NA NA 173 271 0 NA NA NA NA 3576 12290 707 NA NA NA NA 3848 12703 735 NA NA NA
1470776400.0 134.812 NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 0 NA NA NA NA NA
1470776400.0 134.901 NA 102 200 0 NA NA NA NA 166 263 0 NA NA NA NA 1117 3699 576 NA NA NA NA 1258 4136 589 NA NA NA
1470776400.0 134.902 NA 106 199 0 NA NA NA NA 169 264 0 NA NA NA NA 2802 9439 1118 NA NA NA NA 3079 9889 1159 NA NA NA
1470776400.0 134.903 NA 115 200 0 NA NA NA NA 168 261 0 NA NA NA NA 1340 4437 593 NA NA NA NA 1914 4754 605 NA NA NA
1470776400.0 134.904 NA 106 206 0 NA NA NA NA 171 269 0 NA NA NA NA 1789 5416 588 NA NA NA NA 1993 5769 608 NA NA NA
1470776400.0 134.905 NA 115 199 0 NA NA NA NA 168 263 0 NA NA NA NA 1377 4388 591 NA NA NA NA 1886 4721 612 NA NA NA
