Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1471730400.0 1.0 47 70 115 NA NA 90 114 167 NA NA 2105 346 327 NA NA 2321 376 350 NA NA
1471730400.0 1002.0 NA 181 53 NA NA NA 250 93 NA NA NA 2540 214 NA NA NA 3274 612 NA NA
1471730400.0 111.0 48 72 166 NA NA 91 115 225 NA NA 2172 284 656 NA NA 2516 331 992 NA NA
1471730400.0 114.0 49 82 169 NA NA 91 116 224 NA NA 3499 351 656 NA NA 3610 380 679 NA NA
1471730400.0 115.0 50 74 166 NA NA 92 116 224 NA NA 4447 359 671 NA NA 4625 378 701 NA NA
1471730400.0 117.0 51 73 164 NA NA 94 118 225 NA NA 5656 408 829 NA NA 6422 449 921 NA NA
1471730400.0 118.0 51 76 168 NA NA 93 117 225 NA NA 4767 418 898 NA NA 4953 440 939 NA NA
1471730400.0 119.0 51 83 165 NA NA 91 115 224 NA NA 3645 342 671 NA NA 3847 360 713 NA NA
1471730400.0 121.0 51 74 170 NA NA 94 118 225 NA NA 4867 258 524 NA NA 5002 275 544 NA NA
1471730400.0 127.0 40 69 163 NA NA 83 112 225 NA NA 1629 336 453 NA NA 1671 368 469 NA NA
1471730400.0 13.0 NA 65 162 0 NA NA 118 225 0 NA NA 242 1231 463 NA NA 478 1299 469 NA
1471730400.0 1303.0 60 116 154 NA NA 105 163 203 NA NA 10330 325 746 NA NA 11336 545 780 NA NA
1471730400.0 131.0 42 70 167 NA NA 84 113 225 NA NA 1583 339 458 NA NA 1654 357 475 NA NA
1471730400.0 134.0 NA 183 31 0 NA NA 251 70 0 NA NA 3039 28 30 NA NA 3842 75 39 NA
1471730400.0 134.701 NA 99 197 0 NA NA 150 269 0 NA NA 937 4877 832 NA NA 1321 5010 852 NA
1471730400.0 134.702 NA 100 194 0 NA NA 149 259 0 NA NA 1139 7186 790 NA NA 1578 7553 829 NA
1471730400.0 134.704 NA 100 194 0 NA NA 151 259 0 NA NA 1111 7343 804 NA NA 1568 7684 846 NA
1471730400.0 134.801 NA 100 195 0 NA NA 157 260 0 NA NA 989 5260 631 NA NA 1209 6509 640 NA
1471730400.0 135.4 178 0 97 NA NA 241 0 135 NA NA 754 197 270 NA NA 902 224 372 NA NA
1471730400.0 140.51 NA 38 188 0 NA NA 82 239 0 NA NA 2541 1783 902 NA NA 2909 1903 916 NA
1471730400.0 15.0 NA 64 161 0 NA NA 115 225 0 NA NA 1572 1099 612 NA NA 1774 1252 901 NA
1471730400.0 18.0 NA 64 162 0 NA NA 115 225 0 NA NA 1561 1011 621 NA NA 1819 1176 945 NA
1471730400.0 19.0 NA 63 161 0 NA NA 115 225 0 NA NA 1568 1082 610 NA NA 1834 1262 936 NA
1471730400.0 2.0 51 82 121 NA NA 94 116 167 NA NA 5134 247 368 NA NA 5429 259 386 NA NA
1471730400.0 22.0 NA 72 163 0 NA NA 116 224 0 NA NA 1673 2201 650 NA NA 1717 2248 668 NA
1471730400.0 23.0 NA 74 166 0 NA NA 118 224 0 NA NA 1807 2119 685 NA NA 1953 2174 700 NA
1471730400.0 24.0 NA 69 168 0 NA NA 118 225 0 NA NA 2064 3113 736 NA NA 2388 3907 778 NA
1471730400.0 250200.1 58 NA NA NA NA 102 NA NA NA NA 5894 NA NA NA NA 6546 NA NA NA NA
1471730400.0 25401.0 0 NA NA NA NA 0 NA NA NA NA 117 NA NA NA NA 133 NA NA NA NA
1471730400.0 26.0 NA 73 169 0 NA NA 116 225 0 NA NA 1733 1794 653 NA NA 1835 1857 681 NA
1471730400.0 3.0 51 70 123 NA NA 96 112 167 NA NA 9325 259 615 NA NA 9993 276 631 NA NA
1471730400.0 38.0 NA 68 168 0 NA NA 118 225 0 NA NA 2028 3037 705 NA NA 2364 3796 734 NA
1471730400.0 4.27 NA 44 185 0 NA NA 89 254 0 NA NA 82 3421 971 NA NA 172 4555 1015 NA
1471730400.0 4.28 NA 61 193 0 NA NA 104 260 0 NA NA 198 2495 2335 NA NA 488 2578 2363 NA
1471730400.0 4.29 NA 28 186 0 107 NA 68 249 0 155 NA 71 3073 738 759 NA 97 3149 755 958
1471730400.0 4.37 NA 52 188 0 NA NA 87 257 0 NA NA 82 4218 867 NA NA 171 5252 897 NA
1471730400.0 4.41 NA 22 187 0 NA NA 68 251 0 NA NA 83 5626 803 NA NA 206 6419 832 NA
1471730400.0 4.44 NA 22 184 0 NA NA 68 248 0 NA NA 75 4899 822 NA NA 213 5746 869 NA
1471730400.0 4.52 NA 21 191 0 NA NA 68 259 0 NA NA 94 7951 553 NA NA 243 8673 561 NA
1471730400.0 4.53 NA 25 193 0 NA NA 67 254 0 NA NA 88 7955 771 NA NA 109 8065 792 NA
1471730400.0 4.55 NA 21 191 0 NA NA 68 257 0 NA NA 93 8745 533 NA NA 222 9409 543 NA
1471730400.0 4.58 NA 29 187 0 NA NA 70 253 0 NA NA 103 5229 730 NA NA 197 6101 745 NA
1471730400.0 4.6 NA 153 0 NA NA NA 210 0 NA NA NA 1769 383 NA NA NA 1854 407 NA NA
1471730400.0 4.63 NA 21 191 0 NA NA 67 257 0 NA NA 91 8248 527 NA NA 298 9010 533 NA
1471730400.0 4.64 NA 21 192 0 NA NA 67 259 0 NA NA 89 7926 524 NA NA 195 8797 531 NA
1471730400.0 4.65 NA 21 197 0 NA NA 68 266 0 NA NA 102 10555 452 NA NA 243 11252 465 NA
1471730400.0 4.68 NA 30 189 0 NA NA 68 258 0 NA NA 78 6732 729 NA NA 99 7268 775 NA
1471730400.0 4.71 NA 21 188 0 NA NA 68 253 0 NA NA 81 5269 792 NA NA 239 6258 819 NA
1471730400.0 4.73 NA 21 191 0 NA NA 70 265 0 NA NA 96 7939 511 NA NA 212 8672 523 NA
1471730400.0 4.76 NA 47 195 0 NA NA 84 263 0 NA NA 84 7984 765 NA NA 114 8085 785 NA
1471730400.0 4.77 NA 52 197 0 NA NA 94 273 0 NA NA 101 6350 1203 NA NA 307 6527 1220 NA
1471730400.0 4002.0 NA 67 165 NA NA NA 118 220 NA NA NA 1819 2042 NA NA NA 2089 2365 NA NA
1471730400.0 4003.0 NA 68 166 NA NA NA 119 220 NA NA NA 1862 2289 NA NA NA 2161 2944 NA NA
1471730400.0 4007.0 38 NA NA NA NA 77 NA NA NA NA 587 NA NA NA NA 619 NA NA NA NA
1471730400.0 43.0 NA 68 167 0 NA NA 118 225 0 NA NA 2059 2091 439 NA NA 2144 2123 445 NA
1471730400.0 501.0 25 0 NA NA NA 59 0 NA NA NA 16 13 NA NA NA 34 24 NA NA NA
1471730400.0 502.0 25 0 NA NA NA 60 0 NA NA NA 27 14 NA NA NA 64 23 NA NA NA
1471730400.0 503.0 25 0 NA NA NA 60 0 NA NA NA 96 14 NA NA NA 115 23 NA NA NA
1471730400.0 504.0 27 0 NA NA NA 60 0 NA NA NA 53 13 NA NA NA 62 21 NA NA NA
1471730400.0 505.0 26 0 NA NA NA 60 0 NA NA NA 44 12 NA NA NA 55 18 NA NA NA
1471730400.0 508.0 25 0 NA NA NA 60 0 NA NA NA 42 15 NA NA NA 54 27 NA NA NA
1471730400.0 509.0 28 0 NA NA NA 59 0 NA NA NA 34 13 NA NA NA 58 21 NA NA NA
1471730400.0 510.0 25 0 NA NA NA 60 0 NA NA NA 171 14 NA NA NA 185 25 NA NA NA
1471730400.0 514.0 30 0 NA NA NA 60 0 NA NA NA 49 14 NA NA NA 61 21 NA NA NA
1471730400.0 515.0 13 31 0 NA NA 46 62 0 NA NA 10 38 14 NA NA 7112 57 29 NA NA
1471730400.0 517.0 24 0 NA NA NA 60 0 NA NA NA 52 14 NA NA NA 98 22 NA NA NA
