Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470776400.0 1.0 48 69 116 NA NA NA NA 90 111 167 NA NA NA NA 3787 612 799 NA NA NA NA 3867 641 838 NA NA NA NA
1470776400.0 10.0 NA 73 165 0 NA NA NA NA 118 225 0 NA NA NA NA 3877 4809 997 NA NA NA NA 4018 4860 1015 NA NA NA
1470776400.0 1000.0 NA 169 102 0 46 NA NA NA 231 153 0 77 NA NA NA 3849 1041 810 286 NA NA NA 3896 1166 828 299 NA NA
1470776400.0 1001.0 NA 161 105 0 0 0 0 NA 218 145 0 0 0 0 NA 3999 604 179 182 506 161 NA 4668 631 187 187 543 213
1470776400.0 1002.0 NA 184 59 NA NA NA NA NA 249 93 NA NA NA NA NA 4433 357 NA NA NA NA NA 4707 390 NA NA NA NA
1470776400.0 1003.0 NA 155 0 NA NA NA NA NA 218 0 NA NA NA NA NA 5957 956 NA NA NA NA NA 6212 970 NA NA NA NA
1470776400.0 101.0 77 NA NA NA NA NA NA 129 NA NA NA NA NA NA 2202 NA NA NA NA NA NA 2227 NA NA NA NA NA NA
1470776400.0 102.0 77 NA NA NA NA NA NA 130 NA NA NA NA NA NA 1779 NA NA NA NA NA NA 1808 NA NA NA NA NA NA
1470776400.0 103.0 42 72 165 NA NA NA NA 85 114 225 NA NA NA NA 1701 340 895 NA NA NA NA 1722 359 934 NA NA NA NA
1470776400.0 105.0 48 76 23 NA NA NA NA 90 113 53 NA NA NA NA 4417 519 5 NA NA NA NA 4454 536 11 NA NA NA NA
1470776400.0 106.0 38 0 0 NA NA NA NA 77 0 0 NA NA NA NA 1052 60 378 NA NA NA NA 1076 65 399 NA NA NA NA
1470776400.0 107.0 49 82 165 NA NA NA NA 92 115 225 NA NA NA NA 6942 648 1228 NA NA NA NA 7232 680 1289 NA NA NA NA
1470776400.0 108.0 52 84 170 NA NA NA NA 94 117 225 NA NA NA NA 9200 642 1263 NA NA NA NA 9290 661 1476 NA NA NA NA
1470776400.0 109.0 52 81 169 NA NA NA NA 95 119 225 NA NA NA NA 9760 668 1335 NA NA NA NA 9943 757 1376 NA NA NA NA
1470776400.0 11.0 NA 67 175 0 40 NA NA NA 117 234 0 76 NA NA NA 3296 2156 1534 70 NA NA NA 3377 2389 1580 97 NA NA
1470776400.0 110.0 41 74 161 NA NA NA NA 78 114 225 NA NA NA NA 1274 603 883 NA NA NA NA 1303 627 922 NA NA NA NA
1470776400.0 1102.0 NA 72 168 101 58 NA NA NA 118 225 150 100 NA NA NA 3983 6319 3597 283 NA NA NA 4027 6409 3651 296 NA NA
1470776400.0 111.0 48 74 166 NA NA NA NA 91 115 225 NA NA NA NA 4267 446 1096 NA NA NA NA 4641 474 1138 NA NA NA NA
1470776400.0 112.0 51 83 170 NA NA NA NA 92 118 225 NA NA NA NA 5926 700 1046 NA NA NA NA 6319 720 1079 NA NA NA NA
1470776400.0 113.0 50 80 166 NA NA NA NA 92 116 225 NA NA NA NA 6292 632 1252 NA NA NA NA 6638 654 1303 NA NA NA NA
1470776400.0 114.0 49 75 165 NA NA NA NA 92 117 225 NA NA NA NA 6316 636 1180 NA NA NA NA 6501 676 1234 NA NA NA NA
1470776400.0 115.0 52 72 164 NA NA NA NA 93 117 225 NA NA NA NA 7514 790 1216 NA NA NA NA 7681 816 1254 NA NA NA NA
1470776400.0 116.0 50 82 164 NA NA NA NA 93 117 225 NA NA NA NA 6537 598 1139 NA NA NA NA 6631 619 1180 NA NA NA NA
1470776400.0 117.0 51 75 175 NA NA NA NA 94 118 225 NA NA NA NA 10417 647 1334 NA NA NA NA 10818 668 1383 NA NA NA NA
1470776400.0 118.0 49 83 165 NA NA NA NA 93 117 225 NA NA NA NA 7248 688 1244 NA NA NA NA 7415 714 1285 NA NA NA NA
1470776400.0 119.0 48 74 165 NA NA NA NA 91 115 225 NA NA NA NA 6445 625 1055 NA NA NA NA 6678 656 1166 NA NA NA NA
1470776400.0 12.0 NA 67 164 0 NA NA NA NA 117 225 0 NA NA NA NA 3614 4930 1208 NA NA NA NA 3659 5005 1233 NA NA NA
1470776400.0 120.0 40 72 161 NA NA NA NA 82 112 225 NA NA NA NA 1287 554 1020 NA NA NA NA 1306 579 1051 NA NA NA NA
1470776400.0 121.0 52 84 168 NA NA NA NA 94 118 225 NA NA NA NA 9665 663 1359 NA NA NA NA 9797 690 1410 NA NA NA NA
1470776400.0 122.0 47 72 162 NA NA NA NA 90 115 225 NA NA NA NA 2482 447 856 NA NA NA NA 2514 476 904 NA NA NA NA
1470776400.0 123.1 150 NA NA NA NA NA NA 207 NA NA NA NA NA NA 980 NA NA NA NA NA NA 1024 NA NA NA NA NA NA
1470776400.0 123.2 151 NA NA NA NA NA NA 208 NA NA NA NA NA NA 1452 NA NA NA NA NA NA 1489 NA NA NA NA NA NA
1470776400.0 123.3 142 NA NA NA NA NA NA 196 NA NA NA NA NA NA 875 NA NA NA NA NA NA 902 NA NA NA NA NA NA
1470776400.0 124.1 148 NA NA NA NA NA NA 203 NA NA NA NA NA NA 693 NA NA NA NA NA NA 726 NA NA NA NA NA NA
1470776400.0 124.2 152 NA NA NA NA NA NA 207 NA NA NA NA NA NA 976 NA NA NA NA NA NA 1038 NA NA NA NA NA NA
1470776400.0 124.4 150 NA NA NA NA NA NA 204 NA NA NA NA NA NA 703 NA NA NA NA NA NA 739 NA NA NA NA NA NA
1470776400.0 124.5 149 NA NA NA NA NA NA 203 NA NA NA NA NA NA 712 NA NA NA NA NA NA 758 NA NA NA NA NA NA
1470776400.0 124.6 143 NA NA NA NA NA NA 196 NA NA NA NA NA NA 751 NA NA NA NA NA NA 811 NA NA NA NA NA NA
1470776400.0 125.0 51 76 165 NA NA NA NA 93 117 225 NA NA NA NA 7848 653 1198 NA NA NA NA 8154 678 1252 NA NA NA NA
1470776400.0 126.0 40 79 163 NA NA NA NA 82 112 225 NA NA NA NA 2375 542 968 NA NA NA NA 2399 563 1018 NA NA NA NA
