Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1471125600.0 1.0 48 69 114 NA NA NA NA 90 111 167 NA NA NA NA 3685 720 702 NA NA NA NA 3758 762 730 NA NA NA NA
1471125600.0 10.0 NA 68 162 0 NA NA NA NA 119 223 0 NA NA NA NA 1855 2388 477 NA NA NA NA 1987 2466 492 NA NA NA
1471125600.0 1000.0 NA 171 99 0 38 NA NA NA 232 153 0 77 NA NA NA 2266 605 563 148 NA NA NA 2357 655 596 172 NA NA
1471125600.0 1001.0 NA 160 104 0 0 0 0 NA 218 145 0 0 0 0 NA 4076 506 143 142 594 187 NA 4315 527 162 153 604 194
1471125600.0 1002.0 NA 182 54 NA NA NA NA NA 249 93 NA NA NA NA NA 4568 342 NA NA NA NA NA 4639 351 NA NA NA NA
1471125600.0 1003.0 NA 154 0 NA NA NA NA NA 218 0 NA NA NA NA NA 6329 888 NA NA NA NA NA 6662 976 NA NA NA NA
1471125600.0 101.0 76 NA NA NA NA NA NA 129 NA NA NA NA NA NA 1946 NA NA NA NA NA NA 1970 NA NA NA NA NA NA
1471125600.0 102.0 76 NA NA NA NA NA NA 130 NA NA NA NA NA NA 836 NA NA NA NA NA NA 865 NA NA NA NA NA NA
1471125600.0 103.0 42 72 164 NA NA NA NA 85 114 225 NA NA NA NA 1508 347 806 NA NA NA NA 1525 372 852 NA NA NA NA
1471125600.0 105.0 48 78 24 NA NA NA NA 90 113 53 NA NA NA NA 3681 643 6 NA NA NA NA 3734 677 18 NA NA NA NA
1471125600.0 106.0 38 0 0 NA NA NA NA 77 0 0 NA NA NA NA 1025 53 365 NA NA NA NA 1038 61 393 NA NA NA NA
1471125600.0 107.0 50 82 166 NA NA NA NA 92 115 225 NA NA NA NA 6318 636 1187 NA NA NA NA 6811 668 1359 NA NA NA NA
1471125600.0 108.0 51 76 166 NA NA NA NA 94 117 225 NA NA NA NA 9155 627 1350 NA NA NA NA 9488 654 1446 NA NA NA NA
1471125600.0 109.0 51 76 163 NA NA NA NA 95 119 225 NA NA NA NA 8744 555 1175 NA NA NA NA 8832 602 1235 NA NA NA NA
1471125600.0 11.0 NA 76 173 0 39 NA NA NA 117 234 0 76 NA NA NA 3023 1919 1235 68 NA NA NA 3097 1981 1262 181 NA NA
1471125600.0 110.0 41 71 163 NA NA NA NA 78 114 225 NA NA NA NA 1245 558 917 NA NA NA NA 1267 579 948 NA NA NA NA
1471125600.0 1102.0 NA 69 166 89 52 NA NA NA 119 225 150 100 NA NA NA 3101 5328 2817 237 NA NA NA 3142 5554 2890 247 NA NA
1471125600.0 111.0 48 74 165 NA NA NA NA 91 115 225 NA NA NA NA 3867 464 976 NA NA NA NA 3965 533 1020 NA NA NA NA
1471125600.0 112.0 51 79 164 NA NA NA NA 92 118 225 NA NA NA NA 6476 623 1189 NA NA NA NA 6948 734 1230 NA NA NA NA
1471125600.0 113.0 50 81 163 NA NA NA NA 92 116 225 NA NA NA NA 3252 351 624 NA NA NA NA 3390 371 672 NA NA NA NA
1471125600.0 114.0 49 73 164 NA NA NA NA 92 117 225 NA NA NA NA 7637 615 1121 NA NA NA NA 7764 645 1166 NA NA NA NA
1471125600.0 115.0 51 71 164 NA NA NA NA 93 117 225 NA NA NA NA 7652 668 1265 NA NA NA NA 7883 720 1312 NA NA NA NA
1471125600.0 116.0 50 73 163 NA NA NA NA 93 118 225 NA NA NA NA 3938 363 638 NA NA NA NA 4047 410 751 NA NA NA NA
1471125600.0 117.0 50 74 165 NA NA NA NA 94 118 225 NA NA NA NA 5691 342 735 NA NA NA NA 5841 395 810 NA NA NA NA
1471125600.0 118.0 50 73 163 NA NA NA NA 93 117 225 NA NA NA NA 4206 361 691 NA NA NA NA 4383 413 779 NA NA NA NA
1471125600.0 119.0 48 71 163 NA NA NA NA 91 115 225 NA NA NA NA 7849 643 1151 NA NA NA NA 7986 673 1245 NA NA NA NA
1471125600.0 12.0 NA 67 163 0 NA NA NA NA 118 225 0 NA NA NA NA 1655 2571 501 NA NA NA NA 1740 2666 513 NA NA NA
1471125600.0 120.0 41 70 161 NA NA NA NA 82 112 216 NA NA NA NA 1131 537 862 NA NA NA NA 1149 567 893 NA NA NA NA
1471125600.0 121.0 50 74 170 NA NA NA NA 94 118 225 NA NA NA NA 5378 313 590 NA NA NA NA 5511 331 636 NA NA NA NA
1471125600.0 122.0 46 73 161 NA NA NA NA 90 115 225 NA NA NA NA 2525 396 970 NA NA NA NA 2601 419 1006 NA NA NA NA
1471125600.0 123.1 155 NA NA NA NA NA NA 207 NA NA NA NA NA NA 902 NA NA NA NA NA NA 922 NA NA NA NA NA NA
1471125600.0 123.2 156 NA NA NA NA NA NA 208 NA NA NA NA NA NA 1146 NA NA NA NA NA NA 1174 NA NA NA NA NA NA
1471125600.0 123.3 143 NA NA NA NA NA NA 196 NA NA NA NA NA NA 624 NA NA NA NA NA NA 651 NA NA NA NA NA NA
1471125600.0 124.1 148 NA NA NA NA NA NA 203 NA NA NA NA NA NA 626 NA NA NA NA NA NA 674 NA NA NA NA NA NA
1471125600.0 124.2 168 NA NA NA NA NA NA 207 NA NA NA NA NA NA 776 NA NA NA NA NA NA 789 NA NA NA NA NA NA
1471125600.0 124.4 146 NA NA NA NA NA NA 204 NA NA NA NA NA NA 359 NA NA NA NA NA NA 401 NA NA NA NA NA NA
1471125600.0 124.5 146 NA NA NA NA NA NA 203 NA NA NA NA NA NA 648 NA NA NA NA NA NA 692 NA NA NA NA NA NA
1471125600.0 124.6 140 NA NA NA NA NA NA 196 NA NA NA NA NA NA 366 NA NA NA NA NA NA 407 NA NA NA NA NA NA
1471125600.0 125.0 50 73 167 NA NA NA NA 93 118 225 NA NA NA NA 4820 302 470 NA NA NA NA 4938 327 523 NA NA NA NA
1471125600.0 126.0 41 73 161 NA NA NA NA 83 112 217 NA NA NA NA 2226 573 971 NA NA NA NA 2255 612 1022 NA NA NA NA
1471125600.0 127.0 41 69 162 NA NA NA NA 83 112 224 NA NA NA NA 3025 535 973 NA NA NA NA 3090 563 1016 NA NA NA NA
1471125600.0 128.0 40 74 160 NA NA NA NA 77 113 216 NA NA NA NA 1069 573 910 NA NA NA NA 1085 592 948 NA NA NA NA
1471125600.0 129.0 41 77 161 NA NA NA NA 82 112 224 NA NA NA NA 1042 613 789 NA NA NA NA 1057 646 820 NA NA NA NA
1471125600.0 13.0 NA 68 165 0 NA NA NA NA 118 225 0 NA NA NA NA 506 1983 982 NA NA NA NA 536 2080 1012 NA NA NA
1471125600.0 130.0 40 71 162 NA NA NA NA 78 112 225 NA NA NA NA 1335 633 876 NA NA NA NA 1366 659 906 NA NA NA NA
1471125600.0 1301.0 54 106 146 NA NA NA NA 98 159 200 NA NA NA NA 2809 866 1030 NA NA NA NA 3113 1602 1326 NA NA NA NA
1471125600.0 1302.0 59 114 146 NA NA NA NA 104 164 203 NA NA NA NA 9178 802 1186 NA NA NA NA 9439 879 1269 NA NA NA NA
1471125600.0 1303.0 61 119 153 NA NA NA NA 105 163 203 NA NA NA NA 7557 326 818 NA NA NA NA 7805 373 859 NA NA NA NA
1471125600.0 131.0 42 74 164 NA NA NA NA 84 113 225 NA NA NA NA 2822 582 1085 NA NA NA NA 2963 604 1187 NA NA NA NA
1471125600.0 1311.0 NA 119 194 0 39 NA NA NA 177 253 0 77 NA NA NA 830 1393 2019 93 NA NA NA 1292 2000 2054 112 NA NA
