Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470520800.0 1.0 47 70 117 NA NA NA NA 90 114 167 NA NA NA NA 1567 249 307 NA NA NA NA 1657 272 462 NA NA NA NA
1470520800.0 10.0 NA 75 168 0 NA NA NA NA 117 224 0 NA NA NA NA 1575 1772 431 NA NA NA NA 1787 1836 481 NA NA NA
1470520800.0 1000.0 NA 173 103 0 40 NA NA NA 235 152 0 77 NA NA NA 3802 1077 804 310 NA NA NA 3882 1225 825 339 NA NA
1470520800.0 1001.0 NA 159 113 0 0 0 0 NA 218 145 0 0 0 0 NA 1733 242 76 73 181 56 NA 1782 254 86 80 186 65
1470520800.0 1002.0 NA 182 53 NA NA NA NA NA 249 93 NA NA NA NA NA 1955 169 NA NA NA NA NA 2013 182 NA NA NA NA
1470520800.0 1003.0 NA 153 0 NA NA NA NA NA 218 0 NA NA NA NA NA 2623 447 NA NA NA NA NA 2674 459 NA NA NA NA
1470520800.0 101.0 77 NA NA NA NA NA NA 129 NA NA NA NA NA NA 1991 NA NA NA NA NA NA 2024 NA NA NA NA NA NA
1470520800.0 102.0 77 NA NA NA NA NA NA 130 NA NA NA NA NA NA 1500 NA NA NA NA NA NA 1527 NA NA NA NA NA NA
1470520800.0 103.0 43 72 162 NA NA NA NA 85 114 225 NA NA NA NA 668 161 393 NA NA NA NA 734 217 470 NA NA NA NA
1470520800.0 105.0 47 71 23 NA NA NA NA 90 116 53 NA NA NA NA 1581 262 3 NA NA NA NA 1605 297 6 NA NA NA NA
1470520800.0 106.0 38 0 0 NA NA NA NA 77 0 0 NA NA NA NA 460 32 179 NA NA NA NA 549 109 193 NA NA NA NA
1470520800.0 107.0 49 73 166 NA NA NA NA 92 115 225 NA NA NA NA 2803 288 512 NA NA NA NA 3008 336 538 NA NA NA NA
1470520800.0 108.0 49 84 169 NA NA NA NA 93 116 224 NA NA NA NA 3191 262 511 NA NA NA NA 3252 292 536 NA NA NA NA
1470520800.0 109.0 52 77 168 NA NA NA NA 95 119 225 NA NA NA NA 9219 592 1231 NA NA NA NA 9346 614 1279 NA NA NA NA
1470520800.0 11.0 NA 71 174 0 38 NA NA NA 117 229 0 76 NA NA NA 1221 924 583 36 NA NA NA 1255 957 605 60 NA NA
1470520800.0 110.0 41 71 163 NA NA NA NA 78 114 225 NA NA NA NA 560 260 437 NA NA NA NA 647 376 591 NA NA NA NA
1470520800.0 1102.0 NA 76 165 97 57 NA NA NA 118 225 150 100 NA NA NA 1633 2846 1571 151 NA NA NA 1729 2977 1605 164 NA NA
1470520800.0 111.0 47 80 162 NA NA NA NA 91 116 225 NA NA NA NA 1858 219 478 NA NA NA NA 1930 331 663 NA NA NA NA
1470520800.0 112.0 49 73 167 NA NA NA NA 92 118 225 NA NA NA NA 2666 274 500 NA NA NA NA 2749 291 536 NA NA NA NA
1470520800.0 113.0 50 82 165 NA NA NA NA 92 116 225 NA NA NA NA 5268 581 964 NA NA NA NA 5325 597 1003 NA NA NA NA
1470520800.0 114.0 49 82 165 NA NA NA NA 92 117 225 NA NA NA NA 3107 274 506 NA NA NA NA 3154 289 535 NA NA NA NA
1470520800.0 115.0 50 75 163 NA NA NA NA 92 116 224 NA NA NA NA 3004 267 455 NA NA NA NA 3041 297 525 NA NA NA NA
1470520800.0 116.0 51 72 165 NA NA NA NA 93 117 225 NA NA NA NA 6137 598 1075 NA NA NA NA 6283 644 1118 NA NA NA NA
1470520800.0 117.0 51 84 166 NA NA NA NA 93 117 224 NA NA NA NA 3557 276 518 NA NA NA NA 3701 318 645 NA NA NA NA
1470520800.0 118.0 51 83 165 NA NA NA NA 93 117 225 NA NA NA NA 6672 572 1124 NA NA NA NA 6901 598 1169 NA NA NA NA
1470520800.0 119.0 50 73 166 NA NA NA NA 92 116 225 NA NA NA NA 2810 279 522 NA NA NA NA 2886 395 720 NA NA NA NA
1470520800.0 12.0 NA 70 168 0 NA NA NA NA 116 224 0 NA NA NA NA 1406 1905 456 NA NA NA NA 1643 2051 615 NA NA NA
1470520800.0 120.0 41 78 162 NA NA NA NA 82 112 224 NA NA NA NA 493 237 385 NA NA NA NA 569 288 489 NA NA NA NA
1470520800.0 121.0 51 77 168 NA NA NA NA 93 117 224 NA NA NA NA 3336 275 552 NA NA NA NA 3480 292 592 NA NA NA NA
1470520800.0 122.0 47 76 167 NA NA NA NA 90 115 225 NA NA NA NA 1076 182 411 NA NA NA NA 1132 247 434 NA NA NA NA
1470520800.0 123.1 156 NA NA NA NA NA NA 207 NA NA NA NA NA NA 417 NA NA NA NA NA NA 432 NA NA NA NA NA NA
1470520800.0 123.2 152 NA NA NA NA NA NA 208 NA NA NA NA NA NA 530 NA NA NA NA NA NA 563 NA NA NA NA NA NA
1470520800.0 123.3 145 NA NA NA NA NA NA 196 NA NA NA NA NA NA 613 NA NA NA NA NA NA 637 NA NA NA NA NA NA
1470520800.0 124.1 148 NA NA NA NA NA NA 203 NA NA NA NA NA NA 632 NA NA NA NA NA NA 669 NA NA NA NA NA NA
1470520800.0 124.2 152 NA NA NA NA NA NA 207 NA NA NA NA NA NA 391 NA NA NA NA NA NA 410 NA NA NA NA NA NA
1470520800.0 124.4 161 NA NA NA NA NA NA 204 NA NA NA NA NA NA 307 NA NA NA NA NA NA 328 NA NA NA NA NA NA
1470520800.0 124.5 151 NA NA NA NA NA NA 203 NA NA NA NA NA NA 663 NA NA NA NA NA NA 737 NA NA NA NA NA NA
1470520800.0 124.6 149 NA NA NA NA NA NA 196 NA NA NA NA NA NA 316 NA NA NA NA NA NA 338 NA NA NA NA NA NA
1470520800.0 125.0 51 83 163 NA NA NA NA 93 118 225 NA NA NA NA 4006 275 510 NA NA NA NA 4103 292 535 NA NA NA NA
1470520800.0 126.0 41 69 163 NA NA NA NA 83 112 217 NA NA NA NA 998 238 434 NA NA NA NA 1090 264 455 NA NA NA NA
1470520800.0 127.0 42 70 161 NA NA NA NA 83 112 217 NA NA NA NA 1183 245 425 NA NA NA NA 1249 261 527 NA NA NA NA
1470520800.0 128.0 40 80 161 NA NA NA NA 77 113 225 NA NA NA NA 453 239 418 NA NA NA NA 507 300 619 NA NA NA NA
1470520800.0 129.0 40 76 161 NA NA NA NA 82 112 224 NA NA NA NA 469 234 403 NA NA NA NA 506 248 427 NA NA NA NA
1470520800.0 13.0 NA 74 163 0 NA NA NA NA 118 225 0 NA NA NA NA 186 923 472 NA NA NA NA 254 1145 499 NA NA NA
1470520800.0 130.0 40 70 161 NA NA NA NA 78 112 225 NA NA NA NA 551 235 412 NA NA NA NA 616 287 495 NA NA NA NA
1470520800.0 1301.0 55 108 143 NA NA NA NA 98 159 200 NA NA NA NA 1211 355 473 NA NA NA NA 1748 421 536 NA NA NA NA
1470520800.0 1302.0 59 126 144 NA NA NA NA 103 164 203 NA NA NA NA 10374 933 1539 NA NA NA NA 10775 1023 1791 NA NA NA NA
1470520800.0 1303.0 62 115 147 NA NA NA NA 104 162 202 NA NA NA NA 5885 313 780 NA NA NA NA 6033 355 846 NA NA NA NA
1470520800.0 131.0 43 71 162 NA NA NA NA 84 113 225 NA NA NA NA 1151 245 433 NA NA NA NA 1244 272 680 NA NA NA NA
1470520800.0 1311.0 NA 127 190 0 46 NA NA NA 177 253 0 77 NA NA NA 377 643 1044 35 NA NA NA 543 736 1083 45 NA NA
1470520800.0 132.0 47 78 165 NA NA NA NA 90 115 225 NA NA NA NA 2312 263 512 NA NA NA NA 2395 278 539 NA NA NA NA
1470520800.0 133.0 52 74 166 NA NA NA NA 94 117 224 NA NA NA NA 4115 277 567 NA NA NA NA 4219 298 830 NA NA NA NA
1470520800.0 134.0 NA 185 39 0 NA NA NA NA 251 70 0 NA NA NA NA 4592 54 41 NA NA NA NA 4678 60 45 NA NA NA
1470520800.0 134.701 NA 90 202 0 NA NA NA NA 151 270 0 NA NA NA NA 1581 9306 1212 NA NA NA NA 1698 9425 1242 NA NA NA
1470520800.0 134.702 NA 99 194 0 NA NA NA NA 150 259 0 NA NA NA NA 2270 13038 1125 NA NA NA NA 2808 14270 1183 NA NA NA
