Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1471597200.0 10.0 NA 80 193 0 NA NA NA NA NA 150 253 0 NA NA NA NA NA 1977 2535 797 NA NA NA NA NA 2225 2634 827 NA NA NA NA
1471597200.0 1000.0 NA 213 118 0 39 NA NA NA NA 279 179 0 79 NA NA NA NA 3652 463 690 124 NA NA NA NA 3826 507 713 176 NA NA NA
1471597200.0 1001.0 NA 179 167 0 0 0 0 0 NA 241 217 0 0 0 0 0 NA 1957 447 12 75 416 40 356 NA 2317 616 56 102 427 91 379
1471597200.0 1002.0 NA 208 59 NA NA NA NA NA NA 274 100 NA NA NA NA NA NA 2678 166 NA NA NA NA NA NA 2868 193 NA NA NA NA NA
1471597200.0 1003.0 NA 175 0 NA NA NA NA NA NA 247 0 NA NA NA NA NA NA 3451 527 NA NA NA NA NA NA 3511 547 NA NA NA NA NA
1471597200.0 1004.0 NA 173 130 0 0 0 0 NA NA 237 179 0 0 0 0 NA NA 941 317 11 96 639 607 NA NA 1013 345 17 110 667 621 NA
1471597200.0 101.0 79 NA NA NA NA NA NA NA 139 NA NA NA NA NA NA NA 2223 NA NA NA NA NA NA NA 2816 NA NA NA NA NA NA NA
1471597200.0 102.0 80 NA NA NA NA NA NA NA 139 NA NA NA NA NA NA NA 1347 NA NA NA NA NA NA NA 1826 NA NA NA NA NA NA NA
1471597200.0 103.0 47 74 185 NA NA NA NA NA 92 147 250 NA NA NA NA NA 1255 407 786 NA NA NA NA NA 1287 438 810 NA NA NA NA NA
1471597200.0 105.0 53 74 22 NA NA NA NA NA 98 147 54 NA NA NA NA NA 4296 642 5 NA NA NA NA NA 4372 673 11 NA NA NA NA NA
1471597200.0 106.0 36 0 0 NA NA NA NA NA 77 0 0 NA NA NA NA NA 625 192 313 NA NA NA NA NA 643 206 362 NA NA NA NA NA
1471597200.0 107.0 52 75 185 NA NA NA NA NA 99 147 250 NA NA NA NA NA 5457 441 689 NA NA NA NA NA 5602 473 758 NA NA NA NA NA
1471597200.0 108.0 55 77 190 NA NA NA NA NA 101 147 250 NA NA NA NA NA 10937 676 1195 NA NA NA NA NA 11088 730 1262 NA NA NA NA NA
1471597200.0 109.0 57 79 189 NA NA NA NA NA 102 147 250 NA NA NA NA NA 12458 707 1258 NA NA NA NA NA 12671 743 1328 NA NA NA NA NA
1471597200.0 11.0 NA 77 199 0 57 NA NA NA NA 149 260 0 90 NA NA NA NA 1678 1214 874 49 NA NA NA NA 1752 1302 905 59 NA NA NA
1471597200.0 110.0 45 74 184 NA NA NA NA NA 90 147 250 NA NA NA NA NA 969 628 866 NA NA NA NA NA 993 659 889 NA NA NA NA NA
1471597200.0 1102.0 NA 81 196 119 75 NA NA NA NA 149 258 173 113 NA NA NA NA 3543 4912 2963 173 NA NA NA NA 3715 5529 2984 179 NA NA NA
1471597200.0 111.0 52 75 188 NA NA NA NA NA 98 147 250 NA NA NA NA NA 3216 359 520 NA NA NA NA NA 3344 403 574 NA NA NA NA NA
1471597200.0 112.0 54 77 187 NA NA NA NA NA 100 147 250 NA NA NA NA NA 5877 447 688 NA NA NA NA NA 6012 489 748 NA NA NA NA NA
1471597200.0 113.0 54 77 186 NA NA NA NA NA 100 147 250 NA NA NA NA NA 5853 454 685 NA NA NA NA NA 6040 488 729 NA NA NA NA NA
1471597200.0 114.0 54 77 185 NA NA NA NA NA 100 147 250 NA NA NA NA NA 5125 448 695 NA NA NA NA NA 5237 488 730 NA NA NA NA NA
1471597200.0 115.0 55 77 186 NA NA NA NA NA 101 147 250 NA NA NA NA NA 7104 452 686 NA NA NA NA NA 7263 523 764 NA NA NA NA NA
1471597200.0 116.0 55 74 185 NA NA NA NA NA 101 147 250 NA NA NA NA NA 6248 492 714 NA NA NA NA NA 6335 544 787 NA NA NA NA NA
1471597200.0 117.0 57 77 190 NA NA NA NA NA 101 147 250 NA NA NA NA NA 11969 744 1181 NA NA NA NA NA 12174 829 1289 NA NA NA NA NA
1471597200.0 118.0 55 76 189 NA NA NA NA NA 101 147 250 NA NA NA NA NA 6103 508 761 NA NA NA NA NA 6253 557 837 NA NA NA NA NA
1471597200.0 119.0 54 78 186 NA NA NA NA NA 100 147 250 NA NA NA NA NA 5524 421 637 NA NA NA NA NA 5656 462 683 NA NA NA NA NA
1471597200.0 12.0 NA 78 192 0 NA NA NA NA NA 149 251 0 NA NA NA NA NA 1813 2666 811 NA NA NA NA NA 2081 2757 835 NA NA NA NA
1471597200.0 120.0 45 72 184 NA NA NA NA NA 89 147 250 NA NA NA NA NA 819 611 678 NA NA NA NA NA 889 647 693 NA NA NA NA NA
1471597200.0 121.0 53 79 191 NA NA NA NA NA 101 147 250 NA NA NA NA NA 12513 748 1352 NA NA NA NA NA 17249 1167 1843 NA NA NA NA NA
1471597200.0 122.0 51 75 182 NA NA NA NA NA 98 147 250 NA NA NA NA NA 3112 469 936 NA NA NA NA NA 3179 504 972 NA NA NA NA NA
1471597200.0 123.1 170 NA NA NA NA NA NA NA 235 NA NA NA NA NA NA NA 1356 NA NA NA NA NA NA NA 1922 NA NA NA NA NA NA NA
1471597200.0 123.2 172 NA NA NA NA NA NA NA 236 NA NA NA NA NA NA NA 1098 NA NA NA NA NA NA NA 1121 NA NA NA NA NA NA NA
1471597200.0 123.3 157 NA NA NA NA NA NA NA 229 NA NA NA NA NA NA NA 920 NA NA NA NA NA NA NA 1036 NA NA NA NA NA NA NA
1471597200.0 124.1 165 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 943 NA NA NA NA NA NA NA 1105 NA NA NA NA NA NA NA
1471597200.0 124.2 170 NA NA NA NA NA NA NA 234 NA NA NA NA NA NA NA 1263 NA NA NA NA NA NA NA 1869 NA NA NA NA NA NA NA
1471597200.0 124.4 164 NA NA NA NA NA NA NA 229 NA NA NA NA NA NA NA 935 NA NA NA NA NA NA NA 1050 NA NA NA NA NA NA NA
1471597200.0 124.5 166 NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA 975 NA NA NA NA NA NA NA 1469 NA NA NA NA NA NA NA
1471597200.0 124.6 159 NA NA NA NA NA NA NA 219 NA NA NA NA NA NA NA 951 NA NA NA NA NA NA NA 1457 NA NA NA NA NA NA NA
1471597200.0 125.0 56 78 187 NA NA NA NA NA 101 147 250 NA NA NA NA NA 12135 686 1022 NA NA NA NA NA 12319 719 1126 NA NA NA NA NA
1471597200.0 126.0 46 72 182 NA NA NA NA NA 90 147 250 NA NA NA NA NA 1687 613 970 NA NA NA NA NA 1734 660 1029 NA NA NA NA NA
1471597200.0 127.0 44 71 182 NA NA NA NA NA 85 147 250 NA NA NA NA NA 2047 600 963 NA NA NA NA NA 2105 632 1020 NA NA NA NA NA
1471597200.0 128.0 43 73 184 NA NA NA NA NA 84 147 250 NA NA NA NA NA 769 608 700 NA NA NA NA NA 814 638 715 NA NA NA NA NA
1471597200.0 129.0 44 71 183 NA NA NA NA NA 84 147 250 NA NA NA NA NA 811 586 738 NA NA NA NA NA 837 609 755 NA NA NA NA NA
1471597200.0 13.0 NA 72 187 0 NA NA NA NA NA 149 250 0 NA NA NA NA NA 500 1858 1149 NA NA NA NA NA 537 1966 1204 NA NA NA NA
1471597200.0 130.0 44 72 184 NA NA NA NA NA 85 147 250 NA NA NA NA NA 943 596 704 NA NA NA NA NA 988 620 719 NA NA NA NA NA
1471597200.0 1301.0 59 135 173 NA NA NA NA NA 105 203 230 NA NA NA NA NA 1996 658 1982 NA NA NA NA NA 2213 1308 2592 NA NA NA NA NA
1471597200.0 1302.0 64 147 188 NA NA NA NA NA 110 203 235 NA NA NA NA NA 7762 563 1957 NA NA NA NA NA 8189 619 2010 NA NA NA NA NA
1471597200.0 1303.0 66 146 172 NA NA NA NA NA 112 203 243 NA NA NA NA NA 10909 668 2916 NA NA NA NA NA 11564 755 3984 NA NA NA NA NA
1471597200.0 131.0 44 72 182 NA NA NA NA NA 86 147 250 NA NA NA NA NA 1911 619 979 NA NA NA NA NA 1955 653 1058 NA NA NA NA NA
1471597200.0 1311.0 NA 161 222 0 59 NA NA NA NA 217 285 0 101 NA NA NA NA 656 1307 2218 124 NA NA NA NA 946 1484 2254 197 NA NA NA
1471597200.0 132.0 52 75 187 NA NA NA NA NA 96 147 250 NA NA NA NA NA 3856 484 643 NA NA NA NA NA 4063 561 888 NA NA NA NA NA
1471597200.0 133.0 59 79 191 NA NA NA NA NA 103 147 250 NA NA NA NA NA 14052 740 1376 NA NA NA NA NA 15439 877 1481 NA NA NA NA NA
1471597200.0 134.0 NA 210 30 0 NA NA NA NA NA 279 71 0 NA NA NA NA NA 3035 9 11 NA NA NA NA NA 3261 20 21 NA NA NA NA
1471597200.0 134.701 NA 35 231 0 NA NA NA NA NA 86 303 0 NA NA NA NA NA 135 5287 692 NA NA NA NA NA 161 5420 715 NA NA NA NA
