Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1470560400.0 1.0 71 82 140 NA NA NA NA NA 152 184 208 NA NA NA NA NA 3672 666 498 NA NA NA NA NA 1771 432 448 NA NA NA NA NA
1470560400.0 10.0 NA 102 388 0 NA NA NA NA NA 230 469 0 NA NA NA NA NA 4277 3944 757 NA NA NA NA NA 1505 1696 769 NA NA NA NA
1470560400.0 1000.0 NA 344 133 0 46 NA NA NA NA 454 193 0 83 NA NA NA NA 2310 537 358 119 NA NA NA NA 1101 390 370 129 NA NA NA
1470560400.0 1001.0 NA 319 199 0 0 0 0 0 NA 402 249 0 0 0 0 0 NA 3541 975 13 49 946 36 859 NA 1654 893 19 51 950 40 863
1470560400.0 1002.0 NA 344 61 NA NA NA NA NA NA 437 106 NA NA NA NA NA NA 1660 124 NA NA NA NA NA NA 768 106 NA NA NA NA NA
1470560400.0 10021.0 NA 114 371 0 NA NA NA NA NA 248 478 0 NA NA NA NA NA 923 1928 450 NA NA NA NA NA 698 1560 483 NA NA NA NA
1470560400.0 10023.0 NA 121 382 0 NA NA NA NA NA 243 526 0 NA NA NA NA NA 503 919 279 NA NA NA NA NA 947 908 289 NA NA NA NA
1470560400.0 10024.0 NA 128 388 0 NA NA NA NA NA 235 540 0 NA NA NA NA NA 921 1932 487 NA NA NA NA NA 666 1592 499 NA NA NA NA
1470560400.0 10024.1 NA 127 248 0 NA NA NA NA NA 251 359 0 NA NA NA NA NA 419 358 185 NA NA NA NA NA 313 315 196 NA NA NA NA
1470560400.0 10024.2 NA 121 386 0 NA NA NA NA NA 252 507 0 NA NA NA NA NA 885 1886 473 NA NA NA NA NA 663 1585 488 NA NA NA NA
1470560400.0 10024.3 NA 123 233 0 NA NA NA NA NA 254 312 0 NA NA NA NA NA 424 356 165 NA NA NA NA NA 348 321 179 NA NA NA NA
1470560400.0 10024.4 NA 123 384 0 NA NA NA NA NA 242 531 0 NA NA NA NA NA 876 1728 466 NA NA NA NA NA 1191 1427 475 NA NA NA NA
1470560400.0 10024.5 NA 122 221 0 NA NA NA NA NA 253 338 0 NA NA NA NA NA 400 337 171 NA NA NA NA NA 320 297 177 NA NA NA NA
1470560400.0 10025.0 NA 126 376 0 NA NA NA NA NA 254 515 0 NA NA NA NA NA 869 1540 438 NA NA NA NA NA 638 1369 447 NA NA NA NA
1470560400.0 10026.0 NA 131 390 0 NA NA NA NA NA 251 526 0 NA NA NA NA NA 980 2118 471 NA NA NA NA NA 710 1608 483 NA NA NA NA
1470560400.0 1003.0 NA 283 0 NA NA NA NA NA NA 366 0 NA NA NA NA NA NA 2333 182 NA NA NA NA NA NA 936 190 NA NA NA NA NA
1470560400.0 101.0 99 NA NA NA NA NA NA NA 166 NA NA NA NA NA NA NA 887 NA NA NA NA NA NA NA 943 NA NA NA NA NA NA NA
1470560400.0 102.0 101 NA NA NA NA NA NA NA 167 NA NA NA NA NA NA NA 892 NA NA NA NA NA NA NA 954 NA NA NA NA NA NA NA
1470560400.0 10224.0 NA 196 594 0 NA NA NA NA NA 347 812 0 NA NA NA NA NA 2044 3178 249 NA NA NA NA NA 2813 2955 266 NA NA NA NA
1470560400.0 10225.0 NA 211 599 0 NA NA NA NA NA 365 801 0 NA NA NA NA NA 2473 2788 246 NA NA NA NA NA 1600 3196 264 NA NA NA NA
1470560400.0 103.0 34 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 632 206 564 NA NA NA NA NA 648 213 591 NA NA NA NA NA
1470560400.0 105.0 73 92 27 NA NA NA NA NA 151 207 60 NA NA NA NA NA 3406 669 4 NA NA NA NA NA 1670 518 7 NA NA NA NA NA
1470560400.0 106.0 35 0 0 NA NA NA NA NA 78 0 0 NA NA NA NA NA 626 210 557 NA NA NA NA NA 636 217 567 NA NA NA NA NA
1470560400.0 10621.0 90 102 267 0 NA NA NA NA 135 167 329 0 NA NA NA NA 1834 864 919 228 NA NA NA NA 1464 685 702 236 NA NA NA NA
1470560400.0 10624.0 117 111 272 0 NA NA NA NA 186 182 336 0 NA NA NA NA 11004 1562 1446 483 NA NA NA NA 4514 1133 1160 496 NA NA NA NA
1470560400.0 10625.0 114 109 277 0 NA NA NA NA 190 187 329 0 NA NA NA NA 9477 1506 1257 444 NA NA NA NA 4246 1063 1414 457 NA NA NA NA
1470560400.0 10626.0 124 104 289 0 NA NA NA NA 189 166 345 0 NA NA NA NA 15389 1756 1516 492 NA NA NA NA 6896 1475 1171 572 NA NA NA NA
